CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
CT25,CN22,ADK3,10FTHFtm,-0.010161629266122,NaN,NaN
CT25,CN22,ADK3,11DOCRTSLtm,0,0,0
CT25,CN22,ADK3,11DOCRTSLtr,0,0,0
CT25,CN22,ADK3,11DOCRTSTRNtm,0,0,0
CT25,CN22,ADK3,11DOCRTSTRNtr,0,0,0
CT25,CN22,ADK3,2HBACACte,0,0,0
CT25,CN22,ADK3,2HBACte,1000,1000,0
CT25,CN22,ADK3,2HBBUTte,-1000,999.990007907614,-1999.99000790761
CT25,CN22,ADK3,2HBFORte,1000,-1000,2000
CT25,CN22,ADK3,2HBLACte,-1000,-999.990007907614,-0.00999209238580079
CT25,CN22,ADK3,2HBPPAte,0.000439361920257397,1000,-999.99956063808
CT25,CN22,ADK3,2HBPYRte,1000,1000,0
CT25,CN22,ADK3,2HBRETNte,-1000,-1000,0
CT25,CN22,ADK3,3DSPHR,0.000376583625180874,3.50132392935047e-05,0.000341570385887369
CT25,CN22,ADK3,3HAD100,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3HAD100m,0,NaN,NaN
CT25,CN22,ADK3,3HAD120,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3HAD140,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3HAD140m,0,NaN,NaN
CT25,CN22,ADK3,3HAD40,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3HAD60,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3HAD60m,0,NaN,NaN
CT25,CN22,ADK3,3HAD80,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3HAD80m,0,NaN,NaN
CT25,CN22,ADK3,3HDH100m,0,NaN,NaN
CT25,CN22,ADK3,3HDH140m,0,NaN,NaN
CT25,CN22,ADK3,3HDH60m,0,NaN,NaN
CT25,CN22,ADK3,3HDH80m,0,NaN,NaN
CT25,CN22,ADK3,3HLYTCL,0,0,0
CT25,CN22,ADK3,3MOBt2im,0,-0.0992939483983264,0.0992939483983264
CT25,CN22,ADK3,3MOBte,0,-0.0992939483983264,0.0992939483983264
CT25,CN22,ADK3,3MOPt2im,-0.00308353878961043,0.103352529175936,-0.106436067965546
CT25,CN22,ADK3,3MOPte,-0.00308353878961043,-0.0994271653038368,0.0963436265142263
CT25,CN22,ADK3,3OAR100,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3OAR120,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3OAR140,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3OAR40,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3OAR60,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3OAR80,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3OAS100,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3OAS120,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3OAS140,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3OAS60,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,3OAS80,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,4MOPt2im,0,NaN,NaN
CT25,CN22,ADK3,4MOPte,0,NaN,NaN
CT25,CN22,ADK3,4MPTNLte,0,0,0
CT25,CN22,ADK3,4MPTNLtm,0,0,0
CT25,CN22,ADK3,5AOPtm,0,0,0
CT25,CN22,ADK3,5HTRPVESSEC,0,0,0
CT25,CN22,ADK3,ABO1g,0,NaN,NaN
CT25,CN22,ADK3,ABO2g,0,0,0
CT25,CN22,ADK3,ACACACte,1000,NaN,NaN
CT25,CN22,ADK3,ACACPYRte,1000,NaN,NaN
CT25,CN22,ADK3,ACACT100m,0,NaN,NaN
CT25,CN22,ADK3,ACACT140m,0,NaN,NaN
CT25,CN22,ADK3,ACACT1rm,0.0026361715214307,0.000245100684537647,0.00239107083689305
CT25,CN22,ADK3,ACACT60m,0,NaN,NaN
CT25,CN22,ADK3,ACACT80m,0,NaN,NaN
CT25,CN22,ADK3,ACALDt,-0.00486764840172782,NaN,NaN
CT25,CN22,ADK3,ACBHBte,1000,-1000,2000
CT25,CN22,ADK3,ACBUTte,-1000,1000,-2000
CT25,CN22,ADK3,ACCOAC,0.083495052436567,0.00792476594782867,0.0755702864887383
CT25,CN22,ADK3,ACFORte,-1000,-1000,0
CT25,CN22,ADK3,ACGAM2E,0,0,0
CT25,CN22,ADK3,ACGAM6PSi,0,0,0
CT25,CN22,ADK3,ACGAMPM,0,0,0
CT25,CN22,ADK3,ACGAMtly,0,0,0
CT25,CN22,ADK3,ACITL,0.105319409073646,NaN,NaN
CT25,CN22,ADK3,ACLACte,-1000,-1000,0
CT25,CN22,ADK3,ACMAT1,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,ACNAM9PL,0,0,0
CT25,CN22,ADK3,ACNAMlt,0,0,0
CT25,CN22,ADK3,ACNAMPH,0,0,0
CT25,CN22,ADK3,ACOAD100m,0,NaN,NaN
CT25,CN22,ADK3,ACOAD140m,0,NaN,NaN
CT25,CN22,ADK3,ACOAD1fm,0,NaN,NaN
CT25,CN22,ADK3,ACOAD60m,0,NaN,NaN
CT25,CN22,ADK3,ACOAD80m,0,NaN,NaN
CT25,CN22,ADK3,ACOATA,0.0139158420727612,0.00113210942111838,0.0127837326516428
CT25,CN22,ADK3,ACOATE100,0,NaN,NaN
CT25,CN22,ADK3,ACOATE100m,0,NaN,NaN
CT25,CN22,ADK3,ACOATE100p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE120,0,NaN,NaN
CT25,CN22,ADK3,ACOATE120p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE140p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE160p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE161,0,NaN,NaN
CT25,CN22,ADK3,ACOATE161p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE180,0,NaN,NaN
CT25,CN22,ADK3,ACOATE180p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE181,0,NaN,NaN
CT25,CN22,ADK3,ACOATE1812,0,NaN,NaN
CT25,CN22,ADK3,ACOATE18121p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE18122p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE1813,0,NaN,NaN
CT25,CN22,ADK3,ACOATE1813p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE181p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE1822p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE1831,0,NaN,NaN
CT25,CN22,ADK3,ACOATE1831p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE1832,0,NaN,NaN
CT25,CN22,ADK3,ACOATE1832p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE184,0,NaN,NaN
CT25,CN22,ADK3,ACOATE184p,0,NaN,NaN
CT25,CN22,ADK3,ACOATE80,0,NaN,NaN
