DoubleLethal,Counts in Normal,Counts in Cancer,Not SL in Normal,Not SL in Cancer
2AMACHYD;DHFR,0,1,28,26
2AMACHYD;DHFR3m,0,1,28,26
2AMACHYD;DHFR3x,0,1,28,26
2AMACHYD;DHFRm,0,1,28,26
2AMACHYD;DRPA,0,1,28,26
2AMACHYD;FOLtm,0,1,28,26
2AMACHYD;GLYt7_311_r,0,1,28,26
2AMACHYD;GTPGDPtm,0,1,28,26
2AMACHYD;H2O2t,0,2,28,25
2AMACHYD;H2Oter,0,1,28,26
2AMACHYD;H3K4MET_1,0,1,28,26
2AMACHYD;H3K4MET_2,0,1,28,26
2AMACHYD;H3K4MET_3,0,1,28,26
2AMACHYD;H3K4_synthesis,0,1,28,26
2AMACHYD;HCO3E,0,1,28,26
2AMACHYD;HCO3Ee,0,1,28,26
2AMACHYD;HMGL,0,1,28,26
2AMACHYD;HMGLm,0,1,28,26
2AMACHYD;ICITCITtm,0,1,28,26
2AMACHYD;ICITMALtm,0,1,28,26
2AMACHYD;LYStn,0,1,28,26
2AMACHYD;MDHm,0,1,28,26
2AMACHYD;MI1PP,0,2,28,25
2AMACHYD;NADH2_u10m,0,1,28,26
2AMACHYD;O2t,0,2,28,25
2AMACHYD;OAAtn,0,1,28,26
2AMACHYD;OCOAT1m,0,1,28,26
2AMACHYD;PIPLC,0,2,28,25
2AMACHYD;PItn,0,1,28,26
2AMACHYD;PPM2,0,1,28,26
2AMACHYD;RDH1,0,1,28,26
2AMACHYD;RDH1a,0,1,28,26
2AMACHYD;SUCOAS1m,0,1,28,26
2AMACHYD;THFtm,0,1,28,26
2AMACHYD;peplys_synthesis,0,1,28,26
2AMACSULT;AHCYStn,1,0,27,27
2AMACSULT;ALCD1,1,0,27,27
2AMACSULT;AMETtn,1,0,27,27
2AMACSULT;GLYt7_311_r,0,1,28,26
2AMACSULT;H2O2t,2,1,26,26
2AMACSULT;H3K4MET_1,1,0,27,27
2AMACSULT;H3K4MET_2,1,0,27,27
2AMACSULT;H3K4MET_3,1,0,27,27
2AMACSULT;H3K4_synthesis,1,0,27,27
2AMACSULT;HMGL,1,0,27,27
2AMACSULT;LDH_L,0,1,28,26
2AMACSULT;LYStn,1,0,27,27
2AMACSULT;OCOAT1m,1,0,27,27
2AMACSULT;SUCOAS1m,1,0,27,27
2AMACSULT;peplys_synthesis,1,0,27,27
2AOBUTtm;3M4HPGORx,0,1,28,26
2AOBUTtm;3M4HPGORy,0,1,28,26
2AOBUTtm;ACCOAL2,1,0,27,27
2AOBUTtm;ACOAS,1,0,27,27
2AOBUTtm;ACOD,0,1,28,26
2AOBUTtm;ACONTb,0,1,28,26
2AOBUTtm;ALAt2r,1,0,27,27
2AOBUTtm;CITMCOAHm,0,1,28,26
2AOBUTtm;CITMCOALm,0,1,28,26
2AOBUTtm;GTPGDPtm,1,0,27,27
2AOBUTtm;ICDHyrm,0,1,28,26
2AOBUTtm;ICITMALtm,0,1,28,26
2AOBUTtm;ITCOALm,0,1,28,26
2AOBUTtm;NDPK1,1,0,27,27
2AOBUTtm;NMNS,1,0,27,27
2AOBUTtm;OXALSUCCCLm,0,1,28,26
2AOBUTtm;PYRtm,0,1,28,26
2AOBUTtm;SUCOAS1m,1,0,27,27
2HYOXPLCte;LDH_L,0,1,28,26
2HYOXPLCte;PROGLUtm,0,1,28,26
2HYOXPLCte;PROtm,0,1,28,26
2HYOXPLCte;PYRt4_2,1,0,27,27
2OBUTt2m;HCO3E,0,1,28,26
2OBUTtm;HCO3E,0,1,28,26
34DHMORx;AKGDa1,1,0,27,27
34DHMORx;AKGDa2,1,0,27,27
34DHMORx;AKGDb,1,0,27,27
34DHMORx;AKGSUCCtm,1,0,27,27
34DHMORx;DHFR,1,0,27,27
34DHMORx;DHFRx,1,0,27,27
34DHMORx;DHFtm,1,0,27,27
34DHMORx;PIt2m_2,1,0,27,27
34DHMORx;PROSTGE2t,1,0,27,27
34DHMORx;PROSTGE2t2,1,0,27,27
34DHMORx;THFtm,1,0,27,27
34DHMORy;AKGDa1,1,0,27,27
34DHMORy;AKGDa2,1,0,27,27
34DHMORy;AKGDb,1,0,27,27
34DHMORy;AKGSUCCtm,1,0,27,27
34DHMORy;DHFR,1,0,27,27
34DHMORy;DHFRx,1,0,27,27
34DHMORy;DHFtm,1,0,27,27
34DHMORy;PIt2m_2,1,0,27,27
34DHMORy;PROSTGE2t,1,0,27,27
34DHMORy;PROSTGE2t2,1,0,27,27
34DHMORy;THFtm,1,0,27,27
34DHOXMANDte;LDH_L,0,1,28,26
34DHOXPEGOX;FUM,0,1,28,26
34DHOXPEGOX;H2O2syn,1,0,27,27
34DHOXPEGOX;IMAGH,1,0,27,27
34DHOXPEGOX;MAL_Lte,0,1,28,26
34DHOXPEGOX;TXA2tr,0,1,28,26
34DHOXPEGOX;TXB2c,0,1,28,26
34DHOXPEGOX;TXB2r,0,1,28,26
34DHOXPEGOX;TXB2tr,0,1,28,26
34DHOXPEGt;FUM,0,1,28,26
34DHOXPEGt;H2O2syn,1,0,27,27
34DHOXPEGt;IMAGH,1,0,27,27
34DHOXPEGt;MAL_Lte,0,1,28,26
34DHOXPEGt;TXA2tr,0,1,28,26
34DHOXPEGt;TXB2c,0,1,28,26
34DHOXPEGt;TXB2r,0,1,28,26
34DHOXPEGt;TXB2tr,0,1,28,26
34DHPHAMT;AHCYStn,1,1,27,26
34DHPHAMT;AKGtn,1,0,27,27
34DHPHAMT;ALCD1,1,0,27,27
34DHPHAMT;AMETtn,1,1,27,26
34DHPHAMT;CO2tn,1,0,27,27
34DHPHAMT;FALDtn,1,0,27,27
34DHPHAMT;GLYSNAT5tc,1,0,27,27
34DHPHAMT;H3K4MET_1,0,1,28,26
34DHPHAMT;H3K4MET_2,0,1,28,26
34DHPHAMT;H3K4MET_3,0,1,28,26
34DHPHAMT;H3K4_synthesis,0,1,28,26
34DHPHAMT;LYStn,0,1,28,26
34DHPHAMT;MEOHt2,1,0,27,27
34DHPHAMT;O2tn,1,0,27,27
34DHPHAMT;THRA,2,0,26,27
34DHPHAMT;peplys_synthesis,0,1,28,26
34DHPLACOX;AHCYStn,1,0,27,27
34DHPLACOX;AKGtn,1,0,27,27
34DHPLACOX;ALCD1,1,0,27,27
34DHPLACOX;AMETtn,1,0,27,27
34DHPLACOX;CO2tn,1,0,27,27
34DHPLACOX;FALDtn,1,0,27,27
34DHPLACOX;MEOHt2,1,0,27,27
34DHPLACOX;O2tn,1,0,27,27
34DHPLACOX;THRA,1,0,27,27
34DHPLACOXy;AHCYStn,0,1,28,26
34DHPLACOXy;AMETtn,0,1,28,26
34DHPLACOXy;GLYSNAT5tc,1,0,27,27
34DHPLACOXy;H3K4MET_1,0,1,28,26
34DHPLACOXy;H3K4MET_2,0,1,28,26
34DHPLACOXy;H3K4MET_3,0,1,28,26
34DHPLACOXy;H3K4_synthesis,0,1,28,26
34DHPLACOXy;LYStn,0,1,28,26
34DHPLACOXy;THRA,1,0,27,27
34DHPLACOXy;peplys_synthesis,0,1,28,26
34DHXMANDACOX;LDH_L,0,1,28,26
34HPPte;RNAdeg,0,1,28,26
3DPHBH1;3DPHBH2,1,0,27,27
3HAD203n6p;H2Oter,0,1,28,26
3HAD203n6p;Htr,0,1,28,26
3HAD241n9p;ALAt2r,1,0,27,27
3HAD241n9p;DHFR,0,1,28,26
3HAD241n9p;DHFR3m,0,1,28,26
3HAD241n9p;DHFR3x,0,1,28,26
3HAD241n9p;DHFRm,0,1,28,26
3HAD241n9p;FOLtm,0,1,28,26
3HAD241n9p;GLXtm,0,1,28,26
3HAD241n9p;GLXtp,0,1,28,26
3HAD241n9p;GLYCLTDym,0,1,28,26
3HAD241n9p;GLYCLTtm,0,1,28,26
3HAD241n9p;GLYCLTtp,0,1,28,26
3HAD241n9p;GLYCTO1p,0,1,28,26
3HAD241n9p;RTOT4,0,1,28,26
3HAD241n9p;THFtm,0,1,28,26
3HDH203n6p;H2Oter,0,1,28,26
3HDH203n6p;Htr,0,1,28,26
3HDH224n6p;DHFR,0,1,28,26
3HDH224n6p;DHFR3m,0,1,28,26
3HDH224n6p;DHFR3x,0,1,28,26
3HDH224n6p;DHFRm,0,1,28,26
3HDH224n6p;FOLtm,0,1,28,26
3HDH224n6p;GLXtm,0,1,28,26
3HDH224n6p;GLXtp,0,1,28,26
3HDH224n6p;GLYCLTDym,0,1,28,26
3HDH224n6p;GLYCLTtm,0,1,28,26
3HDH224n6p;GLYCLTtp,0,1,28,26
3HDH224n6p;GLYCTO1p,0,1,28,26
3HDH224n6p;RTOT4,0,1,28,26
3HDH224n6p;THFtm,0,1,28,26
3HDH241n9p;ALAt2r,1,0,27,27
3HGLUTCOAm;HCO3Em,1,0,27,27
3HGLUTCOAm;HCO3tm,1,0,27,27
3HLYTCL;3MLDAt,2,0,26,27
3HLYTCL;AHCYStn,3,2,25,25
3HLYTCL;AKGtn,2,1,26,26
3HLYTCL;ALCD1,2,1,26,26
3HLYTCL;AMETtn,3,2,25,25
3HLYTCL;ASCBt5,1,0,27,27
3HLYTCL;CO2tn,2,1,26,26
3HLYTCL;DPCOAK,2,0,26,27
3HLYTCL;FALDtn,2,1,26,26
3HLYTCL;FUM,0,1,28,26
3HLYTCL;GLYSNAT5tc,1,0,27,27
3HLYTCL;GLYt7_311_r,1,0,27,27
3HLYTCL;H2O2syn,1,0,27,27
3HLYTCL;H2O2t,1,0,27,27
3HLYTCL;H3K4DMET_1,0,1,28,26
3HLYTCL;H3K4MET_1,1,2,27,25
3HLYTCL;H3K4MET_2,1,1,27,26
3HLYTCL;H3K4MET_3,1,1,27,26
3HLYTCL;H3K4_synthesis,1,1,27,26
3HLYTCL;H3K9DMET_1,1,0,27,27
3HLYTCL;H3K9MET_1,1,0,27,27
3HLYTCL;HISDC,2,0,26,27
3HLYTCL;IMAGH,1,0,27,27
3HLYTCL;LDH_L,0,1,28,26
3HLYTCL;LYStn,1,1,27,26
3HLYTCL;MACOXO,2,0,26,27
3HLYTCL;MAL_Lte,0,1,28,26
3HLYTCL;MEOHt2,2,1,26,26
3HLYTCL;MHISOR,2,0,26,27
3HLYTCL;NMNS,2,0,26,27
3HLYTCL;O2tn,2,1,26,26
3HLYTCL;PNTK,2,0,26,27
3HLYTCL;PNTOte,2,0,26,27
3HLYTCL;PPCDC,2,0,26,27
3HLYTCL;PPNCL2,2,0,26,27
3HLYTCL;PTPAT,2,0,26,27
3HLYTCL;SAMHISTA,2,0,26,27
3HLYTCL;THRA,3,0,25,27
3HLYTCL;TXA2tr,0,1,28,26
3HLYTCL;TXB2c,0,1,28,26
3HLYTCL;TXB2r,0,1,28,26
3HLYTCL;TXB2tr,0,1,28,26
3HLYTCL;peplys_synthesis,1,1,27,26
3HPCOAHYDm;APAT2rm,1,0,27,27
3HPCOAHYDm;ASP1DC,1,0,27,27
3HPCOAHYDm;BALAtmr,1,0,27,27
3HPCOAHYDm;COAtm,1,0,27,27
3HPCOAHYDm;GLUPROASCT1,1,0,27,27
3HPPDm;APAT2rm,1,0,27,27
3HPPDm;ASP1DC,1,0,27,27
3HPPDm;BALAtmr,1,0,27,27
3HPPDm;COAtm,1,0,27,27
3HPPDm;GLUPROASCT1,1,0,27,27
3M4HDXPAC;AHCYStn,1,0,27,27
3M4HDXPAC;AMETtn,1,0,27,27
3M4HDXPAC;H3K4MET_1,1,0,27,27
3M4HDXPAC;H3K4MET_2,1,0,27,27
3M4HDXPAC;H3K4MET_3,1,0,27,27
3M4HDXPAC;H3K4_synthesis,1,0,27,27
3M4HDXPAC;LYStn,1,0,27,27
3M4HDXPAC;peplys_synthesis,1,0,27,27
3M4HPGORx;4HPROLTASCT1,1,0,27,27
3M4HPGORx;4HPRO_LTte,1,0,27,27
3M4HPGORx;5AOPtm,1,0,27,27
3M4HPGORx;ACACT1r,1,0,27,27
3M4HPGORx;ACCOAL2,1,0,27,27
3M4HPGORx;ACGAM6PSi,1,0,27,27
3M4HPGORx;ACGAMPM,1,0,27,27
3M4HPGORx;ACOAS,1,0,27,27
3M4HPGORx;ACONTa,1,0,27,27
3M4HPGORx;ACONTam,1,0,27,27
3M4HPGORx;ACONTbm,1,0,27,27
3M4HPGORx;ACRNtm,1,0,27,27
3M4HPGORx;AKGACONtm,1,0,27,27
3M4HPGORx;AKGCITtm,1,0,27,27
3M4HPGORx;AKGSUCCtm,1,0,27,27
3M4HPGORx;ALASm,1,0,27,27
3M4HPGORx;ALDD2y,1,0,27,27
3M4HPGORx;ARTFR52,2,0,26,27
3M4HPGORx;ASPPROASCT1,1,0,27,27
3M4HPGORx;ASPt6,0,1,28,26
3M4HPGORx;BILIRED2,1,0,27,27
3M4HPGORx;BILIRUBtr,1,0,27,27
3M4HPGORx;CITRt2m,1,0,27,27
3M4HPGORx;CITRtm,1,0,27,27
3M4HPGORx;CLHCOtex,1,0,27,27
3M4HPGORx;COt,1,0,27,27
3M4HPGORx;CPPPGO,1,0,27,27
3M4HPGORx;CRNtim,1,0,27,27
3M4HPGORx;CSNATm,1,0,27,27
3M4HPGORx;CSNATr,1,0,27,27
3M4HPGORx;DHFR,3,0,25,27
3M4HPGORx;DHFRx,2,0,26,27
3M4HPGORx;DHFtm,2,0,26,27
3M4HPGORx;FAE200,2,0,26,27
3M4HPGORx;FAE220,2,0,26,27
3M4HPGORx;FAE240,2,0,26,27
3M4HPGORx;FAE260,2,0,26,27
3M4HPGORx;FCLTm,1,0,27,27
3M4HPGORx;FE2tm,1,0,27,27
3M4HPGORx;GALU,1,0,27,27
3M4HPGORx;GF6PTA,1,0,27,27
3M4HPGORx;GLYATm,0,1,28,26
3M4HPGORx;GLYtm,0,1,28,26
3M4HPGORx;GTPGDPtm,1,0,27,27
3M4HPGORx;H2Oter,0,1,28,26
3M4HPGORx;H2Otg,1,0,27,27
3M4HPGORx;HACD200,2,0,26,27
3M4HPGORx;HACD220,2,0,26,27
3M4HPGORx;HACD240,2,0,26,27
3M4HPGORx;HACD260,2,0,26,27
3M4HPGORx;HCO3Ee,1,0,27,27
3M4HPGORx;HCO3Em,0,1,28,26
3M4HPGORx;HCO3tm,0,1,28,26
3M4HPGORx;HEXCCOAtr,2,0,26,27
3M4HPGORx;HMBS,1,0,27,27
3M4HPGORx;HMGCOASi,1,0,27,27
3M4HPGORx;HOXG,1,0,27,27
3M4HPGORx;HSD200,2,0,26,27
3M4HPGORx;HSD220,2,0,26,27
3M4HPGORx;HSD240,2,0,26,27
3M4HPGORx;HSD260,2,0,26,27
3M4HPGORx;Htg,1,0,27,27
3M4HPGORx;Htr,0,1,28,26
3M4HPGORx;ICDHyrm,1,0,27,27
3M4HPGORx;MAL_Lte,1,0,27,27
3M4HPGORx;NCKt,0,1,28,26
3M4HPGORx;NCNt,0,1,28,26
3M4HPGORx;NDP7g,1,0,27,27
3M4HPGORx;NDPK1,1,0,27,27
3M4HPGORx;NTD7,1,0,27,27
3M4HPGORx;OXALSUCCCLm,1,0,27,27
3M4HPGORx;PGMT,1,0,27,27
3M4HPGORx;PHEMEtm,1,0,27,27
3M4HPGORx;PIMALtm,1,0,27,27
3M4HPGORx;PItg,1,0,27,27
3M4HPGORx;PPBNGS,1,0,27,27
3M4HPGORx;PPPG9tm,1,0,27,27
3M4HPGORx;PPPGOm,1,0,27,27
3M4HPGORx;PROAKGOX1m,1,0,27,27
3M4HPGORx;PROGLUtm,1,0,27,27
3M4HPGORx;PROtm,3,0,25,27
3M4HPGORx;RTOT5,2,0,26,27
3M4HPGORx;SO4AKGtm,1,0,27,27
3M4HPGORx;SO4MALtm,1,0,27,27
3M4HPGORx;SUCOAS1m,1,0,27,27
3M4HPGORx;TECR200,2,0,26,27
3M4HPGORx;TECR220,2,0,26,27
3M4HPGORx;TECR240,2,0,26,27
3M4HPGORx;TECR260,2,0,26,27
3M4HPGORx;THFtm,2,0,26,27
3M4HPGORx;THR3Dx,0,1,28,26
3M4HPGORx;THRA,1,0,27,27
3M4HPGORx;UAGDP,1,0,27,27
3M4HPGORx;UDPGD,1,0,27,27
3M4HPGORx;UDPGLCAter,1,0,27,27
3M4HPGORx;UGLCNACtg,1,0,27,27
3M4HPGORx;UPP3S,1,0,27,27
3M4HPGORx;UPPDC1,1,0,27,27
3M4HPGORy;4HPROLTASCT1,1,0,27,27
3M4HPGORy;4HPRO_LTte,1,0,27,27
3M4HPGORy;5AOPtm,1,0,27,27
3M4HPGORy;ACACT1r,1,0,27,27
3M4HPGORy;ACCOAL2,1,0,27,27
3M4HPGORy;ACGAM6PSi,1,0,27,27
3M4HPGORy;ACGAMPM,1,0,27,27
3M4HPGORy;ACOAS,1,0,27,27
3M4HPGORy;ACONTa,1,0,27,27
3M4HPGORy;ACONTam,1,0,27,27
3M4HPGORy;ACONTbm,1,0,27,27
3M4HPGORy;ACRNtm,1,0,27,27
3M4HPGORy;AKGACONtm,1,0,27,27
3M4HPGORy;AKGCITtm,1,0,27,27
3M4HPGORy;AKGSUCCtm,1,0,27,27
3M4HPGORy;ALASm,1,0,27,27
3M4HPGORy;ALDD2y,1,0,27,27
3M4HPGORy;ARTFR52,2,0,26,27
3M4HPGORy;ASPPROASCT1,1,0,27,27
3M4HPGORy;ASPt6,0,1,28,26
3M4HPGORy;BILIRED2,1,0,27,27
3M4HPGORy;BILIRUBtr,1,0,27,27
3M4HPGORy;CITRt2m,1,0,27,27
3M4HPGORy;CITRtm,1,0,27,27
3M4HPGORy;CLHCOtex,1,0,27,27
3M4HPGORy;COt,1,0,27,27
3M4HPGORy;CPPPGO,1,0,27,27
3M4HPGORy;CRNtim,1,0,27,27
3M4HPGORy;CSNATm,1,0,27,27
3M4HPGORy;CSNATr,1,0,27,27
3M4HPGORy;DHFR,3,0,25,27
3M4HPGORy;DHFRx,2,0,26,27
3M4HPGORy;DHFtm,2,0,26,27
3M4HPGORy;FAE200,2,0,26,27
3M4HPGORy;FAE220,2,0,26,27
3M4HPGORy;FAE240,2,0,26,27
3M4HPGORy;FAE260,2,0,26,27
3M4HPGORy;FCLTm,1,0,27,27
3M4HPGORy;FE2tm,1,0,27,27
3M4HPGORy;GALU,1,0,27,27
3M4HPGORy;GF6PTA,1,0,27,27
3M4HPGORy;GLYATm,0,1,28,26
3M4HPGORy;GLYtm,0,1,28,26
3M4HPGORy;GTPGDPtm,1,0,27,27
3M4HPGORy;H2Oter,0,1,28,26
3M4HPGORy;H2Otg,1,0,27,27
3M4HPGORy;HACD200,2,0,26,27
3M4HPGORy;HACD220,2,0,26,27
3M4HPGORy;HACD240,2,0,26,27
3M4HPGORy;HACD260,2,0,26,27
3M4HPGORy;HCO3Ee,1,0,27,27
3M4HPGORy;HCO3Em,0,1,28,26
3M4HPGORy;HCO3tm,0,1,28,26
3M4HPGORy;HEXCCOAtr,2,0,26,27
3M4HPGORy;HMBS,1,0,27,27
3M4HPGORy;HMGCOASi,1,0,27,27
3M4HPGORy;HOXG,1,0,27,27
3M4HPGORy;HSD200,2,0,26,27
3M4HPGORy;HSD220,2,0,26,27
3M4HPGORy;HSD240,2,0,26,27
3M4HPGORy;HSD260,2,0,26,27
3M4HPGORy;Htg,1,0,27,27
3M4HPGORy;Htr,0,1,28,26
3M4HPGORy;ICDHyrm,1,0,27,27
3M4HPGORy;MAL_Lte,1,0,27,27
3M4HPGORy;NCKt,0,1,28,26
3M4HPGORy;NCNt,0,1,28,26
3M4HPGORy;NDP7g,1,0,27,27
3M4HPGORy;NDPK1,1,0,27,27
3M4HPGORy;NTD7,1,0,27,27
3M4HPGORy;OXALSUCCCLm,1,0,27,27
3M4HPGORy;PGMT,1,0,27,27
3M4HPGORy;PHEMEtm,1,0,27,27
3M4HPGORy;PIMALtm,1,0,27,27
3M4HPGORy;PItg,1,0,27,27
3M4HPGORy;PPBNGS,1,0,27,27
3M4HPGORy;PPPG9tm,1,0,27,27
3M4HPGORy;PPPGOm,1,0,27,27
3M4HPGORy;PROAKGOX1m,1,0,27,27
3M4HPGORy;PROGLUtm,1,0,27,27
3M4HPGORy;PROtm,3,0,25,27
3M4HPGORy;RTOT5,2,0,26,27
3M4HPGORy;SO4AKGtm,1,0,27,27
3M4HPGORy;SO4MALtm,1,0,27,27
3M4HPGORy;SUCOAS1m,1,0,27,27
3M4HPGORy;TECR200,2,0,26,27
3M4HPGORy;TECR220,2,0,26,27
3M4HPGORy;TECR240,2,0,26,27
3M4HPGORy;TECR260,2,0,26,27
3M4HPGORy;THFtm,2,0,26,27
3M4HPGORy;THR3Dx,0,1,28,26
3M4HPGORy;THRA,1,0,27,27
3M4HPGORy;UAGDP,1,0,27,27
3M4HPGORy;UDPGD,1,0,27,27
3M4HPGORy;UDPGLCAter,1,0,27,27
3M4HPGORy;UGLCNACtg,1,0,27,27
3M4HPGORy;UPP3S,1,0,27,27
3M4HPGORy;UPPDC1,1,0,27,27
3MHISc;AHCYStn,2,0,26,27
3MHISc;AMETtn,2,0,26,27
3MHISc;ARGtn,1,0,27,27
3MHISc;H3R26MET_1,1,0,27,27
3MHISc;H3R26MET_2,1,0,27,27
3MHISc;H3R26MET_3,1,0,27,27
3MHISc;H3R26_synthesis,1,0,27,27
3MHISc;peparg_synthesis,1,0,27,27
3MHISt1;3MHISt3,0,1,28,26
3MHISt1;AHCYStn,1,0,27,27
3MHISt1;AMETtn,1,0,27,27
3MHISt1;PHEt4,1,3,27,24
3MHISt2;LEUt4,7,9,21,18
3MHISt2;PHEt4,1,1,27,26
3MHISt3;LEUt4,1,1,27,26
3MHISt3;PHEt4,8,14,20,13
3MLDAt;DHPR,1,0,27,27
3MLDAt;DHPRy,1,0,27,27
3MLDAt;THBPT4ACAMDASE,2,0,26,27
3MLDAt;TYR3MO2,2,0,26,27
3MOPt2im;4MPTNLte,1,0,27,27
3MOPt2im;4MPTNLtm,1,0,27,27
3MOPt2im;ACACt2m,0,1,28,26
3MOPt2im;ATPtm,0,1,28,26
3MOPt2im;CO2tm,1,0,27,27
3MOPt2im;DHFRm,0,1,28,26
3MOPt2im;DHFtm,0,1,28,26
3MOPt2im;GTPGDPtm,0,1,28,26
3MOPt2im;H2Oter,1,0,27,27
3MOPt2im;HCO3E,1,0,27,27
3MOPt2im;HMGL,0,1,28,26
3MOPt2im;Htr,1,0,27,27
3MOPt2im;METOX,0,1,28,26
3MOPt2im;NH4tm,1,0,27,27
3MOPt2im;OCOAT1m,0,1,28,26
3MOPt2im;P45011A1m,1,0,27,27
3MOPt2im;PIt2m_2,0,1,28,26
3MOPt2im;PRGNLONEtm,1,0,27,27
3MOPt2im;PRGNLONEtr,1,0,27,27
3MOPt2im;PYRAKGte,0,1,28,26
3MOPt2im;SUCOAS1m,0,1,28,26
3MOPt2im;UNK3,0,1,28,26
3MOX4HOXMte;H2O2t,1,0,27,27
3MOXTYROX;AHCYStn,1,0,27,27
3MOXTYROX;AMETtn,1,0,27,27
3MOXTYROX;H3K4MET_1,1,0,27,27
3MOXTYROX;H3K4MET_2,1,0,27,27
3MOXTYROX;H3K4MET_3,1,0,27,27
3MOXTYROX;H3K4_synthesis,1,0,27,27
3MOXTYROX;LYStn,1,0,27,27
3MOXTYROX;peplys_synthesis,1,0,27,27
3MTPte;ACACLACte,0,1,28,26
3MTPte;ACACPYRte,0,1,28,26
3MTPte;ACGAM6PSi,0,1,28,26
3MTPte;ACGAMPM,0,1,28,26
3MTPte;CLFORtex2,0,1,28,26
3MTPte;GALU,0,1,28,26
3MTPte;GF6PTA,0,1,28,26
3MTPte;H2Otg,0,1,28,26
3MTPte;Htg,0,1,28,26
3MTPte;LDH_L,0,2,28,25
3MTPte;L_LACt2r,0,2,28,25
3MTPte;METOX,0,1,28,26
3MTPte;NDP7g,0,1,28,26
3MTPte;PGMT,0,1,28,26
3MTPte;PItg,0,1,28,26
3MTPte;PYRAKGte,0,1,28,26
3MTPte;PYRFORte,0,1,28,26
3MTPte;PYRt2m,0,1,28,26
3MTPte;PYRt4_2,0,1,28,26
3MTPte;UAGDP,0,1,28,26
3MTPte;UGLCNACtg,0,1,28,26
3MTPte;UNK3,0,1,28,26
3OHGLUTACOAT3t;AKGLACte,1,0,27,27
