DoubleLethal,CountsInNormal,CountsInCancer,NotSLInNormal,NotSLInCancer,p-value,OddsRatio,ConfidenceInterval-I,ConfidenceInterval-II
PEMET2;PSDm_hs,19,4,10,17,0.00124148583249445,8.075,1.40354260865541,46.457887774755
PEMET2;PSFLIPm,19,4,10,17,0.00124148583249445,8.075,1.40354260865541,46.457887774755
PE_HStm;PEMET1,19,4,10,17,0.00124148583249445,8.075,1.40354260865541,46.457887774755
PE_HStm;PEMET2,19,4,10,17,0.00124148583249445,8.075,1.40354260865541,46.457887774755
PROt2r;PROt4,27,11,2,10,0.00126627538553115,12.2727272727273,1.36299999773254,110.506115158703
CATp;CHOLK,10,0,19,21,0.00194990922836351,Inf,-Inf,Inf
ACACT1rm;ECOAH1m,18,4,11,17,0.00265802852796579,6.95454545454545,1.22305701513162,39.5449287162904
ACACT1rm;HACD1m,18,4,11,17,0.00265802852796579,6.95454545454545,1.22305701513162,39.5449287162904
DHFR;THFtm,22,7,7,14,0.00311652434289997,6.28571428571429,1.22617709119682,32.2222657439051
ATPtn;O2t,9,0,20,21,0.0039973139181452,Inf,-Inf,Inf
H2O2tn;O2t,9,0,20,21,0.0039973139181452,Inf,-Inf,Inf
O2Stn;O2t,9,0,20,21,0.0039973139181452,Inf,-Inf,Inf
O2t;ADPtn,9,0,20,21,0.0039973139181452,Inf,-Inf,Inf
O2t;O2tn,9,0,20,21,0.0039973139181452,Inf,-Inf,Inf
O2t;SPODMn,9,0,20,21,0.0039973139181452,Inf,-Inf,Inf
DHPR;TYRt4,15,3,14,18,0.0065654191841421,6.42857142857143,0.990904868210298,41.7058508218715
3AIB_Dtm;NTD1,8,0,21,21,0.00799462783629038,Inf,-Inf,Inf
BUP2;NTD1,8,0,21,21,0.00799462783629038,Inf,-Inf,Inf
DHPM2;NTD1,8,0,21,21,0.00799462783629038,Inf,-Inf,Inf
DNPH4;NTD1,8,0,21,21,0.00799462783629038,Inf,-Inf,Inf
NTD1;PPM2,8,0,21,21,0.00799462783629038,Inf,-Inf,Inf
ADNK3;CHOLK,7,0,22,21,0.0156258634982039,Inf,-Inf,Inf
AKGGHTRDtm;PIt2m_2,7,0,22,21,0.0156258634982039,Inf,-Inf,Inf
ALAt2r;ALAt4,7,0,22,21,0.0156258634982039,Inf,-Inf,Inf
ALDD21;TRDR,7,0,22,21,0.0156258634982039,Inf,-Inf,Inf
ALDD21x;TRDR,7,0,22,21,0.0156258634982039,Inf,-Inf,Inf
PIGTHRDLtm;PIt2m_2,7,0,22,21,0.0156258634982039,Inf,-Inf,Inf
PRISTANALtx;TRDR,7,0,22,21,0.0156258634982039,Inf,-Inf,Inf
O2St;O2t,13,3,16,18,0.0219841117368301,4.875,0.749669172206449,31.7014836425143
56DTHMtm;NTD1,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
AGTim;NTD1,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
AHC;NTD7,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
ALCD1;CHOLK,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
BETALDHxm;NTD7,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
BHMT;NTD7,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
CHLtm;NTD7,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
CHOLD2m;NTD7,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
CHOLK;MEOHt2,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
D3AIBTm;NTD1,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
DMGDHm;NTD7,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
DMGtm;NTD7,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
DURAD2xm;NTD1,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
DUTPDP;NDP8,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
ECOAH1m;MMSAD3m,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
FALDtm;NTD7,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
FALDtx;NTD7,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
GLYBtm;NTD7,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
HACD1m;MMSAD3m,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
METAT;NTD7,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
MMMm;NTD1,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
MMTSADm;NTD1,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
NH4tm;PIt2m_2,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
NTD1;THYMtm,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
NTD7;SARCOXp,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
NTD7;SARCStm,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
NTD7;SARCStp,6,0,23,21,0.0298929562574336,Inf,-Inf,Inf
ACOATE204;TRDR,8,1,21,20,0.0399731391814519,7.61904761904762,0.441535297532123,131.472810771356
ACACT1rm;ADK3m,10,2,19,19,0.0410605885588085,5,0.574794792844454,43.4937830182559
