DoubleLethal,Counts in Normal,Counts in Cancer,Not SL in Normal,Not SL in Cancer
10FTHFtm;FTCD,0,2,23,23
10FTHFtm;GluForTx,0,2,23,23
10FTHFtm;HISD,0,2,23,23
10FTHFtm;IZPN,0,2,23,23
10FTHFtm;MTHFC,0,3,23,22
10FTHFtm;THFtm,0,2,23,23
10FTHFtm;URCN,0,2,23,23
2AMACHYD;NDPK3,3,0,20,25
2AMACHYD;O2t,3,0,20,25
2AOBUTtm;34HPPOR,0,1,23,24
2AOBUTtm;3HAD100m,0,1,23,24
2AOBUTtm;3HAD140m,0,1,23,24
2AOBUTtm;3HAD60m,0,1,23,24
2AOBUTtm;3HAD80m,0,1,23,24
2AOBUTtm;3HDH100m,0,1,23,24
2AOBUTtm;3HDH140m,0,1,23,24
2AOBUTtm;3HDH60m,0,1,23,24
2AOBUTtm;3HDH80m,0,1,23,24
2AOBUTtm;3M4HPGORx,0,1,23,24
2AOBUTtm;3M4HPGORy,0,1,23,24
2AOBUTtm;ACACT100m,0,1,23,24
2AOBUTtm;ACACT140m,0,1,23,24
2AOBUTtm;ACACT60m,0,1,23,24
2AOBUTtm;ACACT80m,0,1,23,24
2AOBUTtm;ACOA40ORm,0,3,23,22
2AOBUTtm;ACOAD100m,0,1,23,24
2AOBUTtm;ACOAD140m,0,1,23,24
2AOBUTtm;ACOAD1fm,0,4,23,21
2AOBUTtm;ACOAD60m,0,1,23,24
2AOBUTtm;ACOAD80m,0,1,23,24
2AOBUTtm;ACOATE100m,0,1,23,24
2AOBUTtm;ACONTa,0,1,23,24
2AOBUTtm;ACONTb,0,1,23,24
2AOBUTtm;AGTim,1,2,22,23
2AOBUTtm;AKGICITtm,0,1,23,24
2AOBUTtm;ALATA_L,0,1,23,24
2AOBUTtm;AMPt4,0,2,23,23
2AOBUTtm;ARTFR13,0,1,23,24
2AOBUTtm;ARTFR32,0,1,23,24
2AOBUTtm;ARTFR42,0,1,23,24
2AOBUTtm;ATPADPtp,1,0,22,25
2AOBUTtm;ATPt4,0,1,23,24
2AOBUTtm;BTCOACRNtm,0,1,23,24
2AOBUTtm;CACT6r,0,1,23,24
2AOBUTtm;CATp,1,1,22,24
2AOBUTtm;DESAT18_1,0,2,23,23
2AOBUTtm;DHFR3m,1,2,22,23
2AOBUTtm;DHFR3x,1,2,22,23
2AOBUTtm;DHFRm,1,3,22,22
2AOBUTtm;DHFRx,1,1,22,24
2AOBUTtm;DHFtm,1,0,22,25
2AOBUTtm;ECOAH1m,0,7,23,18
2AOBUTtm;ETHMALACc,0,1,23,24
2AOBUTtm;ETHMALACte,0,1,23,24
2AOBUTtm;ETHMALCOAc,0,1,23,24
2AOBUTtm;FA140ACPH,0,1,23,24
2AOBUTtm;FACOAL100im,0,1,23,24
2AOBUTtm;FACOAL140i,0,1,23,24
2AOBUTtm;FAE180,0,1,23,24
2AOBUTtm;FOLtm,1,2,22,23
2AOBUTtm;FUMAC,0,1,23,24
2AOBUTtm;G6PDH1rer,0,1,23,24
2AOBUTtm;GLUDxm,4,6,19,19
2AOBUTtm;GLUDym,1,5,22,20
2AOBUTtm;GLXtm,1,2,22,23
2AOBUTtm;GLXtp,1,2,22,23
2AOBUTtm;GLYCLTtp,1,1,22,24
2AOBUTtm;GLYCTO1p,1,1,22,24
2AOBUTtm;HACD180,0,1,23,24
2AOBUTtm;HACD1m,0,7,23,18
2AOBUTtm;HGNTOR,0,1,23,24
2AOBUTtm;HSD180,0,1,23,24
2AOBUTtm;L_LACtcm,0,1,23,24
2AOBUTtm;L_LACtm,0,1,23,24
2AOBUTtm;MACACIr,0,1,23,24
2AOBUTtm;MALCOAMT,0,1,23,24
2AOBUTtm;MALCOAMTr,0,1,23,24
2AOBUTtm;NADHtru,0,1,23,24
2AOBUTtm;NADtru,0,1,23,24
2AOBUTtm;O2tp,1,1,22,24
2AOBUTtm;OCDE9ECOAtr,0,1,23,24
2AOBUTtm;PItx,1,0,22,25
2AOBUTtm;PMTCOAFABP1tc,0,1,23,24
2AOBUTtm;PPA,1,2,22,23
2AOBUTtm;PPItm,0,2,23,23
2AOBUTtm;RPE,0,1,23,24
2AOBUTtm;RTOT1,0,1,23,24
2AOBUTtm;RTOT3,0,1,23,24
2AOBUTtm;RTOT4,0,1,23,24
2AOBUTtm;SERt4,0,1,23,24
2AOBUTtm;TCHOLAabc,1,0,22,25
2AOBUTtm;TCHOLAtx,1,0,22,25
2AOBUTtm;TECR180,0,1,23,24
2AOBUTtm;THFtm,2,2,21,23
2AOBUTtm;THRA,0,2,23,23
2AOBUTtm;TKT1,0,1,23,24
2AOBUTtm;TKT2,0,1,23,24
2AOBUTtm;TTDCPT1,0,1,23,24
2AOBUTtm;TTDCPT2,0,1,23,24
2AOBUTtm;TTDCRNt,0,1,23,24
2DR1PP;ADK1,0,1,23,24
2M3HVACc;5AOPtm,0,1,23,24
2M3HVACc;ALASm,0,1,23,24
2M3HVACc;BILDGLCURtr,0,1,23,24
2M3HVACc;BILIRED2,0,1,23,24
2M3HVACc;COt,0,1,23,24
2M3HVACc;CPPPGO,0,1,23,24
2M3HVACc;FCLTm,0,1,23,24
2M3HVACc;FE2tm,0,1,23,24
2M3HVACc;GALU,0,1,23,24
2M3HVACc;HCO3Em,0,1,23,24
2M3HVACc;HMBS,0,1,23,24
2M3HVACc;HOXG,0,1,23,24
2M3HVACc;MMEm,0,1,23,24
2M3HVACc;MMMm,0,1,23,24
2M3HVACc;NDP7er,0,1,23,24
2M3HVACc;PHEMEtm,0,1,23,24
2M3HVACc;PIt2r,0,1,23,24
2M3HVACc;PPBNGS,0,1,23,24
2M3HVACc;PPCOACm,0,1,23,24
2M3HVACc;PPPG9tm,0,1,23,24
2M3HVACc;PPPGOm,0,1,23,24
2M3HVACc;RND213,0,1,23,24
2M3HVACc;UDPGD,0,1,23,24
2M3HVACc;UDPGLCAter,0,1,23,24
2M3HVACc;UGT1A2r,0,1,23,24
2M3HVACc;UPP3S,0,1,23,24
2M3HVACc;UPPDC1,0,1,23,24
2M3HVACte;5AOPtm,0,1,23,24
2M3HVACte;ALASm,0,1,23,24
2M3HVACte;BILDGLCURtr,0,1,23,24
2M3HVACte;BILIRED2,0,1,23,24
2M3HVACte;COt,0,1,23,24
2M3HVACte;CPPPGO,0,1,23,24
2M3HVACte;FCLTm,0,1,23,24
2M3HVACte;FE2tm,0,1,23,24
2M3HVACte;GALU,0,1,23,24
2M3HVACte;HCO3Em,0,1,23,24
2M3HVACte;HMBS,0,1,23,24
2M3HVACte;HOXG,0,1,23,24
2M3HVACte;MMEm,0,1,23,24
2M3HVACte;MMMm,0,1,23,24
2M3HVACte;NDP7er,0,1,23,24
2M3HVACte;PHEMEtm,0,1,23,24
2M3HVACte;PIt2r,0,1,23,24
2M3HVACte;PPBNGS,0,1,23,24
2M3HVACte;PPCOACm,0,1,23,24
2M3HVACte;PPPG9tm,0,1,23,24
2M3HVACte;PPPGOm,0,1,23,24
2M3HVACte;RND213,0,1,23,24
2M3HVACte;UDPGD,0,1,23,24
2M3HVACte;UDPGLCAter,0,1,23,24
2M3HVACte;UGT1A2r,0,1,23,24
2M3HVACte;UPP3S,0,1,23,24
2M3HVACte;UPPDC1,0,1,23,24
2M3OVACm;5AOPtm,0,1,23,24
2M3OVACm;ALASm,0,1,23,24
2M3OVACm;BILDGLCURtr,0,1,23,24
2M3OVACm;BILIRED2,0,1,23,24
2M3OVACm;COt,0,1,23,24
2M3OVACm;CPPPGO,0,1,23,24
2M3OVACm;FCLTm,0,1,23,24
2M3OVACm;FE2tm,0,1,23,24
2M3OVACm;GALU,0,1,23,24
2M3OVACm;HCO3Em,0,1,23,24
2M3OVACm;HMBS,0,1,23,24
2M3OVACm;HOXG,0,1,23,24
2M3OVACm;MMEm,0,1,23,24
2M3OVACm;MMMm,0,1,23,24
2M3OVACm;NDP7er,0,1,23,24
2M3OVACm;PHEMEtm,0,1,23,24
2M3OVACm;PIt2r,0,1,23,24
2M3OVACm;PPBNGS,0,1,23,24
2M3OVACm;PPCOACm,0,1,23,24
2M3OVACm;PPPG9tm,0,1,23,24
2M3OVACm;PPPGOm,0,1,23,24
2M3OVACm;RND213,0,1,23,24
2M3OVACm;UDPGD,0,1,23,24
2M3OVACm;UDPGLCAter,0,1,23,24
2M3OVACm;UGT1A2r,0,1,23,24
2M3OVACm;UPP3S,0,1,23,24
2M3OVACm;UPPDC1,0,1,23,24
2M3OVACtm;5AOPtm,0,1,23,24
2M3OVACtm;ALASm,0,1,23,24
2M3OVACtm;BILDGLCURtr,0,1,23,24
2M3OVACtm;BILIRED2,0,1,23,24
2M3OVACtm;COt,0,1,23,24
2M3OVACtm;CPPPGO,0,1,23,24
2M3OVACtm;FCLTm,0,1,23,24
2M3OVACtm;FE2tm,0,1,23,24
2M3OVACtm;GALU,0,1,23,24
2M3OVACtm;HCO3Em,0,1,23,24
2M3OVACtm;HMBS,0,1,23,24
2M3OVACtm;HOXG,0,1,23,24
2M3OVACtm;MMEm,0,1,23,24
2M3OVACtm;MMMm,0,1,23,24
2M3OVACtm;NDP7er,0,1,23,24
2M3OVACtm;PHEMEtm,0,1,23,24
2M3OVACtm;PIt2r,0,1,23,24
2M3OVACtm;PPBNGS,0,1,23,24
2M3OVACtm;PPCOACm,0,1,23,24
2M3OVACtm;PPPG9tm,0,1,23,24
2M3OVACtm;PPPGOm,0,1,23,24
2M3OVACtm;RND213,0,1,23,24
2M3OVACtm;UDPGD,0,1,23,24
2M3OVACtm;UDPGLCAter,0,1,23,24
2M3OVACtm;UGT1A2r,0,1,23,24
2M3OVACtm;UPP3S,0,1,23,24
2M3OVACtm;UPPDC1,0,1,23,24
2M3OVCOAm;5AOPtm,0,1,23,24
2M3OVCOAm;ALASm,0,1,23,24
2M3OVCOAm;BILDGLCURtr,0,1,23,24
2M3OVCOAm;BILIRED2,0,1,23,24
2M3OVCOAm;COt,0,1,23,24
2M3OVCOAm;CPPPGO,0,1,23,24
2M3OVCOAm;FCLTm,0,1,23,24
2M3OVCOAm;FE2tm,0,1,23,24
2M3OVCOAm;GALU,0,1,23,24
2M3OVCOAm;HCO3Em,0,1,23,24
2M3OVCOAm;HMBS,0,1,23,24
2M3OVCOAm;HOXG,0,1,23,24
2M3OVCOAm;MMEm,0,1,23,24
2M3OVCOAm;MMMm,0,1,23,24
2M3OVCOAm;NDP7er,0,1,23,24
2M3OVCOAm;PHEMEtm,0,1,23,24
2M3OVCOAm;PIt2r,0,1,23,24
2M3OVCOAm;PPBNGS,0,1,23,24
2M3OVCOAm;PPCOACm,0,1,23,24
2M3OVCOAm;PPPG9tm,0,1,23,24
2M3OVCOAm;PPPGOm,0,1,23,24
2M3OVCOAm;RND213,0,1,23,24
2M3OVCOAm;UDPGD,0,1,23,24
2M3OVCOAm;UDPGLCAter,0,1,23,24
2M3OVCOAm;UGT1A2r,0,1,23,24
2M3OVCOAm;UPP3S,0,1,23,24
2M3OVCOAm;UPPDC1,0,1,23,24
2MCITt;CHOLtu,2,0,21,25
2MCITt;CYSt4,5,1,18,24
335TRITHYRt5e;O2t,1,0,22,25
34DHPHAMT;34HPLFM,0,1,23,24
34DHPHAMT;3DPHBH1,0,1,23,24
34DHPHAMT;4HBZCOAFm,0,1,23,24
34DHPHAMT;4HBZFm,0,1,23,24
34DHPHAMT;AMETt2m,0,1,23,24
34DHPHAMT;AMPt4,0,1,23,24
34DHPHAMT;COQ3m,0,1,23,24
34DHPHAMT;COQ5m,0,1,23,24
34DHPHAMT;COQ6m,0,1,23,24
34DHPHAMT;COQ7m,0,1,23,24
34DHPHAMT;COUCOAFm,0,1,23,24
34DHPHAMT;DECDPtm,0,1,23,24
34DHPHAMT;DHDPBMTm,0,1,23,24
34DHPHAMT;DPHMBDCm,0,1,23,24
34DHPHAMT;DPPS,0,1,23,24
34DHPHAMT;FRDPtc,0,1,23,24
34DHPHAMT;GLUDym,0,1,23,24
34DHPHAMT;HBZOPT10m,0,1,23,24
34DHPHAMT;PPItm,0,1,23,24
34DHPHAMT;Q10H2e,0,1,23,24
34DHPHAMT;T4HCINNMFM,0,1,23,24
34DHPHAMT;TYRTAm,0,1,23,24
34DHPHAMT;TYRtl,0,1,23,24
34DHPHAMT;q10h2tc,0,1,23,24
34DHPLACOX;34HPLFM,0,1,23,24
34DHPLACOX;3DPHBH1,0,1,23,24
34DHPLACOX;4HBZCOAFm,0,1,23,24
34DHPLACOX;4HBZFm,0,1,23,24
34DHPLACOX;AMETt2m,0,1,23,24
34DHPLACOX;AMPt4,0,1,23,24
34DHPLACOX;COQ3m,0,1,23,24
34DHPLACOX;COQ5m,0,1,23,24
34DHPLACOX;COQ6m,0,1,23,24
34DHPLACOX;COQ7m,0,1,23,24
34DHPLACOX;COUCOAFm,0,1,23,24
34DHPLACOX;DECDPtm,0,1,23,24
34DHPLACOX;DHDPBMTm,0,1,23,24
34DHPLACOX;DPHMBDCm,0,1,23,24
34DHPLACOX;DPPS,0,1,23,24
34DHPLACOX;FRDPtc,0,1,23,24
34DHPLACOX;GLUDym,0,1,23,24
34DHPLACOX;HBZOPT10m,0,1,23,24
34DHPLACOX;PPItm,0,1,23,24
34DHPLACOX;Q10H2e,0,1,23,24
34DHPLACOX;T4HCINNMFM,0,1,23,24
34DHPLACOX;TYRTAm,0,1,23,24
34DHPLACOX;TYRtl,0,1,23,24
34DHPLACOX;q10h2tc,0,1,23,24
34HPLFM;3HLYTCL,0,2,23,23
34HPLFM;3M4HDXPAC,0,1,23,24
34HPLFM;3MOXTYROX,0,1,23,24
34HPLFM;42A12BOOX,0,1,23,24
34HPLFM;AHCYStn,3,2,20,23
34HPLFM;AKGtn,3,1,20,24
34HPLFM;ALCD1,0,1,23,24
34HPLFM;AMETtn,3,2,20,23
34HPLFM;ARGN,4,1,19,24
34HPLFM;ATPS4m,21,11,2,14
34HPLFM;CATp,7,4,16,21
34HPLFM;CBPSam,5,1,18,24
34HPLFM;CITRORNtm,1,0,22,25
34HPLFM;CITRte,5,1,18,24
34HPLFM;CO2tn,3,1,20,24
34HPLFM;CYOOm2,16,12,7,13
34HPLFM;CYOOm3,5,2,18,23
34HPLFM;CYOR_u10m,21,14,2,11
34HPLFM;DOPAMT,0,1,23,24
34HPLFM;FALDH,2,1,21,24
34HPLFM;FALDtn,3,1,20,24
34HPLFM;FALDtx,7,5,16,20
34HPLFM;GLUDxm,1,0,22,25
34HPLFM;GNMT,7,5,16,20
34HPLFM;H3K36MET_1,0,1,23,24
34HPLFM;H3K36MET_2,0,1,23,24
34HPLFM;H3K36MET_3,0,1,23,24
34HPLFM;H3K36_synthesis,0,1,23,24
34HPLFM;HCO3Em,1,1,22,24
34HPLFM;HMGDH,0,1,23,24
34HPLFM;HMGS,0,1,23,24
34HPLFM;HOMOVALte,0,2,23,23
34HPLFM;LYStn,0,1,23,24
34HPLFM;MEOHt2,0,1,23,24
34HPLFM;O2St,0,1,23,24
34HPLFM;O2Stm,5,2,18,23
34HPLFM;O2Stx,0,1,23,24
34HPLFM;O2tp,6,3,17,22
34HPLFM;OCBTm,5,1,18,24
34HPLFM;ORNt4m,4,1,19,24
34HPLFM;PE_HStm,0,1,23,24
34HPLFM;PSDm_hs,0,1,23,24
34HPLFM;PSFLIPm,0,1,23,24
34HPLFM;PYRAKGte,0,1,23,24
34HPLFM;SARCOXp,7,5,16,20
34HPLFM;SARCStp,7,5,16,20
34HPLFM;SFGTH,2,2,21,23
34HPLFM;SPODMx,0,1,23,24
34HPLFM;TYRDOPO,0,2,23,23
34HPLFM;peplys_synthesis,0,1,23,24
34HPPOR;ACACT1rm,2,0,21,25
34HPPOR;ACITL,0,1,23,24
34HPPOR;ACOA40ORm,2,0,21,25
34HPPOR;ACOAD1fm,4,0,19,25
34HPPOR;ACONTam,0,1,23,24
34HPPOR;ACONTbm,0,1,23,24
34HPPOR;AKGICITtm,1,0,22,25
34HPPOR;AMPt4,1,0,22,25
34HPPOR;APAT2rm,1,0,22,25
34HPPOR;ARTFR32,1,0,22,25
34HPPOR;ASNN,0,1,23,24
34HPPOR;ATPS4m,1,0,22,25
34HPPOR;BALAtmr,1,0,22,25
34HPPOR;BUTt2m,3,0,20,25
34HPPOR;CITOXAtm,0,1,23,24
34HPPOR;CYOOm2,1,0,22,25
34HPPOR;CYOR_u10m,1,0,22,25
34HPPOR;DESAT18_1,1,0,22,25
34HPPOR;DHPM1,1,0,22,25
34HPPOR;DURAD,1,0,22,25
34HPPOR;ECOAH1m,6,0,17,25
34HPPOR;FA40ACPH,3,0,20,25
34HPPOR;FACOAL40im,3,0,20,25
34HPPOR;FCYTOB5OXRyr,1,0,22,25
34HPPOR;GLUDxm,5,0,18,25
34HPPOR;GLUDym,1,0,22,25
34HPPOR;GLYATm,0,1,23,24
34HPPOR;HACD1m,6,0,17,25
34HPPOR;ICDHyrm,0,1,23,24
34HPPOR;L_LACtcm,0,1,23,24
34HPPOR;L_LACtm,0,1,23,24
34HPPOR;MMSAD3m,1,0,22,25
34HPPOR;NADHtru,5,0,18,25
34HPPOR;NADtru,5,0,18,25
34HPPOR;NCAMDe,1,0,22,25
34HPPOR;NMNDA,1,0,22,25
34HPPOR;NTD2,1,0,22,25
34HPPOR;OCDE9ECOAtr,1,0,22,25
34HPPOR;OXALSUCCCLm,0,1,23,24
34HPPOR;OXAPItm,0,1,23,24
34HPPOR;PNP,1,0,22,25
34HPPOR;PPItm,1,0,22,25
34HPPOR;PYNP2r,1,0,22,25
34HPPOR;RNMK,1,0,22,25
34HPPOR;RTOT3,1,0,22,25
34HPPOR;THR3Dx,0,1,23,24
34HPPOR;UPPN,1,0,22,25
3AIB_Dtm;AKGDa1,0,1,23,24
3AIB_Dtm;AKGDa2,0,1,23,24
3AIB_Dtm;AKGDb,0,1,23,24
3AIB_Dtm;APAT2rm,1,3,22,22
3AIB_Dtm;BALAtmr,1,3,22,22
3AIB_Dtm;DHPM1,1,3,22,22
3AIB_Dtm;DLD,0,1,23,24
3AIB_Dtm;DURAD,1,3,22,22
3AIB_Dtm;DURIPP,2,3,21,22
3AIB_Dtm;G5SADr,0,1,23,24
3AIB_Dtm;GLU5SAtmc,0,1,23,24
3AIB_Dtm;GSADHm,0,1,23,24
3AIB_Dtm;MMSAD3m,1,3,22,22
3AIB_Dtm;NTD1,2,3,21,22
3AIB_Dtm;PIter,0,1,23,24
3AIB_Dtm;THFtm,0,1,23,24
3AIB_Dtm;THRA,0,1,23,24
3AIB_Dtm;UPPN,1,3,22,22
3DPHBH1;3HLYTCL,0,2,23,23
3DPHBH1;3M4HDXPAC,0,1,23,24
3DPHBH1;3MOXTYROX,0,1,23,24
3DPHBH1;42A12BOOX,0,1,23,24
3DPHBH1;AHCYStn,3,2,20,23
3DPHBH1;AKGtn,3,1,20,24
3DPHBH1;ALCD1,0,1,23,24
3DPHBH1;AMETtn,3,2,20,23
3DPHBH1;ARGN,4,1,19,24
3DPHBH1;ATPS4m,21,10,2,15
3DPHBH1;CATp,7,4,16,21
3DPHBH1;CBPSam,5,1,18,24
3DPHBH1;CITRORNtm,1,0,22,25
3DPHBH1;CITRte,5,1,18,24
3DPHBH1;CO2tn,3,1,20,24
3DPHBH1;CYOOm2,16,11,7,14
3DPHBH1;CYOOm3,5,2,18,23
3DPHBH1;CYOR_u10m,21,13,2,12
3DPHBH1;DOPAMT,0,1,23,24
3DPHBH1;FALDH,2,1,21,24
3DPHBH1;FALDtn,3,1,20,24
3DPHBH1;FALDtx,7,5,16,20
3DPHBH1;GLUDxm,1,0,22,25
3DPHBH1;GNMT,7,5,16,20
3DPHBH1;H3K36MET_1,0,1,23,24
3DPHBH1;H3K36MET_2,0,1,23,24
3DPHBH1;H3K36MET_3,0,1,23,24
3DPHBH1;H3K36_synthesis,0,1,23,24
3DPHBH1;HCO3Em,1,1,22,24
3DPHBH1;HMGDH,0,1,23,24
3DPHBH1;HMGS,0,1,23,24
3DPHBH1;HOMOVALte,0,2,23,23
3DPHBH1;LYStn,0,1,23,24
3DPHBH1;MEOHt2,0,1,23,24
3DPHBH1;O2St,0,1,23,24
3DPHBH1;O2Stm,5,2,18,23
3DPHBH1;O2Stx,0,1,23,24
3DPHBH1;O2tp,6,3,17,22
3DPHBH1;OCBTm,5,1,18,24
3DPHBH1;ORNt4m,4,1,19,24
3DPHBH1;PE_HStm,0,1,23,24
3DPHBH1;PSDm_hs,0,1,23,24
3DPHBH1;PSFLIPm,0,1,23,24
3DPHBH1;PYRAKGte,0,1,23,24
3DPHBH1;SARCOXp,7,5,16,20
3DPHBH1;SARCStp,7,5,16,20
3DPHBH1;SFGTH,2,2,21,23
3DPHBH1;SPODMx,0,1,23,24
3DPHBH1;TYRDOPO,0,2,23,23
3DPHBH1;peplys_synthesis,0,1,23,24
3DPHBH2;ATPS4m,0,1,23,24
3DPHBH2;CYOOm2,0,1,23,24
3DPHBH2;CYOR_u10m,0,1,23,24
3HAD100m;3M2OPLOXRD,0,1,23,24
3HAD100m;ACACT10m,0,1,23,24
3HAD100m;ACOAD10m,0,1,23,24
3HAD100m;APAT2rm,0,1,23,24
3HAD100m;ASP1DC,0,1,23,24
3HAD100m;BALAtmr,0,1,23,24
3HAD100m;DHRT_2mbcoa,0,1,23,24
3HAD100m;ECOAH9m,0,1,23,24
3HAD100m;GLUDxm,0,1,23,24
3HAD100m;GLYATm,0,1,23,24
3HAD100m;HACD9m,0,1,23,24
3HAD100m;ILETAm,0,1,23,24
3HAD100m;ILEt5m,0,1,23,24
3HAD100m;MMSAD3m,0,1,23,24
3HAD100m;NH4tm,0,1,23,24
3HAD100m;PPCOAtm,0,2,23,23
3HAD100m;THR3Dx,0,1,23,24
3HAD140m;3M2OPLOXRD,0,1,23,24
3HAD140m;ACACT10m,0,1,23,24
3HAD140m;ACOAD10m,0,1,23,24
3HAD140m;APAT2rm,0,1,23,24
3HAD140m;ASP1DC,0,1,23,24
3HAD140m;BALAtmr,0,1,23,24
3HAD140m;DHRT_2mbcoa,0,1,23,24
3HAD140m;ECOAH9m,0,1,23,24
3HAD140m;GLUDxm,0,1,23,24
3HAD140m;GLYATm,0,1,23,24
3HAD140m;HACD9m,0,1,23,24
3HAD140m;ILETAm,0,1,23,24
3HAD140m;ILEt5m,0,1,23,24
3HAD140m;MMSAD3m,0,1,23,24
3HAD140m;NH4tm,0,1,23,24
3HAD140m;PPCOAtm,0,2,23,23
3HAD140m;THR3Dx,0,1,23,24
3HAD160;ARTFR13,0,2,23,23
3HAD160;ARTPLM1,0,2,23,23
3HAD160;CACT6r,0,2,23,23
3HAD160;FA140ACPH,0,2,23,23
3HAD160;FACOAL140i,0,2,23,23
3HAD160;FAE180,0,1,23,24
3HAD160;HACD180,0,1,23,24
3HAD160;HSD180,0,1,23,24
3HAD160;MALCOAMT,0,2,23,23
3HAD160;MALCOAMTr,0,2,23,23
3HAD160;PMTCOAFABP1tc,0,2,23,23
3HAD160;RTOT1,0,2,23,23
3HAD160;TECR180,0,1,23,24
3HAD241n9p;ACONTb,1,0,22,25
3HAD241n9p;ARTFR33,0,1,23,24
3HAD241n9p;ARTFR43,1,0,22,25
3HAD241n9p;ARTPLM1,1,1,22,24
3HAD241n9p;CO2t,1,1,22,24
3HAD241n9p;COAtr,0,1,23,24
3HAD241n9p;DESAT16_1,0,1,23,24
3HAD241n9p;FAE181,1,1,22,24
3HAD241n9p;HACD181,1,1,22,24
3HAD241n9p;HSD181,1,1,22,24
3HAD241n9p;ICDHyrm,1,0,22,25
3HAD241n9p;OCTD11ECOAtr,1,1,22,24
3HAD241n9p;OXALSUCCCLm,1,0,22,25
3HAD241n9p;RTOT3,0,1,23,24
3HAD241n9p;RTOT4,1,0,22,25
3HAD241n9p;TECR181,1,1,22,24
3HAD241n9p;TRDOXtm,3,4,20,21
3HAD241n9p;TRDR,10,4,13,21
3HAD241n9p;TRDRDtm,3,4,20,21
3HAD241n9p;TRDRm,3,4,20,21
3HAD60m;3M2OPLOXRD,0,1,23,24
3HAD60m;ACACT10m,0,1,23,24
3HAD60m;ACOAD10m,0,1,23,24
3HAD60m;APAT2rm,0,1,23,24
3HAD60m;ASP1DC,0,1,23,24
3HAD60m;BALAtmr,0,1,23,24
3HAD60m;DHRT_2mbcoa,0,1,23,24
3HAD60m;ECOAH9m,0,1,23,24
3HAD60m;GLUDxm,0,1,23,24
3HAD60m;GLYATm,0,1,23,24
3HAD60m;HACD9m,0,1,23,24
3HAD60m;ILETAm,0,1,23,24
3HAD60m;ILEt5m,0,1,23,24
3HAD60m;MMSAD3m,0,1,23,24
3HAD60m;NH4tm,0,1,23,24
3HAD60m;PPCOAtm,0,2,23,23
3HAD60m;THR3Dx,0,1,23,24
3HAD80m;3M2OPLOXRD,0,1,23,24
3HAD80m;ACACT10m,0,1,23,24
3HAD80m;ACOAD10m,0,1,23,24
3HAD80m;APAT2rm,0,1,23,24
3HAD80m;ASP1DC,0,1,23,24
3HAD80m;BALAtmr,0,1,23,24
3HAD80m;DHRT_2mbcoa,0,1,23,24
3HAD80m;ECOAH9m,0,1,23,24
3HAD80m;GLUDxm,0,1,23,24
3HAD80m;GLYATm,0,1,23,24
3HAD80m;HACD9m,0,1,23,24
3HAD80m;ILETAm,0,1,23,24
3HAD80m;ILEt5m,0,1,23,24
3HAD80m;MMSAD3m,0,1,23,24
3HAD80m;NH4tm,0,1,23,24
3HAD80m;PPCOAtm,0,2,23,23
3HAD80m;THR3Dx,0,1,23,24
3HAO;ALATA_L,5,3,18,22
3HAO;ENO,0,1,23,24
3HAO;FBA3,0,1,23,24
3HAO;GAPD,0,1,23,24
3HAO;HEX12,0,1,23,24
3HAO;Htr,0,1,23,24
3HAO;PFK_3,0,1,23,24
3HAO;PGI,0,1,23,24
3HAO;PGK,0,1,23,24
3HAO;PGM,0,1,23,24
3HAO;RPE,0,2,23,23
3HAO;TALA,0,1,23,24
3HAO;TKT1,0,2,23,23
3HAO;TKT2,0,2,23,23
3HAO;TPI,0,1,23,24
3HAO;TXA2tr,0,1,23,24
3HAO;TXB2c,0,1,23,24
3HAO;TXB2r,0,1,23,24
3HAO;TXB2tr,0,1,23,24
3HDH100m;3M2OPLOXRD,0,1,23,24
3HDH100m;ACACT10m,0,1,23,24
3HDH100m;ACOAD10m,0,1,23,24
3HDH100m;APAT2rm,0,1,23,24
3HDH100m;ASP1DC,0,1,23,24
3HDH100m;BALAtmr,0,1,23,24
3HDH100m;DHRT_2mbcoa,0,1,23,24
3HDH100m;ECOAH9m,0,1,23,24
3HDH100m;GLUDxm,0,1,23,24
3HDH100m;GLYATm,0,1,23,24
3HDH100m;HACD9m,0,1,23,24
3HDH100m;ILETAm,0,1,23,24
3HDH100m;ILEt5m,0,1,23,24
3HDH100m;MMSAD3m,0,1,23,24
3HDH100m;NH4tm,0,1,23,24
3HDH100m;PPCOAtm,0,2,23,23
3HDH100m;THR3Dx,0,1,23,24
3HDH140m;3M2OPLOXRD,0,1,23,24
3HDH140m;ACACT10m,0,1,23,24
3HDH140m;ACOAD10m,0,1,23,24
3HDH140m;APAT2rm,0,1,23,24
3HDH140m;ASP1DC,0,1,23,24
3HDH140m;BALAtmr,0,1,23,24
3HDH140m;DHRT_2mbcoa,0,1,23,24
3HDH140m;ECOAH9m,0,1,23,24
3HDH140m;GLUDxm,0,1,23,24
3HDH140m;GLYATm,0,1,23,24
3HDH140m;HACD9m,0,1,23,24
3HDH140m;ILETAm,0,1,23,24
3HDH140m;ILEt5m,0,1,23,24
3HDH140m;MMSAD3m,0,1,23,24
3HDH140m;NH4tm,0,1,23,24
3HDH140m;PPCOAtm,0,2,23,23
3HDH140m;THR3Dx,0,1,23,24
3HDH224n6p;ACONTb,1,0,22,25
3HDH224n6p;CO2t,0,1,23,24
3HDH224n6p;ICDHyrm,1,0,22,25
