DoubleLethal,Counts in Normal,Counts in Cancer,Not SL in Normal,Not SL in Cancer
2MCITt;LDH_L,0,1,23,24
2MCITt;L_LACt2r,0,1,23,24
2MCITt;MALACONtm,0,1,23,24
2MCITt;MDHm,0,1,23,24
2MCITt;OXALSUCCCLm,0,1,23,24
2MCITt;PGK,0,1,23,24
2MCITt;PGM,0,1,23,24
2MCITt;PYK7,0,1,23,24
2MCITt;PYRtm,0,1,23,24
2MCITt;TPI,0,1,23,24
2OBUTt2m;AKGBUTte,1,0,22,25
2OBUTt2m;AKGSUCCtm,1,0,22,25
2OBUTt2m;BUTt2r,1,0,22,25
2OBUTt2m;GLUDxm,1,0,22,25
2OBUTt2m;GLUt2m,1,0,22,25
2OBUTt2m;IMAGH,1,0,22,25
2OBUTt2m;NACDe,1,0,22,25
2OBUTt2m;NACPRT,1,0,22,25
2OBUTt2m;NADH2_u10m,1,0,22,25
2OBUTt2m;NCAMDe,1,0,22,25
2OBUTt2m;NMNDA,1,0,22,25
2OBUTt2m;NMNS,1,0,22,25
2OBUTt2m;PIMALtm,1,0,22,25
2OBUTt2m;SO4AKGtm,1,0,22,25
2OBUTt2m;SO4MALtm,1,0,22,25
2OBUTtm;AKGBUTte,1,0,22,25
2OBUTtm;AKGSUCCtm,1,0,22,25
2OBUTtm;BUTt2r,1,0,22,25
2OBUTtm;GLUDxm,1,0,22,25
2OBUTtm;GLUt2m,1,0,22,25
2OBUTtm;IMAGH,1,0,22,25
2OBUTtm;MTHFC,0,1,23,24
2OBUTtm;MTHFD,0,1,23,24
2OBUTtm;NACDe,1,0,22,25
2OBUTtm;NACPRT,1,0,22,25
2OBUTtm;NADH2_u10m,1,0,22,25
2OBUTtm;NCAMDe,1,0,22,25
2OBUTtm;NMNDA,1,0,22,25
2OBUTtm;NMNS,1,0,22,25
2OBUTtm;PIMALtm,1,0,22,25
2OBUTtm;SO4AKGtm,1,0,22,25
2OBUTtm;SO4MALtm,1,0,22,25
335TRITHYRt5e;CAT,0,1,23,24
34DHOXMANDte;FBA,0,1,23,24
34DHOXMANDte;HCO3_NAt,0,1,23,24
34DHOXMANDte;IMAGH,0,2,23,23
34DHOXMANDte;O2tm,1,0,22,25
34DHOXMANDte;PFK,0,1,23,24
34DHOXMANDte;PGI,0,1,23,24
34DHOXMANDte;SBTR,0,1,23,24
34DHOXMANDte;SBT_Dtde,0,1,23,24
34DHXMANDACOX;FBA,0,1,23,24
34DHXMANDACOX;PFK,0,1,23,24
34DHXMANDACOX;PGI,0,1,23,24
34DHXMANDACOXy;O2tm,1,0,22,25
34HPLFM;4MPTNLte,1,0,22,25
34HPLFM;4MPTNLtm,1,0,22,25
34HPLFM;ACGAM6PSi,0,1,23,24
34HPLFM;ACGAMPM,0,1,23,24
34HPLFM;ACONTa,0,1,23,24
34HPLFM;ACONTb,0,1,23,24
34HPLFM;AKGACONtm,0,1,23,24
34HPLFM;ATPtm,0,1,23,24
34HPLFM;CHSTEROLt2,1,0,22,25
34HPLFM;CITt4_3,0,1,23,24
34HPLFM;CYOOm2,3,1,20,24
34HPLFM;CYOR_u10m,3,1,20,24
34HPLFM;DHFR,1,0,22,25
34HPLFM;DHFRx,1,0,22,25
34HPLFM;DHFtm,1,0,22,25
34HPLFM;GF6PTA,0,1,23,24
34HPLFM;GLUt2m,0,1,23,24
34HPLFM;H2O2t,1,0,22,25
34HPLFM;HSD3B11,1,0,22,25
34HPLFM;ICITACONtm,0,1,23,24
34HPLFM;MTHFC,0,1,23,24
34HPLFM;MTHFD,0,1,23,24
34HPLFM;P45011A1m,1,0,22,25
34HPLFM;PE_HStm,2,0,21,25
34HPLFM;PRGNLONEtm,1,0,22,25
34HPLFM;PRGSTRNt,1,0,22,25
34HPLFM;PSDm_hs,2,0,21,25
34HPLFM;PSFLIPm,2,0,21,25
34HPLFM;THFtm,1,0,22,25
34HPLFM;THRA,1,0,22,25
34HPLFM;UAGDP,0,1,23,24
34HPPte;NACDe,1,0,22,25
34HPPte;NACPRT,1,0,22,25
34HPPte;NCAMDe,1,0,22,25
34HPPte;NMNDA,1,0,22,25
34HPPte;NMNS,1,0,22,25
34HPPte;PIt2m_2,3,0,20,25
34HPPte;TYRTA,1,0,22,25
3DPHBH1;CYOOm2,3,0,20,25
3DPHBH1;CYOR_u10m,3,0,20,25
3DPHBH1;H2O2t,1,0,22,25
3DPHBH1;THRA,1,0,22,25
3DPHBH2;4MPTNLte,1,0,22,25
3DPHBH2;4MPTNLtm,1,0,22,25
3DPHBH2;ACGAM6PSi,0,1,23,24
3DPHBH2;ACGAMPM,0,1,23,24
3DPHBH2;ACONTa,0,1,23,24
3DPHBH2;ACONTb,0,1,23,24
3DPHBH2;AKGACONtm,0,1,23,24
3DPHBH2;ATPtm,0,1,23,24
3DPHBH2;CHSTEROLt2,1,0,22,25
3DPHBH2;CITt4_3,0,1,23,24
3DPHBH2;CYOOm2,0,1,23,24
3DPHBH2;CYOR_u10m,0,1,23,24
3DPHBH2;DHFR,1,0,22,25
3DPHBH2;DHFRx,1,0,22,25
3DPHBH2;DHFtm,1,0,22,25
3DPHBH2;GF6PTA,0,1,23,24
3DPHBH2;GLUt2m,0,1,23,24
3DPHBH2;HSD3B11,1,0,22,25
3DPHBH2;ICITACONtm,0,1,23,24
3DPHBH2;MTHFC,0,1,23,24
3DPHBH2;MTHFD,0,1,23,24
3DPHBH2;P45011A1m,1,0,22,25
3DPHBH2;PE_HStm,2,0,21,25
3DPHBH2;PRGNLONEtm,1,0,22,25
3DPHBH2;PRGSTRNt,1,0,22,25
3DPHBH2;PSDm_hs,2,0,21,25
3DPHBH2;PSFLIPm,2,0,21,25
3DPHBH2;THFtm,1,0,22,25
3DPHBH2;UAGDP,0,1,23,24
3HAD100m;ACACT1rm,1,0,22,25
3HAD100m;BUTt2m,1,2,22,23
3HAD100m;FA40ACPH,1,2,22,23
3HAD100m;FACOAL40im,1,2,22,23
3HAD140m;ACACT1rm,1,0,22,25
3HAD140m;BUTt2m,1,2,22,23
3HAD140m;FA40ACPH,1,2,22,23
3HAD140m;FACOAL40im,1,2,22,23
3HAD224n6p;3HAD241n9p,0,1,23,24
3HAD224n6p;ACOAD241n9p,0,1,23,24
3HAD224n6p;ACOATE204,0,1,23,24
3HAD224n6p;DESAT18_1,0,1,23,24
3HAD224n6p;ESTRADIOLtr,0,1,23,24
3HAD224n6p;ESTRONEtr,0,1,23,24
3HAD224n6p;FAE180,0,1,23,24
3HAD224n6p;FAE201,0,1,23,24
3HAD224n6p;FAE221,0,1,23,24
3HAD224n6p;FAE241,0,1,23,24
3HAD224n6p;HACD180,0,1,23,24
3HAD224n6p;HACD201,0,1,23,24
3HAD224n6p;HACD221,0,1,23,24
3HAD224n6p;HACD241,0,1,23,24
3HAD224n6p;HSD17B1,0,1,23,24
3HAD224n6p;HSD17B8r,0,1,23,24
3HAD224n6p;HSD180,0,1,23,24
3HAD224n6p;HSD201,0,1,23,24
3HAD224n6p;HSD221,0,1,23,24
3HAD224n6p;HSD241,0,1,23,24
3HAD224n6p;Htx,0,1,23,24
3HAD224n6p;LDH_L,0,1,23,24
3HAD224n6p;NRVNCCOAtr,0,1,23,24
3HAD224n6p;NRVNCCOAtxc,0,1,23,24
3HAD224n6p;PMTCOAFABP1tc,0,1,23,24
3HAD224n6p;PPA,0,2,23,23
3HAD224n6p;RPI,0,1,23,24
3HAD224n6p;TECR180,0,1,23,24
3HAD224n6p;TECR201,0,1,23,24
3HAD224n6p;TECR221,0,1,23,24
3HAD224n6p;TECR241,0,1,23,24
3HAD224n6p;TPI,0,1,23,24
3HAD241n9p;ACOAD225n3p,0,1,23,24
3HAD241n9p;ARACHDCOAtr,0,1,23,24
3HAD241n9p;DCSPTN1COAtr,0,1,23,24
3HAD241n9p;DCSPTN1COAtxc,0,1,23,24
3HAD241n9p;DDCI225n3p,0,1,23,24
3HAD241n9p;DECR226n3p,0,1,23,24
3HAD241n9p;DESAT22_1p,0,1,23,24
3HAD241n9p;FAE224,0,1,23,24
3HAD241n9p;G6PDH1rer,0,1,23,24
3HAD241n9p;G6PDH2rer,0,2,23,23
3HAD241n9p;G6Pter,0,2,23,23
3HAD241n9p;HACD224,0,1,23,24
3HAD241n9p;HSD224,0,1,23,24
3HAD241n9p;Htr,0,6,23,19
3HAD241n9p;NADPHtru,1,0,22,25
3HAD241n9p;NADPHtxu,0,1,23,24
3HAD241n9p;NADPtru,1,0,22,25
3HAD241n9p;NADPtxu,0,1,23,24
3HAD241n9p;PIt8,0,1,23,24
3HAD241n9p;PPIPItr,0,1,23,24
3HAD241n9p;PPItr,0,1,23,24
3HAD241n9p;TECR224,0,1,23,24
3HAD60m;ACACT1rm,1,0,22,25
3HAD60m;BUTt2m,1,2,22,23
3HAD60m;FA40ACPH,1,2,22,23
3HAD60m;FACOAL40im,1,2,22,23
3HAD80m;ACACT1rm,1,0,22,25
3HAD80m;BUTt2m,1,2,22,23
3HAD80m;FA40ACPH,1,2,22,23
3HAD80m;FACOAL40im,1,2,22,23
3HDH100m;ACACT1rm,1,0,22,25
3HDH100m;BUTt2m,1,2,22,23
3HDH100m;FA40ACPH,1,2,22,23
3HDH100m;FACOAL40im,1,2,22,23
3HDH140m;ACACT1rm,1,0,22,25
3HDH140m;BUTt2m,1,2,22,23
3HDH140m;FA40ACPH,1,2,22,23
3HDH140m;FACOAL40im,1,2,22,23
3HDH224n6p;ESTRADIOLtr,0,1,23,24
3HDH224n6p;ESTRONEtr,0,1,23,24
3HDH224n6p;G6PDH2rer,0,1,23,24
3HDH224n6p;G6Pter,0,1,23,24
3HDH224n6p;HSD17B1,0,1,23,24
3HDH224n6p;HSD17B8r,0,1,23,24
3HDH224n6p;Htr,0,2,23,23
3HDH224n6p;LDH_L,0,1,23,24
3HDH224n6p;PPA,0,1,23,24
3HDH224n6p;RPI,0,1,23,24
3HDH224n6p;TPI,0,1,23,24
3HDH241n9p;G6PDH2rer,0,1,23,24
3HDH241n9p;G6Pter,0,1,23,24
3HDH241n9p;Htr,0,3,23,22
3HDH241n9p;NADPHtru,1,0,22,25
3HDH241n9p;NADPtru,1,0,22,25
3HDH60m;ACACT1rm,1,0,22,25
3HDH60m;BUTt2m,1,2,22,23
3HDH60m;FA40ACPH,1,2,22,23
3HDH60m;FACOAL40im,1,2,22,23
3HDH80m;ACACT1rm,1,0,22,25
3HDH80m;BUTt2m,1,2,22,23
3HDH80m;FA40ACPH,1,2,22,23
3HDH80m;FACOAL40im,1,2,22,23
3HLYTCL;3MLDAt,3,4,20,21
3HLYTCL;ARGCITRt2m,1,0,22,25
3HLYTCL;CITRHIStm,1,0,22,25
3HLYTCL;FBA,0,1,23,24
3HLYTCL;FE2tm,1,0,22,25
3HLYTCL;FE3tm,1,0,22,25
3HLYTCL;FECR,1,0,22,25
3HLYTCL;FTMTm,1,0,22,25
3HLYTCL;HCO3Em,1,0,22,25
3HLYTCL;HCO3_NAt,0,1,23,24
3HLYTCL;HCO3tm,1,0,22,25
3HLYTCL;HISDC,3,4,20,21
3HLYTCL;IMAGH,0,2,23,23
3HLYTCL;KCC2t,0,1,23,24
3HLYTCL;LYSARGtm,1,0,22,25
3HLYTCL;LYSHIStm,1,0,22,25
3HLYTCL;MACOXO,3,4,20,21
3HLYTCL;MHISOR,3,4,20,21
3HLYTCL;NKCC2t,1,0,22,25
3HLYTCL;O2tm,1,0,22,25
3HLYTCL;PFK,0,1,23,24
3HLYTCL;PGI,0,1,23,24
3HLYTCL;SAMHISTA,3,4,20,21
3HLYTCL;SBTR,0,1,23,24
3HLYTCL;SBT_Dtde,0,1,23,24
3M2OPLOXRD;7DHCHSTEROLtr,0,1,23,24
3M2OPLOXRD;ACACT1rm,1,0,22,25
3M2OPLOXRD;ACACt2m,1,0,22,25
3M2OPLOXRD;ACOAD8m,0,1,23,24
3M2OPLOXRD;ARTFR52,2,1,21,24
3M2OPLOXRD;ARTPLM1,0,1,23,24
3M2OPLOXRD;CYP2R1,0,1,23,24
3M2OPLOXRD;DHRT_ivcoa,0,1,23,24
3M2OPLOXRD;FAE200,2,1,21,24
3M2OPLOXRD;FAE220,2,1,21,24
3M2OPLOXRD;FAE240,2,1,21,24
3M2OPLOXRD;FAE260,2,1,21,24
3M2OPLOXRD;FBA,1,0,22,25
3M2OPLOXRD;G3PD2m,1,0,22,25
3M2OPLOXRD;G6PDH1rer,1,0,22,25
3M2OPLOXRD;G6PDH2rer,1,0,22,25
3M2OPLOXRD;H2Oter,1,0,22,25
3M2OPLOXRD;HACD200,2,1,21,24
3M2OPLOXRD;HACD220,2,1,21,24
3M2OPLOXRD;HACD240,2,1,21,24
3M2OPLOXRD;HACD260,2,1,21,24
3M2OPLOXRD;HCO3Em,0,1,23,24
3M2OPLOXRD;HEXCCOAtr,2,1,21,24
3M2OPLOXRD;HSD200,2,1,21,24
3M2OPLOXRD;HSD220,2,1,21,24
3M2OPLOXRD;HSD240,2,1,21,24
3M2OPLOXRD;HSD260,2,1,21,24
3M2OPLOXRD;LEUTAm,0,1,23,24
3M2OPLOXRD;LEUt5m,0,1,23,24
3M2OPLOXRD;MCCCm,0,1,23,24
3M2OPLOXRD;MGCHrm,0,1,23,24
3M2OPLOXRD;MOD_3mhop,0,1,23,24
3M2OPLOXRD;PFK2,1,0,22,25
3M2OPLOXRD;PGI,1,0,22,25
3M2OPLOXRD;PVD3,0,1,23,24
3M2OPLOXRD;RTOT5,2,1,21,24
3M2OPLOXRD;TECR200,2,1,21,24
3M2OPLOXRD;TECR220,2,1,21,24
3M2OPLOXRD;TECR240,2,1,21,24
3M2OPLOXRD;TECR260,2,1,21,24
3M2OPLOXRD;VD3,0,1,23,24
3MHISc;PE_HStm,1,0,22,25
3MHISc;PSDm_hs,1,0,22,25
3MHISc;PSFLIPm,1,0,22,25
3MHISt1;PHEt4,0,2,23,23
3MHISt2;ETHPL,1,0,22,25
3MHISt2;LEUt4,5,1,18,24
3MHISt2;PHEt4,1,0,22,25
3MHISt2;THRA,1,0,22,25
3MHISt3;LEUt4,1,0,22,25
3MHISt3;PHEt4,4,4,19,21
3MLDAt;DHPR,1,0,22,25
3MLDAt;THBPT4ACAMDASE,1,1,22,24
3MLDAt;TYR3MO2,1,1,22,24
3MLDAt;TYRDOPO,2,3,21,22
3MOBt2im;TYROX,1,0,22,25
3MOBt2im;TYRTA,1,0,22,25
3MOPt2im;ACACT1rm,1,0,22,25
3MOPt2im;ACACt2m,1,0,22,25
3MOPt2im;ARTFR52,0,1,23,24
3MOPt2im;ARTPLM1,0,1,23,24
3MOPt2im;FAE200,0,1,23,24
3MOPt2im;FAE220,0,1,23,24
3MOPt2im;FAE240,0,1,23,24
3MOPt2im;FAE260,0,1,23,24
3MOPt2im;FBA,1,0,22,25
3MOPt2im;G6PDH1rer,1,0,22,25
3MOPt2im;G6PDH2rer,1,0,22,25
3MOPt2im;H2Oter,1,0,22,25
3MOPt2im;HACD200,0,1,23,24
3MOPt2im;HACD220,0,1,23,24
3MOPt2im;HACD240,0,1,23,24
3MOPt2im;HACD260,0,1,23,24
3MOPt2im;HEXCCOAtr,0,1,23,24
3MOPt2im;HSD200,0,1,23,24
3MOPt2im;HSD220,0,1,23,24
3MOPt2im;HSD240,0,1,23,24
3MOPt2im;HSD260,0,1,23,24
3MOPt2im;PFK2,1,0,22,25
3MOPt2im;PGI,1,0,22,25
3MOPt2im;RTOT5,0,1,23,24
3MOPt2im;TECR200,0,1,23,24
3MOPt2im;TECR220,0,1,23,24
3MOPt2im;TECR240,0,1,23,24
3MOPt2im;TECR260,0,1,23,24
3MTPte;ACACPYRte,1,0,22,25
3MTPte;ACNMLr,1,0,22,25
3MTPte;ALAt4,1,0,22,25
3MTPte;CMPACNAtg,1,0,22,25
3MTPte;CMPSAS,1,0,22,25
3MTPte;FUCACNGAL14ACGLCGALGLUSIDEte,1,0,22,25
3MTPte;FUCACNGAL14ACGLCGALGLUSIDEtg,1,0,22,25
3MTPte;FUT92g,1,0,22,25
3MTPte;PGI,1,0,22,25
3MTPte;ST3GAL61g,1,0,22,25
3MTPte;UAG2EMAi,1,0,22,25
3OHGLUTACOAT3t;AKGLACte,1,0,22,25
3OHGLUTACte;AKGLACte,1,0,22,25
3SALAASPm;ACACt2m,1,0,22,25
3SALAASPm;FE2tm,1,0,22,25
3SALAASPm;FE3tm,1,0,22,25
3SALAASPm;FECR,1,0,22,25
3SALAASPm;FTMTm,1,0,22,25
3SALAASPm;PIMALtm,1,0,22,25
3SALAASPm;SO3MALtm,1,0,22,25
3SALACBOXL;DHFR,1,0,22,25
3SALACBOXL;DHFRx,1,0,22,25
3SALACBOXL;DHFtm,1,0,22,25
3SALACBOXL;GLUDxm,1,0,22,25
3SALACBOXL;THFtm,1,0,22,25
3SALATAim;ACACt2m,1,0,22,25
3SALATAim;FE2tm,1,0,22,25
3SALATAim;FE3tm,1,0,22,25
3SALATAim;FECR,1,0,22,25
3SALATAim;FTMTm,1,0,22,25
3SALATAim;PIMALtm,1,0,22,25
3SALATAim;SO3MALtm,1,0,22,25
3SPYRSPm;ACACt2m,1,0,22,25
3SPYRSPm;FE2tm,1,0,22,25
3SPYRSPm;FE3tm,1,0,22,25
3SPYRSPm;FECR,1,0,22,25
3SPYRSPm;FTMTm,1,0,22,25
3SPYRSPm;PIMALtm,1,0,22,25
3SPYRSPm;SO3MALtm,1,0,22,25
41R2A1H12BOOX;FBA,0,1,23,24
41R2A1H12BOOX;HCO3_NAt,0,1,23,24
41R2A1H12BOOX;IMAGH,0,2,23,23
41R2A1H12BOOX;O2tm,1,0,22,25
41R2A1H12BOOX;PFK,0,1,23,24
41R2A1H12BOOX;PGI,0,1,23,24
41R2A1H12BOOX;SBTR,0,1,23,24
41R2A1H12BOOX;SBT_Dtde,0,1,23,24
4ABUTtm;AKGGHTRDtm,0,1,23,24
4ABUTtm;CITRt2m,0,1,23,24
4ABUTtm;CITRtm,0,1,23,24
4ABUTtm;PIGTHRDLtm,0,1,23,24
4HBZCOAFm;4MPTNLte,1,0,22,25
4HBZCOAFm;4MPTNLtm,1,0,22,25
4HBZCOAFm;ACGAM6PSi,0,1,23,24
4HBZCOAFm;ACGAMPM,0,1,23,24
4HBZCOAFm;ACONTa,0,1,23,24
4HBZCOAFm;ACONTb,0,1,23,24
4HBZCOAFm;AKGACONtm,0,1,23,24
4HBZCOAFm;ATPtm,0,1,23,24
4HBZCOAFm;CHSTEROLt2,1,0,22,25
4HBZCOAFm;CITt4_3,0,1,23,24
4HBZCOAFm;CYOOm2,3,1,20,24
4HBZCOAFm;CYOR_u10m,3,1,20,24
4HBZCOAFm;DHFR,1,0,22,25
4HBZCOAFm;DHFRx,1,0,22,25
4HBZCOAFm;DHFtm,1,0,22,25
4HBZCOAFm;GF6PTA,0,1,23,24
4HBZCOAFm;GLUt2m,0,1,23,24
4HBZCOAFm;H2O2t,1,0,22,25
4HBZCOAFm;HSD3B11,1,0,22,25
4HBZCOAFm;ICITACONtm,0,1,23,24
4HBZCOAFm;MTHFC,0,1,23,24
4HBZCOAFm;MTHFD,0,1,23,24
4HBZCOAFm;P45011A1m,1,0,22,25
4HBZCOAFm;PE_HStm,2,0,21,25
4HBZCOAFm;PRGNLONEtm,1,0,22,25
4HBZCOAFm;PRGSTRNt,1,0,22,25
4HBZCOAFm;PSDm_hs,2,0,21,25
4HBZCOAFm;PSFLIPm,2,0,21,25
4HBZCOAFm;THFtm,1,0,22,25
4HBZCOAFm;THRA,1,0,22,25
4HBZCOAFm;UAGDP,0,1,23,24
4HBZFm;4MPTNLte,1,0,22,25
4HBZFm;4MPTNLtm,1,0,22,25
4HBZFm;ACGAM6PSi,0,1,23,24
4HBZFm;ACGAMPM,0,1,23,24
4HBZFm;ACONTa,0,1,23,24
4HBZFm;ACONTb,0,1,23,24
4HBZFm;AKGACONtm,0,1,23,24
4HBZFm;ATPtm,0,1,23,24
4HBZFm;CHSTEROLt2,1,0,22,25
4HBZFm;CITt4_3,0,1,23,24
4HBZFm;CYOOm2,3,1,20,24
4HBZFm;CYOR_u10m,3,1,20,24
4HBZFm;DHFR,1,0,22,25
4HBZFm;DHFRx,1,0,22,25
4HBZFm;DHFtm,1,0,22,25
4HBZFm;GF6PTA,0,1,23,24
4HBZFm;GLUt2m,0,1,23,24
4HBZFm;H2O2t,1,0,22,25
4HBZFm;HSD3B11,1,0,22,25
4HBZFm;ICITACONtm,0,1,23,24
4HBZFm;MTHFC,0,1,23,24
4HBZFm;MTHFD,0,1,23,24
4HBZFm;P45011A1m,1,0,22,25
4HBZFm;PE_HStm,2,0,21,25
4HBZFm;PRGNLONEtm,1,0,22,25
4HBZFm;PRGSTRNt,1,0,22,25
4HBZFm;PSDm_hs,2,0,21,25
4HBZFm;PSFLIPm,2,0,21,25
4HBZFm;THFtm,1,0,22,25
4HBZFm;THRA,1,0,22,25
4HBZFm;UAGDP,0,1,23,24
4HPROLTASCT1;ACOAD8m,1,0,22,25
4HPROLTASCT1;ALAGLNexR,1,0,22,25
4HPROLTASCT1;ALAt2r,1,0,22,25
4HPROLTASCT1;DHRT_ivcoa,1,0,22,25
4HPROLTASCT1;DLD,1,0,22,25
4HPROLTASCT1;GLNt4,0,1,23,24
4HPROLTASCT1;GLYC3Ptmc,1,0,22,25
4HPROLTASCT1;H2Oter,1,1,22,24
4HPROLTASCT1;Htr,0,1,23,24
4HPROLTASCT1;LEUTAm,1,0,22,25
4HPROLTASCT1;LEUt5m,1,0,22,25
4HPROLTASCT1;MCCCm,1,0,22,25
4HPROLTASCT1;MGCHrm,1,0,22,25
4HPROLTASCT1;MOD_3mhop,1,0,22,25
4HPROLTASCT1;PIt2m_2,1,0,22,25
4HPROLTASCT1;SUCOAS1m,0,1,23,24
4HPRO_LTte;ACOAD8m,1,0,22,25
4HPRO_LTte;ALAGLNexR,1,0,22,25
4HPRO_LTte;ALAt2r,1,0,22,25
4HPRO_LTte;DHRT_ivcoa,1,0,22,25
4HPRO_LTte;DLD,1,0,22,25
4HPRO_LTte;GLNt4,0,1,23,24
4HPRO_LTte;GLYC3Ptmc,1,0,22,25
4HPRO_LTte;H2Oter,1,1,22,24
4HPRO_LTte;Htr,0,1,23,24
4HPRO_LTte;LEUTAm,1,0,22,25
4HPRO_LTte;LEUt5m,1,0,22,25
4HPRO_LTte;MCCCm,1,0,22,25
4HPRO_LTte;MGCHrm,1,0,22,25
4HPRO_LTte;MOD_3mhop,1,0,22,25
4HPRO_LTte;PIt2m_2,1,0,22,25
