DoubleLethal,CountsInNormal,CountsInCancer,NotSLInNormal,NotSLInCancer,p-value,OddsRatio,ConfidenceInterval-I,ConfidenceInterval-II
TPI;UAG2EMAi,7,0,16,25,0.00332962229919181,Inf,-Inf,Inf
CO2t;HCO3E,8,1,15,24,0.00779618879810766,12.8,0.732599570899474,223.641954634016
NADPHtru;RU5Ptr,8,1,15,24,0.00779618879810766,12.8,0.732599570899474,223.641954634016
NADPtru;RU5Ptr,8,1,15,24,0.00779618879810766,12.8,0.732599570899474,223.641954634016
RPE;TALA,8,1,15,24,0.00779618879810766,12.8,0.732599570899474,223.641954634016
TALA;TKT1,8,1,15,24,0.00779618879810766,12.8,0.732599570899474,223.641954634016
TALA;TKT2,8,1,15,24,0.00779618879810766,12.8,0.732599570899474,223.641954634016
FBA3;GNDer,6,0,17,25,0.00822612568035625,Inf,-Inf,Inf
FBA3;PGLer,6,0,17,25,0.00822612568035625,Inf,-Inf,Inf
FBA3;RU5Ptr,6,0,17,25,0.00822612568035625,Inf,-Inf,Inf
GNDer;PFK_3,6,0,17,25,0.00822612568035625,Inf,-Inf,Inf
PFK_3;PGLer,6,0,17,25,0.00822612568035625,Inf,-Inf,Inf
PFK_3;RU5Ptr,6,0,17,25,0.00822612568035625,Inf,-Inf,Inf
ATPS4m;PIATPLtm,10,3,13,22,0.0159226097122092,5.64102564102564,0.826866183243694,38.4840629929721
DHFR;DHFtm,10,3,13,22,0.0159226097122092,5.64102564102564,0.826866183243694,38.4840629929721
GNDer;NADPHtru,7,1,16,24,0.0175414247957423,10.5,0.591520463689696,186.384084351536
GNDer;NADPtru,7,1,16,24,0.0175414247957423,10.5,0.591520463689696,186.384084351536
NADPHtru;PGLer,7,1,16,24,0.0175414247957423,10.5,0.591520463689696,186.384084351536
NADPtru;PGLer,7,1,16,24,0.0175414247957423,10.5,0.591520463689696,186.384084351536
PFK_3;TPI,7,1,16,24,0.0175414247957423,10.5,0.591520463689696,186.384084351536
PGK;TPI,7,1,16,24,0.0175414247957423,10.5,0.591520463689696,186.384084351536
PGM;TPI,7,1,16,24,0.0175414247957423,10.5,0.591520463689696,186.384084351536
B3GNT51g;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
CERT2rt;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
FBA3;G6PDH2rer,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
G6PDH2rer;PFK_3,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
G6PDH2rer;RPE,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
G6PDH2rer;RU5Ptr,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
G6PDH2rer;TALA,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
G6PDH2rer;TKT1,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
G6PDH2rer;TKT2,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
GALGLUSIDEtg;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
GALGLUSIDEtr;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
GDPFUCtg;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
GDPtg;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
GFUCSx;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
GMAND;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
GMPtg;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
H2Otg;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
Htg;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
MAN1PT2;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
MAN6PI;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
NADPHtru;TALA,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
NADPtru;TALA,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
NDP7g;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
PItg;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
PMANM;TPI,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
TPI;UDPG4E,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
TPI;UDPGALt2r,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
TPI;UDPGALtg,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
TPI;UDPGGPGTr,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
TPI;UGCGc,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
TPI;UGLCNACtg,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
TPI;UMPtr,5,0,18,25,0.0196513002364066,Inf,-Inf,Inf
HCO3E;HCO3Ee,8,2,15,23,0.0257873937168177,6.13333333333333,0.673819544743881,55.8276738500904
ADPt4;ATPS4m,6,1,17,24,0.0376051459673428,8.47058823529412,0.466283632273295,153.878155023569
PGI;TPI,6,1,17,24,0.0376051459673428,8.47058823529412,0.466283632273295,153.878155023569
ACGAM6PSi;TPI,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
ACGAMPM;TPI,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
AKGSUCCtm;PIt2m_2,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
ATPS4m;FE3tm,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
ATPS4m;FECR,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
ATPS4m;FTMTm,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
DAGKm_hs;FE3tm,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
DAGKm_hs;FECR,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
DAGKm_hs;FTMTm,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
DAG_Hstem;FE3tm,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
DAG_Hstem;FECR,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
DAG_Hstem;FTMTm,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
FAE201;OCDE9ECOAtr,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
FAE221;OCDE9ECOAtr,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
FAE241;OCDE9ECOAtr,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
FE3tm;NADH2_u10m,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
FECR;NADH2_u10m,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
FTMTm;NADH2_u10m,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
GF6PTA;TPI,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
GLYt2r;GLYtm,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
H2Ot;HCO3E,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
HACD201;OCDE9ECOAtr,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
HACD221;OCDE9ECOAtr,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
HACD241;OCDE9ECOAtr,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
HSD201;OCDE9ECOAtr,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
HSD221;OCDE9ECOAtr,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
HSD241;OCDE9ECOAtr,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
LYSt5r;LYStiDF,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
NRVNCCOAtr;OCDE9ECOAtr,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
OCDE9ECOAtr;ARTFR45,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
OCDE9ECOAtr;TECR201,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
OCDE9ECOAtr;TECR221,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
OCDE9ECOAtr;TECR241,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
PIMALtm;PIt2m_2,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
TPI;UAGDP,4,0,19,25,0.0455082742316785,Inf,-Inf,Inf
