DoubleLethal,CountsInNormal,CountsInCancer,NotSLInNormal,NotSLInCancer,p-value,OddsRatio,ConfidenceInterval-I,ConfidenceInterval-II
BHMT;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
BHMT;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
BHMT;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
BHMT;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CBPPer;PPA,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CBPter;PPA,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;FAE200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;FAE220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;FAE240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;FAE260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;HACD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;HACD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;HACD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;HACD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;HEXCCOAtr,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;HSD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;HSD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;HSD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;HSD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHLtm;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;FAE200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;FAE220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;FAE240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;FAE260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;HACD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;HACD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;HACD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;HACD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;HEXCCOAtr,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;HSD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;HSD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;HSD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;HSD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
CHOLD2m;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;FAE200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;FAE220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;FAE240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;FAE260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;HACD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;HACD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;HACD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;HACD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;HEXCCOAtr,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;HSD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;HSD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;HSD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;HSD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGDHm;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;FAE200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;FAE220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;FAE240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;FAE260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;HACD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;HACD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;HACD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;HACD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;HEXCCOAtr,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;HSD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;HSD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;HSD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;HSD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
DMGtm;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
ETHPL;THRA,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE200;FALDtm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE200;FALDtx,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE200;GLYBtm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE200;GLYtp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE200;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE200;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE200;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE200;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE200;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE220;FALDtm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE220;FALDtx,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE220;GLYBtm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE220;GLYtp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE220;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE220;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE220;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE220;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE220;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE240;FALDtm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE240;FALDtx,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE240;GLYBtm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE240;GLYtp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE240;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE240;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE240;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE240;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE240;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE260;FALDtm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE260;FALDtx,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE260;GLYBtm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE260;GLYtp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE260;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE260;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE260;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE260;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FAE260;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;HACD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;HACD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;HACD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;HACD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;HEXCCOAtr,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;HSD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;HSD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;HSD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;HSD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtm;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;HACD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;HACD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;HACD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;HACD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;HEXCCOAtr,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;HSD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;HSD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;HSD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;HSD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
FALDtx;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
G6PPer;PPA,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;HACD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;HACD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;HACD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;HACD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;HEXCCOAtr,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;HSD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;HSD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;HSD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;HSD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYBtm;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;HACD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;HACD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;HACD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;HACD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;HEXCCOAtr,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;HSD200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;HSD220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;HSD240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;HSD260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
GLYtp;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD200;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD200;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD200;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD200;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD200;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD220;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD220;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD220;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD220;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD220;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD240;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD240;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD240;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD240;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD240;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD260;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD260;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD260;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD260;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HACD260;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HCO3E;PROtm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HEXCCOAtr;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HEXCCOAtr;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HEXCCOAtr;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HEXCCOAtr;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HEXCCOAtr;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD200;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD200;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD200;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD200;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD200;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD220;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD220;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD220;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD220;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD220;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD240;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD240;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD240;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD240;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD240;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD260;METAT,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD260;O2tp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD260;SARCOXp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD260;SARCStm,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HSD260;SARCStp,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
METAT;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
METAT;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
METAT;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
METAT;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
METAT;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
METAT;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
NH4tr;PPA,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
O2tp;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
O2tp;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
O2tp;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
O2tp;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
O2tp;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
O2tp;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCOXp;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCOXp;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCOXp;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCOXp;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCOXp;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCOXp;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCStm;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCStm;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCStm;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCStm;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCStm;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCStm;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCStp;ARTFR52,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCStp;RTOT5,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCStp;TECR200,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCStp;TECR220,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCStp;TECR240,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SARCStp;TECR260,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
SERCYSNaEx;SERt4,5,0,23,27,0.0282514377963879,Inf,-Inf,Inf
HCO3Em;HCO3tm,11,4,17,23,0.0403470893956069,3.72058823529412,0.669681528639209,20.670686325689
