DoubleLethal,Counts in Normal,Counts in Cancer,Not SL in Normal,Not SL in Cancer
3DPHBH1;CYOR_u10m,2,4,24,19
3DPHBH1;GACMTRc,1,0,25,23
3DPHBH1;GLYAMDTRc,1,0,25,23
3DPHBH1;HCO3tm,1,0,25,23
3DPHBH1;NH4tm,1,0,25,23
3DPHBH1;O2Stm,1,0,25,23
3DPHBH1;OCBTm,1,0,25,23
3DPHBH1;ORNt4m,1,0,25,23
3DPHBH1;PCREATtmdiffir,1,0,25,23
3DPHBH2;CYOOm2,0,1,26,22
3DPHBH2;CYOR_u10m,0,1,26,22
3HAD160;ARTFR13,0,1,26,22
3HAD160;DPCOAK,0,1,26,22
3HAD160;FA140ACPH,0,1,26,22
3HAD160;FACOAL140i,0,1,26,22
3HAD160;PNTK,0,1,26,22
3HAD160;PNTOt1,0,1,26,22
3HAD160;PPCDC,0,1,26,22
3HAD160;PPNCL2,0,1,26,22
3HAD160;PTPAT,0,1,26,22
3HAD160;RTOT1,0,1,26,22
3HAD180;ARTFR13,0,1,26,22
3HAD180;DPCOAK,0,1,26,22
3HAD180;FA140ACPH,0,1,26,22
3HAD180;FACOAL140i,0,1,26,22
3HAD180;PNTK,0,1,26,22
3HAD180;PNTOt1,0,1,26,22
3HAD180;PPCDC,0,1,26,22
3HAD180;PPNCL2,0,1,26,22
3HAD180;PTPAT,0,1,26,22
3HAD180;RTOT1,0,1,26,22
3HAD180m;ARTFR13,0,1,26,22
3HAD180m;DPCOAK,0,1,26,22
3HAD180m;FA140ACPH,0,1,26,22
3HAD180m;FACOAL140i,0,1,26,22
3HAD180m;PNTK,0,1,26,22
3HAD180m;PNTOt1,0,1,26,22
3HAD180m;PPCDC,0,1,26,22
3HAD180m;PPNCL2,0,1,26,22
3HAD180m;PTPAT,0,1,26,22
3HAD180m;RTOT1,0,1,26,22
3HAD180m;RTOTALCRNCPT1,0,1,26,22
3HAD180m;RTOTALCRNCPT2,0,1,26,22
3HAD180m;RTOTALCRNt,0,1,26,22
3HAD203n6p;ACCOAL2,2,0,24,23
3HAD203n6p;ACOAS,2,0,24,23
3HAD203n6p;ALAt2r,1,0,25,23
3HAD203n6p;ALDD2x,2,0,24,23
3HAD203n6p;CSNATr,1,0,25,23
3HAD203n6p;Htr,1,0,25,23
3HAD203n6p;PPA,2,0,24,23
3HAD203n6p;THRA,2,0,24,23
3HAD203n6p;TXA2tr,1,0,25,23
3HAD203n6p;TXB2c,1,0,25,23
3HAD203n6p;TXB2r,1,0,25,23
3HAD203n6p;TXB2tr,1,0,25,23
3HAD224n6p;PMTCOAFABP1tc,0,1,26,22
3HAD241n9p;ARTFR52,2,0,24,23
3HAD241n9p;FAE200,2,0,24,23
3HAD241n9p;FAE220,2,0,24,23
3HAD241n9p;FAE240,2,0,24,23
3HAD241n9p;FAE260,2,0,24,23
3HAD241n9p;HACD200,2,0,24,23
3HAD241n9p;HACD220,2,0,24,23
3HAD241n9p;HACD240,2,0,24,23
3HAD241n9p;HACD260,2,0,24,23
3HAD241n9p;HEXCCOAtr,2,0,24,23
3HAD241n9p;HSD200,2,0,24,23
3HAD241n9p;HSD220,2,0,24,23
3HAD241n9p;HSD240,2,0,24,23
3HAD241n9p;HSD260,2,0,24,23
3HAD241n9p;TECR200,2,0,24,23
3HAD241n9p;TECR220,2,0,24,23
3HAD241n9p;TECR240,2,0,24,23
3HAD241n9p;TECR260,2,0,24,23
3HAD241n9p;TRDR,0,3,26,20
3HDH180m;ARTFR13,0,1,26,22
3HDH180m;DPCOAK,0,1,26,22
3HDH180m;FA140ACPH,0,1,26,22
3HDH180m;FACOAL140i,0,1,26,22
3HDH180m;PNTK,0,1,26,22
3HDH180m;PNTOt1,0,1,26,22
3HDH180m;PPCDC,0,1,26,22
3HDH180m;PPNCL2,0,1,26,22
3HDH180m;PTPAT,0,1,26,22
3HDH180m;RTOT1,0,1,26,22
3HDH180m;RTOTALCRNCPT1,0,1,26,22
3HDH180m;RTOTALCRNCPT2,0,1,26,22
3HDH180m;RTOTALCRNt,0,1,26,22
3HDH203n6p;ACCOAL2,2,0,24,23
3HDH203n6p;ACOAS,2,0,24,23
3HDH203n6p;ALAt2r,1,0,25,23
3HDH203n6p;ALDD2x,2,0,24,23
3HDH203n6p;CSNATr,1,0,25,23
3HDH203n6p;Htr,1,0,25,23
3HDH203n6p;PPA,2,0,24,23
3HDH203n6p;THRA,2,0,24,23
3HDH203n6p;TXA2tr,1,0,25,23
3HDH203n6p;TXB2c,1,0,25,23
3HDH203n6p;TXB2r,1,0,25,23
3HDH203n6p;TXB2tr,1,0,25,23
3HDH224n6p;ARTFR52,1,0,25,23
3HDH224n6p;FAE200,1,0,25,23
3HDH224n6p;FAE220,1,0,25,23
3HDH224n6p;FAE240,1,0,25,23
3HDH224n6p;FAE260,1,0,25,23
3HDH224n6p;HACD200,1,0,25,23
3HDH224n6p;HACD220,1,0,25,23
3HDH224n6p;HACD240,1,0,25,23
3HDH224n6p;HACD260,1,0,25,23
3HDH224n6p;HEXCCOAtr,1,0,25,23
3HDH224n6p;HSD200,1,0,25,23
3HDH224n6p;HSD220,1,0,25,23
3HDH224n6p;HSD240,1,0,25,23
3HDH224n6p;HSD260,1,0,25,23
3HDH224n6p;TECR200,1,0,25,23
3HDH224n6p;TECR220,1,0,25,23
3HDH224n6p;TECR240,1,0,25,23
3HDH224n6p;TECR260,1,0,25,23
3HDH224n6p;TRDR,0,1,26,22
3HDH241n9p;ARTFR41,0,1,26,22
3HDH241n9p;ARTFR52,1,0,25,23
3HDH241n9p;C161CPT1,0,1,26,22
3HDH241n9p;CACT4r,0,1,26,22
3HDH241n9p;COAtr,0,1,26,22
3HDH241n9p;DESAT16_1,0,1,26,22
3HDH241n9p;FAE200,1,0,25,23
3HDH241n9p;FAE220,1,0,25,23
3HDH241n9p;FAE240,1,0,25,23
3HDH241n9p;FAE260,1,0,25,23
3HDH241n9p;HACD200,1,0,25,23
3HDH241n9p;HACD220,1,0,25,23
3HDH241n9p;HACD240,1,0,25,23
3HDH241n9p;HACD260,1,0,25,23
3HDH241n9p;HEXCCOAtr,1,0,25,23
3HDH241n9p;HSD200,1,0,25,23
3HDH241n9p;HSD220,1,0,25,23
3HDH241n9p;HSD240,1,0,25,23
3HDH241n9p;HSD260,1,0,25,23
3HDH241n9p;PLMCOAPTr,0,1,26,22
3HDH241n9p;PMTCOAFABP1tc,0,1,26,22
3HDH241n9p;RTOT4,0,1,26,22
3HDH241n9p;TECR200,1,0,25,23
3HDH241n9p;TECR220,1,0,25,23
3HDH241n9p;TECR240,1,0,25,23
3HDH241n9p;TECR260,1,0,25,23
3HDH241n9p;TRDR,0,2,26,21
3HGLUTCOAm;FAE180,1,0,25,23
3HGLUTCOAm;GLUt2m,1,0,25,23
3HGLUTCOAm;HACD180,1,0,25,23
3HGLUTCOAm;HSD180,1,0,25,23
3HGLUTCOAm;RTOT5,1,0,25,23
3HGLUTCOAm;TECR180,1,0,25,23
3HLYTCL;AMETt2m,1,0,25,23
3HLYTCL;CBPSam,1,0,25,23
3HLYTCL;CHOLK,2,1,24,22
3HLYTCL;CHOLt4,4,0,22,23
3HLYTCL;CHOLtu,2,2,24,21
3HLYTCL;CITRORNtm,1,0,25,23
3HLYTCL;CITRte,1,0,25,23
3HLYTCL;CO2tm,0,2,26,21
3HLYTCL;HCO3tm,1,0,25,23
3HLYTCL;NH4tm,1,0,25,23
3HLYTCL;OCBTm,1,0,25,23
3HLYTCL;PETOHMm_hs,1,0,25,23
3HLYTCL;PSDm_hs,2,7,24,16
3HLYTCL;PSFLIPm,2,7,24,16
3M4HPGORx;4MPTNLte,1,0,25,23
3M4HPGORx;4MPTNLtm,1,0,25,23
3M4HPGORx;5AOPtm,0,1,26,22
3M4HPGORx;AKGDa1,0,1,26,22
3M4HPGORx;AKGDa2,0,1,26,22
3M4HPGORx;AKGDb,0,1,26,22
3M4HPGORx;ALASm,0,1,26,22
3M4HPGORx;ARTFR52,1,0,25,23
3M4HPGORx;BILIRED2,0,1,26,22
3M4HPGORx;BILIRUBtr,0,1,26,22
3M4HPGORx;COt,0,1,26,22
3M4HPGORx;CPPPGO,0,1,26,22
3M4HPGORx;DLD,0,1,26,22
3M4HPGORx;FAE200,1,0,25,23
3M4HPGORx;FAE220,1,0,25,23
3M4HPGORx;FAE240,1,0,25,23
3M4HPGORx;FAE260,1,0,25,23
3M4HPGORx;FCLTm,0,1,26,22
3M4HPGORx;FE2tm,0,1,26,22
3M4HPGORx;GALU,0,1,26,22
3M4HPGORx;GLUPROASCT1,1,0,25,23
3M4HPGORx;HACD200,1,0,25,23
3M4HPGORx;HACD220,1,0,25,23
3M4HPGORx;HACD240,1,0,25,23
3M4HPGORx;HACD260,1,0,25,23
3M4HPGORx;HCO3Ee,0,1,26,22
3M4HPGORx;HEXCCOAtr,1,0,25,23
3M4HPGORx;HMBS,0,1,26,22
3M4HPGORx;HOXG,0,1,26,22
3M4HPGORx;HSD200,1,0,25,23
3M4HPGORx;HSD220,1,0,25,23
3M4HPGORx;HSD240,1,0,25,23
3M4HPGORx;HSD260,1,0,25,23
3M4HPGORx;NADH2_u10m,0,1,26,22
3M4HPGORx;NDP7er,0,1,26,22
3M4HPGORx;P45011A1m,1,0,25,23
3M4HPGORx;PGMT,0,1,26,22
3M4HPGORx;PIt2m_2,1,0,25,23
3M4HPGORx;PPBNGS,0,1,26,22
3M4HPGORx;PPPG9tm,0,1,26,22
3M4HPGORx;PPPGOm,0,1,26,22
3M4HPGORx;PRGNLONEtm,1,0,25,23
3M4HPGORx;TECR200,1,0,25,23
3M4HPGORx;TECR220,1,0,25,23
3M4HPGORx;TECR240,1,0,25,23
3M4HPGORx;TECR260,1,0,25,23
3M4HPGORx;UDPGD,0,1,26,22
3M4HPGORx;UPP3S,0,1,26,22
3M4HPGORx;UPPDC1,0,1,26,22
3M4HPGORy;4MPTNLte,1,0,25,23
3M4HPGORy;4MPTNLtm,1,0,25,23
3M4HPGORy;5AOPtm,0,1,26,22
3M4HPGORy;AKGDa1,0,1,26,22
3M4HPGORy;AKGDa2,0,1,26,22
3M4HPGORy;AKGDb,0,1,26,22
3M4HPGORy;ALASm,0,1,26,22
3M4HPGORy;ARTFR52,1,0,25,23
3M4HPGORy;BILIRED2,0,1,26,22
3M4HPGORy;BILIRUBtr,0,1,26,22
3M4HPGORy;COt,0,1,26,22
3M4HPGORy;CPPPGO,0,1,26,22
3M4HPGORy;DLD,0,1,26,22
3M4HPGORy;FAE200,1,0,25,23
3M4HPGORy;FAE220,1,0,25,23
3M4HPGORy;FAE240,1,0,25,23
3M4HPGORy;FAE260,1,0,25,23
3M4HPGORy;FCLTm,0,1,26,22
3M4HPGORy;FE2tm,0,1,26,22
3M4HPGORy;GALU,0,1,26,22
3M4HPGORy;GLUPROASCT1,1,0,25,23
3M4HPGORy;HACD200,1,0,25,23
3M4HPGORy;HACD220,1,0,25,23
3M4HPGORy;HACD240,1,0,25,23
3M4HPGORy;HACD260,1,0,25,23
3M4HPGORy;HCO3Ee,0,1,26,22
3M4HPGORy;HEXCCOAtr,1,0,25,23
3M4HPGORy;HMBS,0,1,26,22
3M4HPGORy;HOXG,0,1,26,22
3M4HPGORy;HSD200,1,0,25,23
3M4HPGORy;HSD220,1,0,25,23
3M4HPGORy;HSD240,1,0,25,23
3M4HPGORy;HSD260,1,0,25,23
3M4HPGORy;NADH2_u10m,0,1,26,22
3M4HPGORy;NDP7er,0,1,26,22
3M4HPGORy;P45011A1m,1,0,25,23
3M4HPGORy;PGMT,0,1,26,22
3M4HPGORy;PIt2m_2,1,0,25,23
3M4HPGORy;PPBNGS,0,1,26,22
3M4HPGORy;PPPG9tm,0,1,26,22
3M4HPGORy;PPPGOm,0,1,26,22
3M4HPGORy;PRGNLONEtm,1,0,25,23
3M4HPGORy;TECR200,1,0,25,23
3M4HPGORy;TECR220,1,0,25,23
3M4HPGORy;TECR240,1,0,25,23
3M4HPGORy;TECR260,1,0,25,23
3M4HPGORy;UDPGD,0,1,26,22
3M4HPGORy;UPP3S,0,1,26,22
3M4HPGORy;UPPDC1,0,1,26,22
3MHISt1;LEUt4,1,3,25,20
3MHISt1;PHEt4,5,1,21,22
3MHISt2;LEUt4,21,12,5,11
3MHISt2;PHEt4,0,3,26,20
3MHISt3;LEUt4,0,3,26,20
3MHISt3;PHEt4,25,10,1,13
3OAR160;ARTFR13,0,1,26,22
3OAR160;DPCOAK,0,1,26,22
3OAR160;FA140ACPH,0,1,26,22
3OAR160;FACOAL140i,0,1,26,22
3OAR160;PNTK,0,1,26,22
3OAR160;PNTOt1,0,1,26,22
3OAR160;PPCDC,0,1,26,22
3OAR160;PPNCL2,0,1,26,22
3OAR160;PTPAT,0,1,26,22
3OAR160;RTOT1,0,1,26,22
3OAR180;ARTFR13,0,1,26,22
3OAR180;DPCOAK,0,1,26,22
3OAR180;FA140ACPH,0,1,26,22
3OAR180;FACOAL140i,0,1,26,22
3OAR180;PNTK,0,1,26,22
3OAR180;PNTOt1,0,1,26,22
3OAR180;PPCDC,0,1,26,22
3OAR180;PPNCL2,0,1,26,22
3OAR180;PTPAT,0,1,26,22
3OAR180;RTOT1,0,1,26,22
3OAS160;ARTFR13,0,1,26,22
3OAS160;DPCOAK,0,1,26,22
3OAS160;FA140ACPH,0,1,26,22
3OAS160;FACOAL140i,0,1,26,22
3OAS160;PNTK,0,1,26,22
3OAS160;PNTOt1,0,1,26,22
3OAS160;PPCDC,0,1,26,22
3OAS160;PPNCL2,0,1,26,22
3OAS160;PTPAT,0,1,26,22
3OAS160;RTOT1,0,1,26,22
3OAS180;ARTFR13,0,1,26,22
3OAS180;DPCOAK,0,1,26,22
3OAS180;FA140ACPH,0,1,26,22
3OAS180;FACOAL140i,0,1,26,22
3OAS180;PNTK,0,1,26,22
3OAS180;PNTOt1,0,1,26,22
3OAS180;PPCDC,0,1,26,22
3OAS180;PPNCL2,0,1,26,22
3OAS180;PTPAT,0,1,26,22
3OAS180;RTOT1,0,1,26,22
3OHGLUTACOAT3t;FAE180,1,0,25,23
3OHGLUTACOAT3t;GLUt2m,1,0,25,23
3OHGLUTACOAT3t;HACD180,1,0,25,23
3OHGLUTACOAT3t;HSD180,1,0,25,23
3OHGLUTACOAT3t;RTOT5,1,0,25,23
3OHGLUTACOAT3t;TECR180,1,0,25,23
3OHGLUTACm;FAE180,1,0,25,23
3OHGLUTACm;GLUt2m,1,0,25,23
3OHGLUTACm;HACD180,1,0,25,23
3OHGLUTACm;HSD180,1,0,25,23
3OHGLUTACm;RTOT5,1,0,25,23
3OHGLUTACm;TECR180,1,0,25,23
3OHGLUTACtm;FAE180,1,0,25,23
3OHGLUTACtm;GLUt2m,1,0,25,23
3OHGLUTACtm;HACD180,1,0,25,23
3OHGLUTACtm;HSD180,1,0,25,23
3OHGLUTACtm;RTOT5,1,0,25,23
3OHGLUTACtm;TECR180,1,0,25,23
4ABUTNDH;PTCRTD,1,0,25,23
4ABUTNDH;PTRCOR,1,0,25,23
4ABUTtm;ACALDtm,1,0,25,23
4ABUTtm;ACCOAL2,1,0,25,23
4ABUTtm;ACOAS,1,0,25,23
4ABUTtm;ACt2m,1,0,25,23
4ABUTtm;AKGICITtm,1,0,25,23
4ABUTtm;AKGMALtm,1,0,25,23
4ABUTtm;ALDD2xm,1,0,25,23
4ABUTtm;ARGN,1,0,25,23
4ABUTtm;ASPGLUm,1,0,25,23
4ABUTtm;ASPTAm,1,0,25,23
4ABUTtm;CBPSam,1,0,25,23
4ABUTtm;CITRORNtm,1,0,25,23
4ABUTtm;CITRte,1,0,25,23
4ABUTtm;HCO3tm,1,0,25,23
4ABUTtm;MAL_Lte,1,0,25,23
4ABUTtm;MDHm,1,0,25,23
4ABUTtm;NH4tm,1,0,25,23
4ABUTtm;OCBTm,1,0,25,23
4ABUTtm;SUCCICITtm,1,0,25,23
4HBZCOAFm;ATPS4m,2,4,24,19
4HBZCOAFm;ATPtm,0,1,26,22
4HBZCOAFm;CBPSam,1,0,25,23
4HBZCOAFm;CITRte,1,0,25,23
4HBZCOAFm;CK,1,0,25,23
4HBZCOAFm;CREATtmdiffir,1,0,25,23
4HBZCOAFm;CRTNsyn,1,0,25,23
4HBZCOAFm;CRTNte,1,0,25,23
4HBZCOAFm;CYOOm2,1,5,25,18
4HBZCOAFm;CYOOm3,1,0,25,23
4HBZCOAFm;CYOR_u10m,2,5,24,18
4HBZCOAFm;GACMTRc,1,0,25,23
4HBZCOAFm;GLYAMDTRc,1,0,25,23
4HBZCOAFm;HCO3tm,1,0,25,23
4HBZCOAFm;NH4tm,1,0,25,23
4HBZCOAFm;O2Stm,1,0,25,23
4HBZCOAFm;OCBTm,1,0,25,23
4HBZCOAFm;ORNt4m,1,0,25,23
4HBZCOAFm;PCREATtmdiffir,1,0,25,23
4HBZFm;ATPS4m,2,4,24,19
4HBZFm;ATPtm,0,1,26,22
4HBZFm;CBPSam,1,0,25,23
4HBZFm;CITRte,1,0,25,23
4HBZFm;CK,1,0,25,23
4HBZFm;CREATtmdiffir,1,0,25,23
4HBZFm;CRTNsyn,1,0,25,23
4HBZFm;CRTNte,1,0,25,23
4HBZFm;CYOOm2,1,5,25,18
4HBZFm;CYOOm3,1,0,25,23
4HBZFm;CYOR_u10m,2,5,24,18
4HBZFm;GACMTRc,1,0,25,23
4HBZFm;GLYAMDTRc,1,0,25,23
4HBZFm;HCO3tm,1,0,25,23
4HBZFm;NH4tm,1,0,25,23
4HBZFm;O2Stm,1,0,25,23
4HBZFm;OCBTm,1,0,25,23
4HBZFm;ORNt4m,1,0,25,23
4HBZFm;PCREATtmdiffir,1,0,25,23
4HPROLTASCT1;ACCOAL2,1,0,25,23
4HPROLTASCT1;ACOAS,1,0,25,23
4HPROLTASCT1;AKGMALtm,1,0,25,23
4HPROLTASCT1;AKGSUCCtm,0,1,26,22
4HPROLTASCT1;ALAt4,0,1,26,22
4HPROLTASCT1;ASPGLUm,1,0,25,23
4HPROLTASCT1;ASPTAm,1,0,25,23
4HPROLTASCT1;CITRt2m,2,3,24,20
4HPROLTASCT1;CITRtm,2,2,24,21
4HPROLTASCT1;GLUPROASCT1,0,1,26,22
4HPROLTASCT1;GTPGDPtm,0,1,26,22
4HPROLTASCT1;L_LACt2r,0,1,26,22
4HPROLTASCT1;MAL_Lte,1,0,25,23
4HPROLTASCT1;MDHm,1,0,25,23
4HPROLTASCT1;O2tm,0,1,26,22
4HPROLTASCT1;OROTGLUt,0,1,26,22
4HPROLTASCT1;OROTi,0,1,26,22
4HPROLTASCT1;PIt2m_2,0,1,26,22
4HPROLTASCT1;PROGLUtm,0,1,26,22
4HPROLTASCT1;PROtm,0,1,26,22
4HPROLTASCT1;SUCOAS1m,0,1,26,22
4HPROLTASCT1;THRA,0,1,26,22
4HPRO_LTte;4OHPROIMINOtc,0,1,26,22
4HPRO_LTte;ACCOAL2,1,0,25,23
4HPRO_LTte;ACOAS,1,0,25,23
4HPRO_LTte;AKGMALtm,1,0,25,23
4HPRO_LTte;AKGSUCCtm,0,1,26,22
4HPRO_LTte;ASPGLUm,1,0,25,23
4HPRO_LTte;ASPTAm,1,0,25,23
4HPRO_LTte;CITRt2m,2,3,24,20
4HPRO_LTte;CITRtm,2,2,24,21
4HPRO_LTte;GLUPROASCT1,0,1,26,22
4HPRO_LTte;GTPGDPtm,0,1,26,22
4HPRO_LTte;H2Otg,0,1,26,22
4HPRO_LTte;Htg,0,1,26,22
4HPRO_LTte;L_LACt2r,0,1,26,22
4HPRO_LTte;MAL_Lte,1,0,25,23
4HPRO_LTte;MDHm,1,0,25,23
4HPRO_LTte;NDP7g,0,1,26,22
4HPRO_LTte;O2tm,0,1,26,22
4HPRO_LTte;OROTGLUt,0,1,26,22
4HPRO_LTte;OROTi,0,1,26,22
4HPRO_LTte;PIt2m_2,0,1,26,22
4HPRO_LTte;PItg,0,1,26,22
4HPRO_LTte;PROGLUtm,0,1,26,22
4HPRO_LTte;PROtm,0,1,26,22
4HPRO_LTte;SUCOAS1m,0,2,26,21
4HPRO_LTte;THRA,0,1,26,22
4MPTNLte;ACACFORte,1,0,25,23
4MPTNLte;ACACPYRte,1,0,25,23
4MPTNLte;ACOAHim,0,1,26,22
4MPTNLte;ACOD,0,1,26,22
4MPTNLte;ACONTam,0,1,26,22
4MPTNLte;ACONTbm,0,2,26,21
4MPTNLte;ACt2m,0,1,26,22
4MPTNLte;ADMDC,0,1,26,22
4MPTNLte;ADPT,0,1,26,22
4MPTNLte;AKGCITtm,1,0,25,23
4MPTNLte;AKGICITtm,1,0,25,23
4MPTNLte;AKGSUCCtm,0,1,26,22
4MPTNLte;ALABte,0,1,26,22
4MPTNLte;ARTFR52,1,1,25,22
4MPTNLte;BAMPPALDOX,0,1,26,22
4MPTNLte;CITMCOAHm,0,1,26,22
4MPTNLte;CITMCOALm,0,1,26,22
4MPTNLte;CITSUCCtm,0,1,26,22
4MPTNLte;DHCRD1,1,0,25,23
4MPTNLte;DHFRm,0,1,26,22
4MPTNLte;DHFRx,0,1,26,22
4MPTNLte;DKMPPD1,0,1,26,22
4MPTNLte;DKMPPD3,0,1,26,22
4MPTNLte;FAE180,5,0,21,23
4MPTNLte;FAE200,1,1,25,22
4MPTNLte;FAE220,1,1,25,22
4MPTNLte;FAE240,1,1,25,22
4MPTNLte;FAE260,1,1,25,22
4MPTNLte;FORt2m,0,1,26,22
4MPTNLte;FTHFLm,0,1,26,22
4MPTNLte;GHMT2rm,0,3,26,20
4MPTNLte;GLUt2m,0,1,26,22
4MPTNLte;GLYtm,0,1,26,22
4MPTNLte;GTHP,0,1,26,22
4MPTNLte;H2Otm,0,2,26,21
4MPTNLte;HACD180,5,0,21,23
4MPTNLte;HACD200,1,1,25,22
4MPTNLte;HACD220,1,1,25,22
4MPTNLte;HACD240,1,1,25,22
4MPTNLte;HACD260,1,1,25,22
4MPTNLte;HCO3E,0,1,26,22
4MPTNLte;HEXCCOAtr,1,1,25,22
4MPTNLte;HSD180,5,0,21,23
4MPTNLte;HSD200,1,1,25,22
4MPTNLte;HSD220,1,1,25,22
4MPTNLte;HSD240,1,1,25,22
4MPTNLte;HSD260,1,1,25,22
4MPTNLte;Htr,1,3,25,20
4MPTNLte;ICDHyrm,0,2,26,21
4MPTNLte;ITCOALm,0,1,26,22
4MPTNLte;LDH_Lm,0,1,26,22
4MPTNLte;L_LACtm,0,1,26,22
4MPTNLte;MAL_Lte,1,1,25,22
4MPTNLte;MDRPD,0,1,26,22
4MPTNLte;METAT,0,1,26,22
4MPTNLte;MTAP,0,1,26,22
