DoubleLethal,Counts in Normal,Counts in Cancer,Not SL in Normal,Not SL in Cancer
2AMADPTm;AKGtn,2,0,27,26
2AMADPTm;ALCD1,2,0,27,26
2AMADPTm;AMETtn,2,0,27,26
2AMADPTm;CHSTEROLt2,1,0,28,26
2AMADPTm;CO2tn,2,0,27,26
2AMADPTm;FALDtn,2,0,27,26
2AMADPTm;GLUDym,1,0,28,26
2AMADPTm;GLYATm,1,0,28,26
2AMADPTm;GLYtm,1,0,28,26
2AMADPTm;HCO3E,1,0,28,26
2AMADPTm;HSD3B11,1,0,28,26
2AMADPTm;ICDHyr,1,0,28,26
2AMADPTm;MAL_Lte,0,1,29,25
2AMADPTm;MEOHt2,2,0,27,26
2AMADPTm;METAT,2,0,27,26
2AMADPTm;NH4t3r,2,0,27,26
2AMADPTm;NH4tm,2,0,27,26
2AMADPTm;O2tn,1,0,28,26
2AMADPTm;OXALSUCCCL,1,0,28,26
2AMADPTm;P45011A1m,1,0,28,26
2AMADPTm;PRGNLONEtm,1,0,28,26
2AMADPTm;PRGSTRNt,1,0,28,26
2AMADPTm;PYRt2r,1,0,28,26
2AMADPTm;PYRtm,1,0,28,26
2AMADPTm;SUCCACONtm,1,0,28,26
2AMADPTm;SUCCt4_2,1,0,28,26
2AOBUTtm;2MCITt,0,2,29,24
2AOBUTtm;3HAD100m,1,2,28,24
2AOBUTtm;3HAD140m,1,2,28,24
2AOBUTtm;3HAD60m,1,2,28,24
2AOBUTtm;3HAD80m,1,2,28,24
2AOBUTtm;3HDH100m,1,2,28,24
2AOBUTtm;3HDH140m,1,2,28,24
2AOBUTtm;3HDH60m,1,2,28,24
2AOBUTtm;3HDH80m,1,2,28,24
2AOBUTtm;3HPCOAHYDm,0,2,29,24
2AOBUTtm;3HPPDm,0,2,29,24
2AOBUTtm;5AOPtm,0,1,29,25
2AOBUTtm;ACACPYRte,0,1,29,25
2AOBUTtm;ACACT100m,1,2,28,24
2AOBUTtm;ACACT140m,1,2,28,24
2AOBUTtm;ACACT60m,1,2,28,24
2AOBUTtm;ACACT80m,1,2,28,24
2AOBUTtm;ACACt2,0,1,29,25
2AOBUTtm;ACHtn,0,1,29,25
2AOBUTtm;ACITL,0,1,29,25
2AOBUTtm;ACITLn,0,1,29,25
2AOBUTtm;ACOA40ORm,1,0,28,26
2AOBUTtm;ACOAD100m,1,2,28,24
2AOBUTtm;ACOAD140m,1,2,28,24
2AOBUTtm;ACOAD1fm,0,1,29,25
2AOBUTtm;ACOAD60m,1,2,28,24
2AOBUTtm;ACOAD80m,1,2,28,24
2AOBUTtm;ACOATE100m,1,2,28,24
2AOBUTtm;ACONTa,0,2,29,24
2AOBUTtm;ACONTam,0,1,29,25
2AOBUTtm;ACONTb,2,2,27,24
2AOBUTtm;ACONTbm,2,0,27,26
2AOBUTtm;ACt2r,0,1,29,25
2AOBUTtm;ADK3m,1,1,28,25
2AOBUTtm;ADNK1,0,1,29,25
2AOBUTtm;ADNK3,1,3,28,23
2AOBUTtm;ADPtn,0,1,29,25
2AOBUTtm;AHC,1,4,28,22
2AOBUTtm;AKGACONtm,1,0,28,26
2AOBUTtm;AKGCITtm,0,1,29,25
2AOBUTtm;AKGDa1,1,1,28,25
2AOBUTtm;AKGDa2,1,1,28,25
2AOBUTtm;AKGDb,1,1,28,25
2AOBUTtm;AKGICITtm,1,0,28,26
2AOBUTtm;ALASm,0,1,29,25
2AOBUTtm;ALDD19xrm,1,0,28,26
2AOBUTtm;ALDD19yrm,1,0,28,26
2AOBUTtm;AMETt2m,1,0,28,26
2AOBUTtm;AMPTASECGe,0,1,29,25
2AOBUTtm;AMPt4,1,1,28,25
2AOBUTtm;APAT2rm,1,0,28,26
2AOBUTtm;ARTFR12,1,1,28,25
2AOBUTtm;ARTFR41,1,1,28,25
2AOBUTtm;ATPS4m,1,0,28,26
2AOBUTtm;ATPt4,0,1,29,25
2AOBUTtm;ATPtn,0,1,29,25
2AOBUTtm;BALAtmr,1,0,28,26
2AOBUTtm;BILDGLCURt5e,0,1,29,25
2AOBUTtm;BILDGLCURtr,0,1,29,25
2AOBUTtm;BILIRED,0,1,29,25
2AOBUTtm;BILIRUBtr,0,1,29,25
2AOBUTtm;BTCOACRNtm,1,2,28,24
2AOBUTtm;C160CPT1,0,2,29,24
2AOBUTtm;C161CPT1,2,0,27,26
2AOBUTtm;C30CPT1,0,2,29,24
2AOBUTtm;CACT3r,0,2,29,24
2AOBUTtm;CACT4r,2,0,27,26
2AOBUTtm;CBPPer,0,1,29,25
2AOBUTtm;CBPter,0,1,29,25
2AOBUTtm;CHAT,0,1,29,25
2AOBUTtm;CHATn,0,1,29,25
2AOBUTtm;CHOLt4,1,0,28,26
2AOBUTtm;CHOLtn,0,1,29,25
2AOBUTtm;CITRt2m,0,2,29,24
2AOBUTtm;CITRtm,0,1,29,25
2AOBUTtm;CITSUCCtm,0,1,29,25
2AOBUTtm;CITtn,0,1,29,25
2AOBUTtm;CO2tm,0,1,29,25
2AOBUTtm;COAtr,2,0,27,26
2AOBUTtm;COt,0,1,29,25
2AOBUTtm;CPPPGO,0,1,29,25
2AOBUTtm;CRNtim,1,3,28,23
2AOBUTtm;CRNtr,0,1,29,25
2AOBUTtm;CSNAT2m,0,2,29,24
2AOBUTtm;CSm,0,1,29,25
2AOBUTtm;CYSTGL,0,4,29,22
2AOBUTtm;CYSTS,0,4,29,22
2AOBUTtm;DESAT16_1,2,3,27,23
2AOBUTtm;DHFR3m,0,1,29,25
2AOBUTtm;DHFRm,0,1,29,25
2AOBUTtm;DLD,1,1,28,25
2AOBUTtm;DOPAOQCYS,0,1,29,25
2AOBUTtm;ECOAH1m,1,1,28,25
2AOBUTtm;ENO,0,1,29,25
2AOBUTtm;ETHMALACc,1,2,28,24
2AOBUTtm;ETHMALACte,1,2,28,24
2AOBUTtm;ETHMALCOAc,1,2,28,24
2AOBUTtm;FACOAL100im,1,2,28,24
2AOBUTtm;FACOAL161,0,1,29,25
2AOBUTtm;FADH2ETC,0,1,29,25
2AOBUTtm;FCLTm,0,1,29,25
2AOBUTtm;FCYTOB5OXRyr,1,0,28,26
2AOBUTtm;FE2tm,0,1,29,25
2AOBUTtm;FOLtm,0,1,29,25
2AOBUTtm;G6PDH1rer,1,0,28,26
2AOBUTtm;G6Pt6er,0,1,29,25
2AOBUTtm;GALU,0,1,29,25
2AOBUTtm;GAPD,0,1,29,25
2AOBUTtm;GGTAe2,0,1,29,25
2AOBUTtm;GLCter,0,1,29,25
2AOBUTtm;GLNALANaEx,1,0,28,26
2AOBUTtm;GLUCYS,0,1,29,25
2AOBUTtm;GLUDxm,0,2,29,24
2AOBUTtm;GLUPROASCT1,0,1,29,25
2AOBUTtm;GLUt2m,0,2,29,24
2AOBUTtm;GLYt4,0,1,29,25
2AOBUTtm;GTHRDte,0,1,29,25
2AOBUTtm;GTHS,0,1,29,25
2AOBUTtm;GTPGDPtm,0,1,29,25
2AOBUTtm;H2Oter,1,0,28,26
2AOBUTtm;HACD1m,1,1,28,25
2AOBUTtm;HCO3Em,0,1,29,25
2AOBUTtm;HCO3tm,0,1,29,25
2AOBUTtm;HDCEACRNtr,0,1,29,25
2AOBUTtm;HEX12,1,0,28,26
2AOBUTtm;HMBS,0,1,29,25
2AOBUTtm;HOXG,0,1,29,25
2AOBUTtm;Htr,0,3,29,23
2AOBUTtm;ICDHyrm,0,3,29,23
2AOBUTtm;ICITMALtm,0,2,29,24
2AOBUTtm;L_LACt2r,0,1,29,25
2AOBUTtm;MCITS,0,2,29,24
2AOBUTtm;MDHm,0,1,29,25
2AOBUTtm;ME2m,0,1,29,25
2AOBUTtm;METAT,1,4,28,22
2AOBUTtm;METS,1,0,28,26
2AOBUTtm;MMSAD3m,1,2,28,24
2AOBUTtm;MTHFR3x,1,0,28,26
2AOBUTtm;NADH2_u10m,0,1,29,25
2AOBUTtm;NADHtru,0,2,29,24
2AOBUTtm;NADtru,0,2,29,24
2AOBUTtm;NDP7er,0,1,29,25
2AOBUTtm;NH4tm,0,2,29,24
2AOBUTtm;NH4tr,0,1,29,25
2AOBUTtm;NM_4,0,1,29,25
2AOBUTtm;OAAtn,0,1,29,25
2AOBUTtm;OBDHc,0,4,29,22
2AOBUTtm;OXALSUCCCLm,0,3,29,23
2AOBUTtm;PCFLOPm,1,0,28,26
2AOBUTtm;PCRNtm,0,2,29,24
2AOBUTtm;PETOHMm_hs,1,0,28,26
2AOBUTtm;PGK,0,1,29,25
2AOBUTtm;PGM,0,1,29,25
2AOBUTtm;PGMT,0,1,29,25
