DoubleLethal,Counts in Normal,Counts in Cancer,Not SL in Normal,Not SL in Cancer
10FTHFtm;HCO3E,0,1,19,20
10FTHFtm;MTHFC,0,1,19,20
10FTHFtm;MTHFD2,0,1,19,20
10FTHFtm;THFtm,0,1,19,20
25HVITD3t;4MPTNLte,0,1,19,20
25HVITD3t;4MPTNLtm,0,1,19,20
25HVITD3t;HSD3B11,0,1,19,20
25HVITD3t;P45011A1m,0,1,19,20
25HVITD3t;PRGNLONEtm,0,1,19,20
25HVITD3t;PRGSTRNt,0,1,19,20
2AMACHYD;ACACLACte,0,1,19,20
2AMACHYD;ACACPYRte,0,2,19,19
2AMACHYD;ALDD19x,0,1,19,20
2AMACHYD;ALDD19y,0,1,19,20
2AMACHYD;B3GNT38g,0,1,19,20
2AMACHYD;CERT1gt,0,1,19,20
2AMACHYD;CO2t,0,1,19,20
2AMACHYD;DIGALSGALSIDEte,0,1,19,20
2AMACHYD;DIGALSGALSIDEtg,0,1,19,20
2AMACHYD;FCYTOB5OXRr,0,1,19,20
2AMACHYD;GAL3ST12,0,1,19,20
2AMACHYD;GALU,0,1,19,20
2AMACHYD;GLUDxm,1,1,18,20
2AMACHYD;H2Otg,0,1,19,20
2AMACHYD;HCO3E,0,1,19,20
2AMACHYD;HCO3Ee,0,1,19,20
2AMACHYD;HCO3_2NAt,1,0,18,21
2AMACHYD;HCO3_CLt,2,0,17,21
2AMACHYD;Htg,0,1,19,20
2AMACHYD;Htr,0,2,19,19
2AMACHYD;KCC2t,0,1,19,20
2AMACHYD;NADH2_u10m,0,1,19,20
2AMACHYD;NADHtru,0,1,19,20
2AMACHYD;NADtru,0,1,19,20
2AMACHYD;NAHCO3_HCLt,1,0,18,21
2AMACHYD;NAt3_1,1,0,18,21
2AMACHYD;NDP7g,0,1,19,20
2AMACHYD;NH4tm,0,1,19,20
2AMACHYD;PAPStg,0,1,19,20
2AMACHYD;PAPtg,0,1,19,20
2AMACHYD;PGMT,0,1,19,20
2AMACHYD;PIMALtm,0,1,19,20
2AMACHYD;PItg,0,1,19,20
2AMACHYD;PPA,1,0,18,21
2AMACHYD;PROGLUtm,0,1,19,20
2AMACHYD;PROtm,0,1,19,20
2AMACHYD;PYK,0,1,19,20
2AMACHYD;RTOT4,1,0,18,21
2AMACHYD;SERt4,0,1,19,20
2AMACHYD;SO3AKGtm,0,1,19,20
2AMACHYD;SO3MALtm,0,1,19,20
2AMACHYD;SO4CLtex,2,0,17,21
2AMACHYD;UDPG4E,0,1,19,20
2AMACHYD;UDPGALtg,0,1,19,20
2AMACHYD;UGALCG,0,1,19,20
2AOBUTtm;GLNtm,1,0,18,21
2AOBUTtm;GLUNm,1,0,18,21
2AOBUTtm;KCC2t,1,0,18,21
2AOBUTtm;NH4tm,1,0,18,21
2AOBUTtm;PROGLUtm,1,0,18,21
2AOBUTtm;PROtm,1,0,18,21
2AOBUTtm;THDm,3,0,16,21
2AOBUTtm;THRtm,3,0,16,21
2HYOXPLCte;GLYSNAT5tc,0,1,19,20
34HPPte;KCC2t,1,0,18,21
3HAD203n6p;H2O2syn,1,0,18,21
3HAD203n6p;PPA,5,1,14,20
3HAD241n9p;AGTim,1,0,18,21
3HAD241n9p;AKGSUCCtm,1,0,18,21
3HAD241n9p;AMID6,1,0,18,21
3HAD241n9p;AMID6m,1,0,18,21
3HAD241n9p;ARTFR43,2,0,17,21
3HAD241n9p;CITRt2m,1,0,18,21
3HAD241n9p;CITRtm,1,0,18,21
3HAD241n9p;DESAT16_1,2,0,17,21
3HAD241n9p;DRPA,1,0,18,21
3HAD241n9p;DURIPP,1,0,18,21
3HAD241n9p;FAE181,2,0,17,21
3HAD241n9p;FUMMALtm,1,0,18,21
3HAD241n9p;GLNtm,1,0,18,21
3HAD241n9p;GLUDxm,2,0,17,21
3HAD241n9p;GLXtm,1,0,18,21
3HAD241n9p;GLXtp,1,0,18,21
3HAD241n9p;GLYOp,1,0,18,21
3HAD241n9p;GLYtm,1,0,18,21
3HAD241n9p;GLYtp,1,0,18,21
3HAD241n9p;GPAT,1,0,18,21
3HAD241n9p;GPATm,1,0,18,21
3HAD241n9p;H2Otp,1,0,18,21
3HAD241n9p;HACD181,2,0,17,21
3HAD241n9p;HCO3Em,0,1,19,20
3HAD241n9p;HSD181,2,0,17,21
3HAD241n9p;MTHFC,1,0,18,21
3HAD241n9p;MTHFD2,1,0,18,21
3HAD241n9p;NH4tp,1,0,18,21
3HAD241n9p;OCTD11ECOAtr,2,0,17,21
3HAD241n9p;PIMALtm,1,0,18,21
3HAD241n9p;PPM,1,0,18,21
3HAD241n9p;PPM2,1,0,18,21
3HAD241n9p;PROGLUtm,2,0,17,21
3HAD241n9p;PROtm,2,0,17,21
3HAD241n9p;PYNP2r,1,0,18,21
3HAD241n9p;RTOT3,7,2,12,19
3HAD241n9p;RTOT4,5,4,14,17
3HAD241n9p;SO3AKGtm,1,0,18,21
3HAD241n9p;SO3MALtm,1,0,18,21
3HAD241n9p;TECR181,2,0,17,21
3HAD241n9p;TRDOXtm,1,0,18,21
3HAD241n9p;TRDRDtm,1,0,18,21
3HAD241n9p;TRDRm,1,0,18,21
3HAD241n9p;URIK2,1,0,18,21
3HDH203n6p;H2O2syn,1,0,18,21
3HDH203n6p;PPA,5,1,14,20
3HDH224n6p;AKGSUCCtm,1,0,18,21
3HDH224n6p;AMID6,1,0,18,21
3HDH224n6p;ARTFR43,1,0,18,21
3HDH224n6p;CITRt2m,1,0,18,21
3HDH224n6p;CITRtm,1,0,18,21
3HDH224n6p;DESAT16_1,1,0,18,21
3HDH224n6p;FAE181,1,0,18,21
3HDH224n6p;FUMMALtm,1,0,18,21
3HDH224n6p;GPAT,1,0,18,21
3HDH224n6p;HACD181,1,0,18,21
3HDH224n6p;HSD181,1,0,18,21
3HDH224n6p;OCTD11ECOAtr,1,0,18,21
3HDH224n6p;PIMALtm,1,0,18,21
3HDH224n6p;PROGLUtm,1,0,18,21
3HDH224n6p;PROtm,1,0,18,21
3HDH224n6p;RTOT3,5,0,14,21
3HDH224n6p;RTOT4,1,0,18,21
3HDH224n6p;SO3AKGtm,1,0,18,21
3HDH224n6p;SO3MALtm,1,0,18,21
3HDH224n6p;TECR181,1,0,18,21
3HDH241n9p;AGTim,1,0,18,21
3HDH241n9p;AMID6m,1,0,18,21
3HDH241n9p;ARTFR43,1,0,18,21
3HDH241n9p;DESAT16_1,1,0,18,21
3HDH241n9p;DRPA,1,0,18,21
3HDH241n9p;DURIPP,1,0,18,21
3HDH241n9p;FAE181,1,0,18,21
3HDH241n9p;GLNtm,1,0,18,21
3HDH241n9p;GLUDxm,2,0,17,21
3HDH241n9p;GLXtm,1,0,18,21
3HDH241n9p;GLXtp,1,0,18,21
3HDH241n9p;GLYOp,1,0,18,21
3HDH241n9p;GLYtm,1,0,18,21
3HDH241n9p;GLYtp,1,0,18,21
3HDH241n9p;GPATm,1,0,18,21
3HDH241n9p;H2Otp,1,0,18,21
3HDH241n9p;HACD181,1,0,18,21
3HDH241n9p;HCO3Em,0,1,19,20
3HDH241n9p;HSD181,1,0,18,21
3HDH241n9p;MTHFC,1,0,18,21
3HDH241n9p;MTHFD2,1,0,18,21
3HDH241n9p;NH4tp,1,0,18,21
3HDH241n9p;OCTD11ECOAtr,1,0,18,21
3HDH241n9p;PPM,1,0,18,21
3HDH241n9p;PPM2,1,0,18,21
3HDH241n9p;PROGLUtm,1,0,18,21
3HDH241n9p;PROtm,1,0,18,21
3HDH241n9p;PYNP2r,1,0,18,21
3HDH241n9p;RTOT3,2,2,17,19
3HDH241n9p;RTOT4,4,4,15,17
3HDH241n9p;TECR181,1,0,18,21
3HDH241n9p;TRDOXtm,1,0,18,21
3HDH241n9p;TRDRDtm,1,0,18,21
3HDH241n9p;TRDRm,1,0,18,21
3HDH241n9p;URIK2,1,0,18,21
3MHISc;ARTFR52,1,0,18,21
3MHISc;FAE180,1,0,18,21
3MHISc;FAE200,1,0,18,21
3MHISc;FAE220,1,0,18,21
3MHISc;FAE240,1,0,18,21
3MHISc;FAE260,1,0,18,21
3MHISc;HACD180,1,0,18,21
3MHISc;HACD200,1,0,18,21
3MHISc;HACD220,1,0,18,21
3MHISc;HACD240,1,0,18,21
3MHISc;HACD260,1,0,18,21
3MHISc;HCO3Em,1,0,18,21
3MHISc;HEXCCOAtr,1,0,18,21
3MHISc;HSD180,1,0,18,21
3MHISc;HSD200,1,0,18,21
3MHISc;HSD220,1,0,18,21
3MHISc;HSD240,1,0,18,21
3MHISc;HSD260,1,0,18,21
3MHISc;RTOT5,1,0,18,21
3MHISc;TECR180,1,0,18,21
3MHISc;TECR200,1,0,18,21
3MHISc;TECR220,1,0,18,21
3MHISc;TECR240,1,0,18,21
3MHISc;TECR260,1,0,18,21
3MHISt2;LEUt4,5,1,14,20
3MHISt3;PHEt4,5,0,14,21
3MOPt2im;HCO3E,1,0,18,21
3MOPt2im;PPA,1,0,18,21
3MOPte;HCO3E,1,0,18,21
3MOPte;PPA,1,0,18,21
3MTPte;ACACFORte,1,0,18,21
3MTPte;ACACLACte,1,0,18,21
3MTPte;ACACPYRte,4,0,15,21
3MTPte;ALAtN1,1,0,18,21
3MTPte;L_LACt4r,1,0,18,21
3MTPte;PPA,1,0,18,21
3MTPte;PYRBUTte,1,0,18,21
4MPTNLte;7DHCHSTEROLtr,0,1,19,20
4MPTNLte;CYP2R1,0,1,19,20
4MPTNLte;DHCR242r,0,1,19,20
4MPTNLte;LSTO2r,0,1,19,20
4MPTNLte;PVD3,0,1,19,20
4MPTNLte;VD3,0,1,19,20
4MPTNLtm;7DHCHSTEROLtr,0,1,19,20
4MPTNLtm;CYP2R1,0,1,19,20
4MPTNLtm;DHCR242r,0,1,19,20
4MPTNLtm;LSTO2r,0,1,19,20
4MPTNLtm;PVD3,0,1,19,20
4MPTNLtm;VD3,0,1,19,20
5HTRPDOX;ALDD19x,3,0,16,21
5HTRPDOX;ALDD19y,3,0,16,21
5HTRPDOX;CAT,1,0,18,21
5HTRPDOX;DHFR,1,0,18,21
5HTRPDOX;DHFR3x,1,0,18,21
5HTRPDOX;FOLt2,1,0,18,21
5HTRPDOX;H2O2syn,2,0,17,21
5HTRPDOX;RDH1,1,0,18,21
5HTRPDOX;RDH1a,1,0,18,21
5HTRPDOX;THFt2,1,0,18,21
7DHCHSTEROLtr;AACOAT_1,0,1,19,20
7DHCHSTEROLtr;ACACT1rm,0,1,19,20
7DHCHSTEROLtr;ACHtn,0,1,19,20
7DHCHSTEROLtr;ACITLn,0,1,19,20
7DHCHSTEROLtr;ADPtn,0,1,19,20
7DHCHSTEROLtr;AMPt4,0,1,19,20
7DHCHSTEROLtr;ATPtn,0,1,19,20
7DHCHSTEROLtr;CHATn,0,1,19,20
7DHCHSTEROLtr;CHOLtn,0,1,19,20
7DHCHSTEROLtr;CITSUCCtm,0,1,19,20
7DHCHSTEROLtr;CITtn,0,1,19,20
7DHCHSTEROLtr;CSm,0,1,19,20
7DHCHSTEROLtr;HMGLm,0,1,19,20
7DHCHSTEROLtr;HSD3B11,0,1,19,20
7DHCHSTEROLtr;MDH,0,1,19,20
7DHCHSTEROLtr;OAAtn,0,1,19,20
7DHCHSTEROLtr;P45011A1m,0,1,19,20
7DHCHSTEROLtr;PCm,0,1,19,20
7DHCHSTEROLtr;PItn,0,1,19,20
7DHCHSTEROLtr;PPItm,0,1,19,20
7DHCHSTEROLtr;PRGNLONEtm,0,1,19,20
7DHCHSTEROLtr;PRGSTRNt,0,1,19,20
7DHCHSTEROLtr;PYRt2m,0,1,19,20
AACOAT_1;ACCOAL2,0,1,19,20
AACOAT_1;ACOAS,0,1,19,20
AACOAT_1;ARTFR52,0,1,19,20
AACOAT_1;ATPtm,0,1,19,20
AACOAT_1;DHCR241r,0,1,19,20
AACOAT_1;EBP2r,0,1,19,20
AACOAT_1;FAE200,0,1,19,20
AACOAT_1;FAE220,0,1,19,20
AACOAT_1;FAE240,0,1,19,20
AACOAT_1;FAE260,0,1,19,20
AACOAT_1;HACD200,0,1,19,20
AACOAT_1;HACD220,0,1,19,20
AACOAT_1;HACD240,0,1,19,20
AACOAT_1;HACD260,0,1,19,20
AACOAT_1;HEXCCOAtr,0,1,19,20
AACOAT_1;HSD200,0,1,19,20
AACOAT_1;HSD220,0,1,19,20
AACOAT_1;HSD240,0,1,19,20
AACOAT_1;HSD260,0,1,19,20
AACOAT_1;LSTO2r,0,1,19,20
AACOAT_1;MAL_Lte,0,2,19,19
AACOAT_1;PIt2m_2,0,1,19,20
AACOAT_1;PVD3,0,1,19,20
AACOAT_1;RTOT5,0,1,19,20
AACOAT_1;TECR200,0,1,19,20
AACOAT_1;TECR220,0,1,19,20
AACOAT_1;TECR240,0,1,19,20
AACOAT_1;TECR260,0,1,19,20
AACOAT_1;THRA,0,1,19,20
AACOAT_1;VD3,0,1,19,20
AACOAT_1;VITD3Hm,0,1,19,20
AACOAT_1;VITD3tm,0,1,19,20
ABUTt4_2_r;GABAVESSEC,1,0,18,21
ABUTt4_2_r;GGTAe2,0,2,19,19
ABUTt4_2_r;GLUCYS,0,2,19,19
ABUTt4_2_r;GTHRDte,0,2,19,19
ABUTt4_2_r;GTHS,0,2,19,19
ABUTt4_2_r;PYK,0,1,19,20
ACACFORte;ACHe,1,0,18,21
ACACFORte;AHCYStn,1,0,18,21
ACACFORte;AKGtn,1,0,18,21
ACACFORte;ALAt2r,2,0,17,21
ACACFORte;ALCD1,1,0,18,21
ACACFORte;AMETEPMT,1,0,18,21
ACACFORte;AMETtn,1,0,18,21
ACACFORte;ATPS4m,1,0,18,21
ACACFORte;CHAT,1,0,18,21
ACACFORte;CITRt2m,1,0,18,21
ACACFORte;CITRtm,1,0,18,21
ACACFORte;CO2tm,1,0,18,21
ACACFORte;CO2tn,1,0,18,21
ACACFORte;DHFR,1,0,18,21
ACACFORte;DHFRx,1,0,18,21
ACACFORte;DHFtm,1,0,18,21
ACACFORte;ETHPL,1,0,18,21
ACACFORte;FALDtn,1,0,18,21
ACACFORte;HCO3Em,1,0,18,21
ACACFORte;HCO3tm,1,0,18,21
ACACFORte;MEOHt2,1,0,18,21
ACACFORte;METDECARc,1,0,18,21
ACACFORte;METTRANSc,1,0,18,21
ACACFORte;NADH2_u10m,1,0,18,21
ACACFORte;NAt,1,0,18,21
ACACFORte;NAt3_1,1,0,18,21
ACACFORte;O2tn,1,0,18,21
ACACFORte;PEMET1,1,0,18,21
ACACFORte;PEMET2,1,0,18,21
ACACFORte;PIt2m_2,1,0,18,21
ACACFORte;THFtm,1,0,18,21
ACACLACte;ACGAMK,0,1,19,20
ACACLACte;ACGAMPM,0,1,19,20
ACACLACte;ACGAMtly,0,1,19,20
ACACLACte;ADSK,0,1,19,20
ACACLACte;ALAt2r,1,0,18,21
ACACLACte;ARSA,0,1,19,20
ACACLACte;ARTFR52,0,1,19,20
ACACLACte;ASCBt5,0,1,19,20
ACACLACte;ASCBtr,0,1,19,20
ACACLACte;BPNT,0,1,19,20
ACACLACte;FAE200,0,1,19,20
ACACLACte;FAE220,0,1,19,20
ACACLACte;FAE240,0,1,19,20
ACACLACte;FAE260,0,1,19,20
ACACLACte;GAL3ST11,0,1,19,20
ACACLACte;GALSIDEtg,0,1,19,20
ACACLACte;GALSIDEtl,0,1,19,20
ACACLACte;GALU,0,1,19,20
ACACLACte;GLACter,0,1,19,20
ACACLACte;GLCURter,0,1,19,20
ACACLACte;GLCURtly,0,1,19,20
ACACLACte;GLRASE,0,1,19,20
ACACLACte;GULLACter,0,1,19,20
ACACLACte;GULOer,0,1,19,20
ACACLACte;H2O2syn,1,0,18,21
ACACLACte;H2O2ter,0,1,19,20
ACACLACte;H2Otly,0,1,19,20
ACACLACte;HACD200,0,1,19,20
ACACLACte;HACD220,0,1,19,20
ACACLACte;HACD240,0,1,19,20
ACACLACte;HACD260,0,1,19,20
ACACLACte;HAS1,0,1,19,20
ACACLACte;HAS2,0,1,19,20
ACACLACte;HAtly,0,1,19,20
ACACLACte;HCO3E,2,0,17,21
ACACLACte;HEXCCOAtr,0,1,19,20
ACACLACte;HSD200,0,1,19,20
ACACLACte;HSD220,0,1,19,20
ACACLACte;HSD240,0,1,19,20
ACACLACte;HSD260,0,1,19,20
ACACLACte;HYAL,0,1,19,20
ACACLACte;Htg,0,1,19,20
ACACLACte;IDHPOXOX2b,0,1,19,20
ACACLACte;IDHPOXOX3,0,1,19,20
ACACLACte;IDHPOXOXb,0,1,19,20
ACACLACte;It,0,1,19,20
ACACLACte;LDH_L,0,1,19,20
ACACLACte;METDECARc,1,0,18,21
ACACLACte;METTRANSc,1,0,18,21
ACACLACte;NM_8,0,1,19,20
ACACLACte;PAPStg,0,1,19,20
ACACLACte;PAPtg,0,1,19,20
ACACLACte;PGMT,0,1,19,20
ACACLACte;RTOT5,0,1,19,20
ACACLACte;SADT,0,1,19,20
ACACLACte;SGALSIDEtg,0,1,19,20
ACACLACte;SGALSIDEtl,0,1,19,20
ACACLACte;SO4tl,0,1,19,20
ACACLACte;TECR200,0,1,19,20
ACACLACte;TECR220,0,1,19,20
ACACLACte;TECR240,0,1,19,20
ACACLACte;TECR260,0,1,19,20
ACACLACte;THYPX,0,1,19,20
ACACLACte;THYRIDHD,0,1,19,20
ACACLACte;THYST,0,1,19,20
ACACLACte;TYRDOPO,0,1,19,20
ACACLACte;UAGDP,0,1,19,20
ACACLACte;UDPGD,0,1,19,20
ACACLACte;UROLACer,0,1,19,20
ACACPYRte;ACGAMK,0,2,19,19
ACACPYRte;ACGAMPM,0,2,19,19
ACACPYRte;ACGAMtly,0,2,19,19
ACACPYRte;ACHe,1,0,18,21
ACACPYRte;ADSK,0,1,19,20
ACACPYRte;AHCYStn,1,0,18,21
ACACPYRte;AKGtn,1,0,18,21
ACACPYRte;ALAt2r,5,0,14,21
ACACPYRte;ALCD1,1,0,18,21
ACACPYRte;AMETEPMT,1,0,18,21
ACACPYRte;AMETtn,1,0,18,21
ACACPYRte;ARSA,0,2,19,19
ACACPYRte;ASCBt5,0,2,19,19
ACACPYRte;ASCBtr,0,2,19,19
ACACPYRte;ATPS4m,1,0,18,21
ACACPYRte;BPNT,0,1,19,20
ACACPYRte;CHAT,1,0,18,21
ACACPYRte;CITRt2m,1,0,18,21
ACACPYRte;CITRtm,1,0,18,21
ACACPYRte;CO2tm,1,0,18,21
ACACPYRte;CO2tn,1,0,18,21
ACACPYRte;DHFR,1,0,18,21
ACACPYRte;DHFRx,1,0,18,21
ACACPYRte;DHFtm,1,0,18,21
ACACPYRte;ETHPL,1,0,18,21
ACACPYRte;FALDtn,1,0,18,21
ACACPYRte;GAL3ST11,0,2,19,19
ACACPYRte;GALSIDEtg,0,2,19,19
ACACPYRte;GALSIDEtl,0,2,19,19
ACACPYRte;GALU,0,2,19,19
ACACPYRte;GLACter,0,2,19,19
ACACPYRte;GLCURter,0,2,19,19
ACACPYRte;GLCURtly,0,2,19,19
ACACPYRte;GLRASE,0,2,19,19
ACACPYRte;GULLACter,0,2,19,19
ACACPYRte;GULOer,0,2,19,19
ACACPYRte;H2O2ter,0,2,19,19
ACACPYRte;H2Otly,0,2,19,19
ACACPYRte;HAS1,0,2,19,19
ACACPYRte;HAS2,0,2,19,19
ACACPYRte;HAtly,0,2,19,19
ACACPYRte;HCO3E,2,0,17,21
ACACPYRte;HCO3Em,1,0,18,21
ACACPYRte;HCO3tm,1,0,18,21
ACACPYRte;HYAL,0,2,19,19
ACACPYRte;Htg,0,2,19,19
ACACPYRte;IDHPOXOX2b,0,2,19,19
ACACPYRte;IDHPOXOX3,0,2,19,19
ACACPYRte;IDHPOXOXb,0,2,19,19
ACACPYRte;It,0,2,19,19
ACACPYRte;LDH_L,0,4,19,17
ACACPYRte;MEOHt2,1,0,18,21
ACACPYRte;METDECARc,4,0,15,21
ACACPYRte;METTRANSc,4,0,15,21
ACACPYRte;NADH2_u10m,1,0,18,21
ACACPYRte;NAt,1,0,18,21
ACACPYRte;NAt3_1,1,0,18,21
ACACPYRte;NM_8,0,1,19,20
ACACPYRte;O2tn,1,0,18,21
ACACPYRte;PAPStg,0,2,19,19
ACACPYRte;PAPtg,0,2,19,19
ACACPYRte;PEMET1,1,0,18,21
ACACPYRte;PEMET2,1,0,18,21
ACACPYRte;PGMT,0,2,19,19
ACACPYRte;PIt2m_2,1,0,18,21
ACACPYRte;PYK,0,1,19,20
ACACPYRte;SADT,0,1,19,20
ACACPYRte;SERATB0tc,0,1,19,20
ACACPYRte;SGALSIDEtg,0,2,19,19
ACACPYRte;SGALSIDEtl,0,2,19,19
ACACPYRte;SO4tl,0,2,19,19
ACACPYRte;THFtm,1,0,18,21
ACACPYRte;THYPX,0,2,19,19
ACACPYRte;THYRIDHD,0,2,19,19
ACACPYRte;THYST,0,2,19,19
ACACPYRte;TYRDOPO,0,1,19,20
ACACPYRte;UAGDP,0,2,19,19
ACACPYRte;UDPGD,0,2,19,19
ACACPYRte;UROLACer,0,2,19,19
ACACPYRtm;ADK1m,0,1,19,20
ACACPYRtm;AMPt4,0,1,19,20
ACACPYRtm;ARTFR52,0,2,19,19
ACACPYRtm;ASPPROASCT1,0,1,19,20
ACACPYRtm;ATPt4,0,1,19,20
ACACPYRtm;FAE200,0,2,19,19
ACACPYRtm;FAE220,0,2,19,19
ACACPYRtm;FAE240,0,2,19,19
ACACPYRtm;FAE260,0,2,19,19
ACACPYRtm;HACD200,0,2,19,19
ACACPYRtm;HACD220,0,2,19,19
ACACPYRtm;HACD240,0,2,19,19
ACACPYRtm;HACD260,0,2,19,19
ACACPYRtm;HEXCCOAtr,0,2,19,19
ACACPYRtm;HSD200,0,2,19,19
ACACPYRtm;HSD220,0,2,19,19
ACACPYRtm;HSD240,0,2,19,19
ACACPYRtm;HSD260,0,2,19,19
ACACPYRtm;RTOT5,0,2,19,19
ACACPYRtm;TECR200,0,2,19,19
ACACPYRtm;TECR220,0,2,19,19
ACACPYRtm;TECR240,0,2,19,19
ACACPYRtm;TECR260,0,2,19,19
ACACRETNte;H2O2syn,1,0,18,21
ACACRETNte;HCO3E,1,0,18,21
ACACT1rm;ACCOAL2,0,1,19,20
ACACT1rm;ACOAS,0,1,19,20
ACACT1rm;ARTFR52,0,2,19,19
ACACT1rm;ATPtm,0,1,19,20
ACACT1rm;DHCR241r,0,1,19,20
ACACT1rm;DHFRx,0,1,19,20
ACACT1rm;DHFtm,0,1,19,20
ACACT1rm;EBP2r,0,1,19,20
ACACT1rm;FAE180,0,1,19,20
ACACT1rm;FAE200,0,2,19,19
ACACT1rm;FAE220,0,2,19,19
ACACT1rm;FAE240,0,2,19,19
ACACT1rm;FAE260,0,2,19,19
ACACT1rm;FUMMALtm,0,1,19,20
ACACT1rm;HACD180,0,1,19,20
ACACT1rm;HACD200,0,2,19,19
ACACT1rm;HACD220,0,2,19,19
ACACT1rm;HACD240,0,2,19,19
ACACT1rm;HACD260,0,2,19,19
ACACT1rm;HCO3E,0,1,19,20
ACACT1rm;HEXCCOAtr,0,2,19,19
ACACT1rm;HSD180,0,1,19,20
ACACT1rm;HSD200,0,2,19,19
ACACT1rm;HSD220,0,2,19,19
ACACT1rm;HSD240,0,2,19,19
ACACT1rm;HSD260,0,2,19,19
ACACT1rm;LSTO2r,0,1,19,20
ACACT1rm;MAL_Lte,0,3,19,18
ACACT1rm;PIMALtm,0,1,19,20
ACACT1rm;PIt2m_2,0,1,19,20
ACACT1rm;PVD3,0,1,19,20
ACACT1rm;RTOT3,0,1,19,20
ACACT1rm;RTOT5,0,2,19,19
ACACT1rm;SO4AKGtm,0,1,19,20
ACACT1rm;SO4MALtm,0,1,19,20
ACACT1rm;TECR180,0,1,19,20
ACACT1rm;TECR200,0,2,19,19
ACACT1rm;TECR220,0,2,19,19
ACACT1rm;TECR240,0,2,19,19
ACACT1rm;TECR260,0,2,19,19
ACACT1rm;THFtm,0,1,19,20
ACACT1rm;THRA,0,1,19,20
ACACT1rm;VD3,0,1,19,20
ACACT1rm;VITD3Hm,0,1,19,20
ACACT1rm;VITD3tm,0,1,19,20
ACACT203n6p;H2O2syn,1,0,18,21
ACACT203n6p;PPA,5,1,14,20
ACACT224n6p;AGTim,1,0,18,21
ACACT224n6p;AKGSUCCtm,1,0,18,21
ACACT224n6p;AMID6,1,0,18,21
ACACT224n6p;AMID6m,1,0,18,21
ACACT224n6p;ARTFR43,2,0,17,21
ACACT224n6p;CITRt2m,1,0,18,21
ACACT224n6p;CITRtm,1,0,18,21
ACACT224n6p;DESAT16_1,2,0,17,21
ACACT224n6p;DRPA,1,0,18,21
ACACT224n6p;DURIPP,1,0,18,21
ACACT224n6p;FAE181,2,0,17,21
ACACT224n6p;FUMMALtm,1,0,18,21
ACACT224n6p;GLNtm,1,0,18,21
ACACT224n6p;GLUDxm,2,0,17,21
ACACT224n6p;GLXtm,1,0,18,21
ACACT224n6p;GLXtp,1,0,18,21
ACACT224n6p;GLYOp,1,0,18,21
ACACT224n6p;GLYtm,1,0,18,21
ACACT224n6p;GLYtp,1,0,18,21
ACACT224n6p;GPAT,1,0,18,21
ACACT224n6p;GPATm,1,0,18,21
ACACT224n6p;H2Otp,1,0,18,21
ACACT224n6p;HACD181,2,0,17,21
ACACT224n6p;HCO3Em,0,1,19,20
ACACT224n6p;HSD181,2,0,17,21
ACACT224n6p;MTHFC,1,0,18,21
ACACT224n6p;MTHFD2,1,0,18,21
ACACT224n6p;NH4tp,1,0,18,21
ACACT224n6p;OCTD11ECOAtr,2,0,17,21
ACACT224n6p;PIMALtm,1,0,18,21
ACACT224n6p;PPM,1,0,18,21
ACACT224n6p;PPM2,1,0,18,21
ACACT224n6p;PROGLUtm,2,0,17,21
ACACT224n6p;PROtm,2,0,17,21
ACACT224n6p;PYNP2r,1,0,18,21
ACACT224n6p;RTOT3,7,2,12,19
ACACT224n6p;RTOT4,5,4,14,17
ACACT224n6p;SO3AKGtm,1,0,18,21
ACACT224n6p;SO3MALtm,1,0,18,21
ACACT224n6p;TECR181,2,0,17,21
ACACT224n6p;TRDOXtm,1,0,18,21
ACACT224n6p;TRDRDtm,1,0,18,21
ACACT224n6p;TRDRm,1,0,18,21
ACACT224n6p;URIK2,1,0,18,21
ACCOAL2;ACHtn,0,2,19,19
ACCOAL2;ACITLn,0,2,19,19
ACCOAL2;ACONTa,0,1,19,20
ACCOAL2;ACONTb,0,1,19,20
ACCOAL2;ADPtn,0,2,19,19
ACCOAL2;AMPt4,0,1,19,20
ACCOAL2;ARTFR12,0,1,19,20
ACCOAL2;ASPte,0,1,19,20
ACCOAL2;ATPtn,0,2,19,19
ACCOAL2;C161CPT1,0,1,19,20
ACCOAL2;CACT4r,0,1,19,20
ACCOAL2;CHAT,0,2,19,19
ACCOAL2;CHATn,0,2,19,19
ACCOAL2;CHOLtn,0,2,19,19
ACCOAL2;CITSUCCtm,0,2,19,19
ACCOAL2;CITtn,0,2,19,19
ACCOAL2;CSm,0,1,19,20
ACCOAL2;DESAT16_1,0,1,19,20
ACCOAL2;GLYSNAT5tc,0,1,19,20
ACCOAL2;HMGLm,0,1,19,20
ACCOAL2;ICDHxrm,0,1,19,20
ACCOAL2;ICITCITtm,0,1,19,20
ACCOAL2;MDH,0,1,19,20
ACCOAL2;OAAtn,0,2,19,19
ACCOAL2;OROTGLUt,0,1,19,20
ACCOAL2;OROTte,0,1,19,20
ACCOAL2;OXALSUCCCLm,0,1,19,20
ACCOAL2;PCm,0,1,19,20
ACCOAL2;PItn,0,2,19,19
ACCOAL2;PLMCOAPTr,0,1,19,20
ACCOAL2;PPItm,0,1,19,20
ACCOAL2;PYRt2m,0,1,19,20
ACGAMK;ADNK3,1,0,18,21
ACGAMK;AHC,1,0,18,21
ACGAMK;AHCYStn,1,0,18,21
ACGAMK;ALCD1,1,0,18,21
