Reaction,log_fc,p_value,adj_p_val,Fluxes
2M3HBUtm,0.0,1.0,1.0,Unchanged
2M3HVACc,0.0,1.0,1.0,Unchanged
2M3HVACte,0.0,1.0,1.0,Unchanged
2M3OVACm,0.0,1.0,1.0,Unchanged
2M3OVACtm,0.0,1.0,1.0,Unchanged
2M3OVCOAm,0.0,1.0,1.0,Unchanged
2MCITt,0.004683495366081972,0.5716076449533316,1.0,Unchanged
2OBUTt2m,0.0,1.0,1.0,Unchanged
2OBUTtm,0.002883281302413729,0.7772974107895215,1.0,Unchanged
2OXOADPTm,1.6416457627170615,0.00862942022077532,0.08464036645386647,Unchanged
335TRITHYRt5e,-0.12830381610987449,0.8557181353191434,1.0,Unchanged
34DHMORx,0.0,1.0,1.0,Unchanged
34DHMORy,0.0,1.0,1.0,Unchanged
34DHOXMANDte,-0.7371478746492127,0.23326908647266675,0.945700319982129,Unchanged
34DHOXPEGOX,0.06789178926563619,0.8084418691008685,1.0,Unchanged
34DHOXPEGt,0.06789178926563619,0.8084418691008685,1.0,Unchanged
34DHPHAMT,-0.9702884583448097,0.23326908647266675,0.945700319982129,Unchanged
34DHPHELAT1tc,0.0,1.0,1.0,Unchanged
34DHPHEt,0.0,1.0,1.0,Unchanged
34DHPLACOX,-0.17704118223815898,0.8398928732712689,1.0,Unchanged
34DHPLACOXy,-1.0292923478216534,0.26217323878104215,0.9870163665398448,Unchanged
34DHXMANDACOX,0.6513726462910783,0.9597178715153032,1.0,Unchanged
34DHXMANDACOXy,-0.9725834726226664,0.23326908647266675,0.945700319982129,Unchanged
34HPLFM,3.399457843137844e-05,0.5716076449533316,1.0,Unchanged
34HPPOR,-3.1019716527724515,0.009709960279401155,0.09277409368618221,Unchanged
34HPPte,-0.7559357180730194,0.951670484148124,1.0,Unchanged
35CGMPtn,0.0,1.0,1.0,Unchanged
3AIB_Dtm,0.6021264565282848,0.012238967485166957,0.11276866832589662,Unchanged
3AIBt,0.0,1.0,1.0,Unchanged
3AIBt1m,0.0,1.0,1.0,Unchanged
3AIBTm,0.0,1.0,1.0,Unchanged
3DPHBH1,9.460269964062568e-06,0.7772974107895215,1.0,Unchanged
3DPHBH2,2.453446934675494e-05,0.7772974107895215,1.0,Unchanged
3DSPHR,-0.6306164210268739,0.27528839447265785,1.0,Unchanged
3H3MGLTc,0.0,1.0,1.0,Unchanged
3H3MGLTte,0.0,1.0,1.0,Unchanged
3HAD100,0.2791784489868445,0.1402602126106227,0.6750512467265444,Unchanged
3HAD100m,0.7017508017280965,0.0019943877003402014,0.027712338771662636,Unchanged
3HAD100p,0.0,1.0,1.0,Unchanged
3HAD120,0.29476551703388176,0.1349077178260541,0.6731061712769051,Unchanged
3HAD120m,3.363517891243286,0.3905448673815656,1.0,Unchanged
3HAD120p,0.0,1.0,1.0,Unchanged
3HAD121n5m,1.3337286044928829,0.3740384228342273,1.0,Unchanged
3HAD122n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
3HAD122n6p,0.0,1.0,1.0,Unchanged
3HAD140,0.3016717254704775,0.1349077178260541,0.6731061712769051,Unchanged
3HAD140m,0.4550220154577684,0.004119889672566682,0.046701117801528906,Unchanged
3HAD140p,0.0,1.0,1.0,Unchanged
3HAD141n5m,3.6194383494083087,0.36863361093916325,1.0,Unchanged
3HAD141n5p,0.0,1.0,1.0,Unchanged
3HAD141n7m,1.3337286044928829,0.3740384228342273,1.0,Unchanged
3HAD142n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
3HAD142n6p,0.0,1.0,1.0,Unchanged
3HAD160,0.00017905022033962688,0.2578990352923395,0.9730511776832866,Unchanged
3HAD160m,4.5568522906882185,0.903518125461653,1.0,Unchanged
3HAD160p,0.0,1.0,1.0,Unchanged
3HAD161n7m,3.6194383494083087,0.36863361093916325,1.0,Unchanged
3HAD161n7p,0.0,1.0,1.0,Unchanged
3HAD161n9m,1.3337286044928829,0.3740384228342273,1.0,Unchanged
3HAD162n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
3HAD162n6p,0.0,1.0,1.0,Unchanged
3HAD180,0.00017905022033962688,0.2578990352923395,0.9730511776832866,Unchanged
3HAD180m,7.552771293334856,0.4426559677172818,1.0,Unchanged
3HAD180p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
3HAD181m,1.3337286044928829,0.3740384228342273,1.0,Unchanged
3HAD181n9m,3.6194383494083087,0.36863361093916325,1.0,Unchanged
3HAD181n9p,0.0,1.0,1.0,Unchanged
3HAD183n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
3HAD183n6p,0.0,1.0,1.0,Unchanged
3HAD200m,7.329348962373972,0.4426559677172818,1.0,Unchanged
3HAD200p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
3HAD201n9p,0.0,1.0,1.0,Unchanged
3HAD203n6p,-2.346421401363911,0.3632776609360936,1.0,Unchanged
3HAD204n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
3HAD204n6p,0.0,1.0,1.0,Unchanged
3HAD220p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
3HAD221n9p,0.0,1.0,1.0,Unchanged
3HAD224n6m,9.745048386911587e-05,0.15729920705028516,0.7144811961712865,Unchanged
3HAD224n6p,-3.193159042513491,0.11047963525342214,0.5774208641303732,Unchanged
3HAD240p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
3HAD241n9p,0.9064304956749915,0.1633144304580486,0.7321528976909395,Unchanged
3HAD244n6m,1.1583283282770472e-05,0.5716076449533316,1.0,Unchanged
3HAD244n6p,-0.005730830231364336,0.05623780387727592,0.351503274778282,Unchanged
3HAD245n6m,5.1960542863390935e-05,0.3961439091520741,1.0,Unchanged
3HAD245n6p,0.0,1.0,1.0,Unchanged
3HAD260p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
3HAD40,0.5417980192507384,0.030639267981190547,0.22592635691123245,Unchanged
3HAD60,0.2980349313791157,0.11979493042591832,0.6161392988771859,Unchanged
3HAD60m,0.8088786898027728,0.0017393184470989081,0.025113231991771668,Unchanged
3HAD60p,0.0,1.0,1.0,Unchanged
3HAD80,0.2980349313791157,0.11979493042591832,0.6161392988771859,Unchanged
3HAD80m,0.8088786898027728,0.0017393184470989081,0.025113231991771668,Unchanged
3HAD80p,0.0,1.0,1.0,Unchanged
3HAO,1.0580846156470098,0.0022833846291874954,0.03026362858530811,Unchanged
3HBCOAHLm,0.0,1.0,1.0,Unchanged
3HCO3_NAt,-0.6301968664119575,0.3740384228342273,1.0,Unchanged
3HDH100m,0.7017508017280965,0.0019943877003402014,0.027712338771662636,Unchanged
3HDH100p,0.0,1.0,1.0,Unchanged
3HDH120m,3.363517891243286,0.3905448673815656,1.0,Unchanged
3HDH120p,0.0,1.0,1.0,Unchanged
3HDH121n5m,1.3337286044928829,0.3740384228342273,1.0,Unchanged
3HDH121n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
3HDH121n6p,0.0,1.0,1.0,Unchanged
3HDH140m,0.4550220154577684,0.004119889672566682,0.046701117801528906,Unchanged
3HDH140p,0.0,1.0,1.0,Unchanged
3HDH141n5m,3.6194383494083087,0.36863361093916325,1.0,Unchanged
3HDH141n5p,0.0,1.0,1.0,Unchanged
3HDH141n7m,1.3337286044928829,0.3740384228342273,1.0,Unchanged
3HDH142n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
3HDH142n6p,0.0,1.0,1.0,Unchanged
3HDH160m,4.5568522906882185,0.903518125461653,1.0,Unchanged
3HDH160p,0.0,1.0,1.0,Unchanged
3HDH161n7m,3.6194383494083087,0.36863361093916325,1.0,Unchanged
3HDH161n7p,0.0,1.0,1.0,Unchanged
3HDH161n9m,1.3337286044928829,0.3740384228342273,1.0,Unchanged
3HDH162n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
3HDH162n6p,0.0,1.0,1.0,Unchanged
3HDH180m,7.552771293334856,0.4426559677172818,1.0,Unchanged
3HDH180p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
3HDH181m,1.3337286044928829,0.3740384228342273,1.0,Unchanged
3HDH181n9m,3.6194383494083087,0.36863361093916325,1.0,Unchanged
3HDH181n9p,0.0,1.0,1.0,Unchanged
3HDH183n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
3HDH183n6p,0.0,1.0,1.0,Unchanged
3HDH200m,7.329348962373972,0.4426559677172818,1.0,Unchanged
3HDH200p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
3HDH201n9p,0.0,1.0,1.0,Unchanged
3HDH203n6p,-2.346421401363911,0.3632776609360936,1.0,Unchanged
3HDH204n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
3HDH204n6p,0.0,1.0,1.0,Unchanged
3HDH220p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
3HDH221n9p,0.0,1.0,1.0,Unchanged
3HDH224n6m,9.745048386911587e-05,0.15729920705028516,0.7144811961712865,Unchanged
3HDH224n6p,-2.492774416389604,0.18573568710422206,0.8136167513912914,Unchanged
3HDH240p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
3HDH241n9p,0.18010819134782688,0.45475402921984387,1.0,Unchanged
3HDH244n6m,1.1583283282770472e-05,0.5716076449533316,1.0,Unchanged
3HDH244n6p,-0.005730830231364336,0.05623780387727592,0.351503274778282,Unchanged
3HDH245n6m,5.1960542863390935e-05,0.3961439091520741,1.0,Unchanged
3HDH245n6p,0.0,1.0,1.0,Unchanged
3HDH260p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
3HDH60m,0.8088786898027728,0.0017393184470989081,0.025113231991771668,Unchanged
3HDH60p,0.0,1.0,1.0,Unchanged
3HDH80m,0.8088786898027728,0.0017393184470989081,0.025113231991771668,Unchanged
3HDH80p,0.0,1.0,1.0,Unchanged
3HGLUTCOAm,0.3660957506668916,0.10824259362251129,0.5680263618627014,Unchanged
3HIVAcm,-0.0028375409572563935,0.3961439091520741,1.0,Unchanged
3HIVActe,-0.0028375409572563935,0.3961439091520741,1.0,Unchanged
3HIVActm,-0.0028375409572563935,0.3961439091520741,1.0,Unchanged
3HKYNAKGAT,0.0,1.0,1.0,Unchanged
3HLYTCL,-0.274259922946324,0.2934613424500724,1.0,Unchanged
3HPCOAHYDm,0.05315336700157813,0.6861678498552393,1.0,Unchanged
3HPPDm,0.05315336700157813,0.6861678498552393,1.0,Unchanged
3M2OPLOXRD,0.18940997787157715,0.8477978339552078,1.0,Unchanged
3M4HDXPAC,0.00030012395687907707,0.7772974107895215,1.0,Unchanged
3M4HPGORx,0.0,1.0,1.0,Unchanged
3M4HPGORy,0.0,1.0,1.0,Unchanged
3M4HPORx,0.0,1.0,1.0,Unchanged
3M4HPORy,0.0,1.0,1.0,Unchanged
3MCPST,0.0,1.0,1.0,Unchanged
3MGLUTACc,0.0,1.0,1.0,Unchanged
3MGLUTACte,0.0,1.0,1.0,Unchanged
3MGLUTACtm,0.0,1.0,1.0,Unchanged
3MGLUTRc,0.0,1.0,1.0,Unchanged
3MGLUTRte,0.0,1.0,1.0,Unchanged
3MHISc,-5.564679797484821e-07,0.8320040285726364,1.0,Unchanged
3MHISt1,-0.8803818152520296,0.8875370839817152,1.0,Unchanged
3MHISt3,-0.8414893859213608,0.9436280222029834,1.0,Unchanged
3MLDAt,0.38304418162825155,0.1758626193158651,0.7729879925541724,Unchanged
3MOBt2im,2.238847713701829,0.5179571324543556,1.0,Unchanged
3MOBte,0.0,1.0,1.0,Unchanged
3MOPt2im,4.058701109284879,0.023035629161839898,0.1823448195062028,Unchanged
3MOPte,0.0,1.0,1.0,Unchanged
3MOX4HOXMte,0.0,1.0,1.0,Unchanged
3MOX4HOXPGALDOX,0.0,1.0,1.0,Unchanged
3MOX4HOXPGALDOXy,0.0,1.0,1.0,Unchanged
3MOXTYROX,0.00030012395687907707,0.7772974107895215,1.0,Unchanged
3MTPte,1.2200621237949212,0.2981275755171149,1.0,Unchanged
3OAR100,0.2791784489868445,0.1402602126106227,0.6750512467265444,Unchanged
3OAR120,0.29476551703388176,0.1349077178260541,0.6731061712769051,Unchanged
3OAR140,0.3016717254704775,0.1349077178260541,0.6731061712769051,Unchanged
3OAR160,0.00017905022033962688,0.2578990352923395,0.9730511776832866,Unchanged
3OAR180,0.00017905022033962688,0.2578990352923395,0.9730511776832866,Unchanged
3OAR40,0.5417980192507384,0.030639267981190547,0.22592635691123245,Unchanged
3OAR60,0.2980349313791157,0.11979493042591832,0.6161392988771859,Unchanged
3OAR80,0.2980349313791157,0.11979493042591832,0.6161392988771859,Unchanged
3OAS100,0.2791784489868445,0.1402602126106227,0.6750512467265444,Unchanged
3OAS120,0.29476551703388176,0.1349077178260541,0.6731061712769051,Unchanged
3OAS140,0.3016717254704775,0.1349077178260541,0.6731061712769051,Unchanged
3OAS160,0.00017905022033962688,0.2578990352923395,0.9730511776832866,Unchanged
3OAS180,0.00017905022033962688,0.2578990352923395,0.9730511776832866,Unchanged
3OAS60,0.2980349313791157,0.11979493042591832,0.6161392988771859,Unchanged
3OAS80,0.2980349313791157,0.11979493042591832,0.6161392988771859,Unchanged
3OHGLUTACm,0.3660957506668916,0.10824259362251129,0.5680263618627014,Unchanged
3OHGLUTACte,-5.144541895993552,0.5245182802130763,1.0,Unchanged
3OHGLUTACtm,0.3660957506668916,0.10824259362251129,0.5680263618627014,Unchanged
3PGtm,0.0,1.0,1.0,Unchanged
3SALAASPm,-0.7675101390385637,0.05889380404755774,0.3651651289723022,Unchanged
3SALACBOXL,0.007988922002746772,0.023651616655355978,0.18329116415522495,Unchanged
3SALAOX,0.0,1.0,1.0,Unchanged
3SALATAi,-0.006140770368934352,0.6713732405408726,1.0,Unchanged
3SALATAim,-0.7675101390385637,0.05889380404755774,0.3651651289723022,Unchanged
3SPYRSP,-0.006140770368934352,0.6713732405408726,1.0,Unchanged
3SPYRSPm,-0.7675101390385637,0.05889380404755774,0.3651651289723022,Unchanged
41R1H2MAE12BOOX,2.993513650443445,0.25367340136152683,0.9730511776832866,Unchanged
41R2A1H12BOOX,-0.9601063569575962,0.006003046723447558,0.061935625775449955,Unchanged
42A12BOOX,-0.9702884583448097,0.23326908647266675,0.945700319982129,Unchanged
4ABUTNDH,-1.9638899878994736,0.7161157132641495,1.0,Unchanged
4ABUTtm,-0.008415755910763777,0.0029794666563329845,0.03720015252798357,Unchanged
4HBZCOAFm,3.399457843137844e-05,0.5716076449533316,1.0,Unchanged
4HBZFm,3.399457843137844e-05,0.5716076449533316,1.0,Unchanged
4HGLSDm,0.0,1.0,1.0,Unchanged
4HOXPACDOX,-0.0016375884650110307,0.5245182802130763,1.0,Unchanged
4HOXPACDOXy,-7.5860105127023845,0.08593180021994945,0.48071588239926266,Unchanged
4HPRO_LTte,-0.001489499192882962,0.15729920705028516,0.7144811961712865,Unchanged
4HPROLTASCT1,0.5324111735467508,0.03837630140502484,0.272108507493242,Unchanged
4MOPt2im,-0.38457965894784757,0.9195383508138885,1.0,Unchanged
4MOPte,0.0,1.0,1.0,Unchanged
4MPTNLte,1.235257218605021,0.004119889672566682,0.046701117801528906,Unchanged
4MPTNLtm,1.235257218605021,0.004119889672566682,0.046701117801528906,Unchanged
4OHBUTm,-1.0128829804944481,0.02986864107470353,0.22440553156270718,Unchanged
4OHBUTtce,-1.0128829804944481,0.02986864107470353,0.22440553156270718,Unchanged
4OHBUTtmc,-1.0128829804944481,0.02986864107470353,0.22440553156270718,Unchanged
4OHPROIMINOtc,0.5324049748689847,0.1663863248984807,0.7446328254547592,Unchanged
4PYRDX,0.0,1.0,1.0,Unchanged
56DTHMtm,0.1041071203249226,0.8084418691008685,1.0,Unchanged
5AOPtm,0.37891928082007886,0.26649612895753194,0.9917339745007073,Unchanged
5DHFtl,0.0,1.0,1.0,Unchanged
5HLTDL,-0.5682646019663689,0.4132295439436007,1.0,Unchanged
5HOXINDACTO2OX,0.0076048033917899,0.9597178715153032,1.0,Unchanged
5HOXINDACTOX,0.0076048033917899,0.9597178715153032,1.0,Unchanged
5HTRPDOX,5.829086230028627,0.2103552635998217,0.8740565575140501,Unchanged
5HTRPVESSEC,-0.3629186126486426,0.7388698445631389,1.0,Unchanged
5MTAte,0.0,1.0,1.0,Unchanged
5MTHFSHCMT,0.00018032787680399308,0.7772974107895215,1.0,Unchanged
5MTHFt,-3.4974423454457595,1.8435138590496988e-05,0.0006482396692127819,Down-regulated
5MTHFt2,-3.497401771507707,2.510059930204285e-06,0.00016849999713280454,Down-regulated
5OXPROt,0.0,1.0,1.0,Unchanged
5THFtl,0.0,1.0,1.0,Unchanged
5THFtm,0.0,1.0,1.0,Unchanged
6DHFtl,0.0,1.0,1.0,Unchanged
6DHFtm,0.0,1.0,1.0,Unchanged
6THFtl,0.0,1.0,1.0,Unchanged
6THFtm,0.0,1.0,1.0,Unchanged
7DHCHSTEROLtr,0.5477148892267533,0.5579504620950531,1.0,Unchanged
7DHFtl,0.0,1.0,1.0,Unchanged
7DHFtm,0.0,1.0,1.0,Unchanged
7OHOCTAc,0.0,1.0,1.0,Unchanged
7OHOCTAte,0.0,1.0,1.0,Unchanged
7THFtl,0.0,1.0,1.0,Unchanged
7THFtm,0.0,1.0,1.0,Unchanged
A_MANASEly,2.927438253860774,0.0006635472791122661,0.011480413973414207,Unchanged
A4GALTg,-4.216946916664154,0.8716016359050158,1.0,Unchanged
A4GNT1g,2.710302029771991,0.018090676455107348,0.15430809669381168,Unchanged
A4GNT2g,-0.6235555021613739,0.1349077178260541,0.6731061712769051,Unchanged
AABHH,-3.4824186046574037,0.1402602126106227,0.6750512467265444,Unchanged
AACOAT,0.0,1.0,1.0,Unchanged
AACOAT_1,6.90598506693637,0.935591302773544,1.0,Unchanged
AACTOOR,0.002097439931544778,0.7772974107895215,1.0,Unchanged
AACTtm,0.002097439931544778,0.7772974107895215,1.0,Unchanged
AAGGS,0.0005106505901938652,0.7772974107895215,1.0,Unchanged
AAGS,0.0004084453306207746,0.7772974107895215,1.0,Unchanged
AAPSAS,-0.0038849855251180654,0.2888443663464849,1.0,Unchanged
AASAD3,-0.004877412926430741,0.010909498364269283,0.1019732315459456,Unchanged
AASAD3m,0.0,1.0,1.0,Unchanged
AATA,-0.0038849855251180654,0.2888443663464849,1.0,Unchanged
AATAi,-0.0009951025549146146,0.13756389390990328,0.6750512467265444,Unchanged
ABO1g,-1.7621478665848593e-06,0.6713732405408726,1.0,Unchanged
ABO2g,-0.37188565400208334,0.8398928732712689,1.0,Unchanged
ABO3g,0.0,1.0,1.0,Unchanged
ABO4g,2.198390768419637e-06,0.7772974107895215,1.0,Unchanged
ABO5g,2.198390768419637e-06,0.7772974107895215,1.0,Unchanged
ABO6g,0.0,1.0,1.0,Unchanged
ABO7g,0.0,1.0,1.0,Unchanged
ABO8g,0.0,1.0,1.0,Unchanged
ABO9g,0.0,1.0,1.0,Unchanged
ABTArm,-0.008415755910763777,0.0029794666563329845,0.03720015252798357,Unchanged
ABTD,0.0,1.0,1.0,Unchanged
ABTti,0.0,1.0,1.0,Unchanged
ABUTD,2.036033790557365,0.27086781429385753,1.0,Unchanged
ACACACte,0.0,1.0,1.0,Unchanged
ACACFORte,0.0,1.0,1.0,Unchanged
ACACLACte,0.0,1.0,1.0,Unchanged
ACACPPAte,0.0,1.0,1.0,Unchanged
ACACPYRte,-2.8853585095058354,0.8320040285726364,1.0,Unchanged
ACACPYRtm,-3.8500256671932154,0.09357118695594108,0.5043477219762872,Unchanged
ACACRETNte,0.0,1.0,1.0,Unchanged
ACACT100m,0.7017508017280965,0.0019943877003402014,0.027712338771662636,Unchanged
ACACT100p,0.0,1.0,1.0,Unchanged
ACACT10m,-1.6072458487413457,0.054947663787087396,0.3459494203598718,Unchanged
ACACT120m,3.363517891243286,0.3905448673815656,1.0,Unchanged
ACACT120p,0.0,1.0,1.0,Unchanged
ACACT121n5m,1.3337286044928829,0.3740384228342273,1.0,Unchanged
ACACT121n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
ACACT121n6p,0.0,1.0,1.0,Unchanged
ACACT140m,0.4550220154577684,0.004119889672566682,0.046701117801528906,Unchanged
ACACT140p,0.0,1.0,1.0,Unchanged
ACACT141n5m,3.6194383494083087,0.36863361093916325,1.0,Unchanged
ACACT141n5p,0.0,1.0,1.0,Unchanged
ACACT141n7m,1.3337286044928829,0.3740384228342273,1.0,Unchanged
ACACT142n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
ACACT142n6p,0.0,1.0,1.0,Unchanged
ACACT160m,4.5568522906882185,0.903518125461653,1.0,Unchanged
ACACT160p,0.0,1.0,1.0,Unchanged
ACACT161n7m,3.6194383494083087,0.36863361093916325,1.0,Unchanged
ACACT161n7p,0.0,1.0,1.0,Unchanged
ACACT161n9m,1.3337286044928829,0.3740384228342273,1.0,Unchanged
ACACT162n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
ACACT162n6p,0.0,1.0,1.0,Unchanged
ACACT180m,7.552771293334856,0.4426559677172818,1.0,Unchanged
ACACT180p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
ACACT181m,1.3337286044928829,0.3740384228342273,1.0,Unchanged
ACACT181n9m,3.6194383494083087,0.36863361093916325,1.0,Unchanged
ACACT181n9p,0.0,1.0,1.0,Unchanged
ACACT183n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
ACACT183n6p,0.0,1.0,1.0,Unchanged
ACACT1r,0.0,1.0,1.0,Unchanged
ACACT1rm,-0.41025475510798265,0.8084418691008685,1.0,Unchanged
ACACT1x,-1.063118058574416e-05,0.8320040285726364,1.0,Unchanged
ACACT200m,7.329348962373972,0.4426559677172818,1.0,Unchanged
ACACT200p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
ACACT201n9p,0.0,1.0,1.0,Unchanged
ACACT203n6p,-2.346421401363911,0.3632776609360936,1.0,Unchanged
ACACT204n6m,1.4369037478300464,0.3527127350247511,1.0,Unchanged
ACACT204n6p,0.0,1.0,1.0,Unchanged
ACACT220p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
ACACT221n9p,0.0,1.0,1.0,Unchanged
ACACT224n6m,9.745048386911587e-05,0.15729920705028516,0.7144811961712865,Unchanged
ACACT224n6p,-1.6103933728220354,0.4608722307520826,1.0,Unchanged
ACACT240p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
ACACT241n9p,0.0,1.0,1.0,Unchanged
ACACT244n6m,1.1583283282770472e-05,0.5716076449533316,1.0,Unchanged
ACACT244n6p,-0.005730830231364336,0.05623780387727592,0.351503274778282,Unchanged
ACACT245n6m,5.1960542863390935e-05,0.3961439091520741,1.0,Unchanged
ACACT245n6p,0.0,1.0,1.0,Unchanged
ACACT260p,0.0005012678448028605,0.7772974107895215,1.0,Unchanged
ACACt2m,-0.005515837893669917,0.8320040285726364,1.0,Unchanged
ACACT60m,0.8088786898027728,0.0017393184470989081,0.025113231991771668,Unchanged
ACACT60p,0.0,1.0,1.0,Unchanged
ACACT80m,0.8088786898027728,0.0017393184470989081,0.025113231991771668,Unchanged
ACACT80p,0.0,1.0,1.0,Unchanged
ACACtx,1.0631258927202547e-05,0.8320040285726364,1.0,Unchanged
ACALDt,2.0624196624143183,0.07542545837147965,0.43610088850355516,Unchanged
ACALDtm,0.0,1.0,1.0,Unchanged
ACBUTte,-3.334588115068123,0.8398928732712689,1.0,Unchanged
ACCOAC,0.134076270754017,0.23326908647266675,0.945700319982129,Unchanged
ACCOACm,0.0,1.0,1.0,Unchanged
ACCOAgt,0.0,1.0,1.0,Unchanged
ACCOAL2,-1.7331903326490898,0.019101001937294092,0.16159260067737014,Unchanged
ACCOAtr,0.0,1.0,1.0,Unchanged
ACETONEt2,-1.0965959673144634,0.7010837216413742,1.0,Unchanged
ACETONEt2m,-0.7587970075824854,0.5179571324543556,1.0,Unchanged
ACFORte,1.32932073080227,0.46703617641572603,1.0,Unchanged
ACGAGBSIDEtg,0.0,1.0,1.0,Unchanged
ACGAGBSIDEtl,0.0,1.0,1.0,Unchanged
