Reaction,log_fc,p_value,adj_p_val,Fluxes
ASNPHEASPt,0.0,1.0,1.0,Unchanged
ASNPHECYSr,0.0,1.0,1.0,Unchanged
ASNPHECYSt,0.0,1.0,1.0,Unchanged
ASNPHELAT2tc,0.0,1.0,1.0,Unchanged
ASNS1,0.0,1.0,1.0,Unchanged
ASNSERNaEx,0.0,1.0,1.0,Unchanged
ASNt4,0.19488559619275175,0.5290570899675531,1.0,Unchanged
ASNTHRNaEx,0.0,1.0,1.0,Unchanged
ASNtm,0.0,1.0,1.0,Unchanged
ASNtN1,0.20831853005527154,0.733464975626366,1.0,Unchanged
ASNTRAH,0.0,1.0,1.0,Unchanged
ASNTRAHm,0.0,1.0,1.0,Unchanged
ASNTRS,1.8165981322850693,0.03528846771113008,0.40472437304092557,Unchanged
ASNTRSm,0.0,1.0,1.0,Unchanged
ASNTYRGLYr,-0.00027748694853110616,0.8123991531268748,1.0,Unchanged
ASNTYRGLYt,-0.00027748694853110616,0.8123991531268748,1.0,Unchanged
ASNTYRPHEr,0.0,1.0,1.0,Unchanged
ASNTYRPHEt,0.0,1.0,1.0,Unchanged
ASNTYRTHRr,0.0,1.0,1.0,Unchanged
ASNTYRTHRt,0.0,1.0,1.0,Unchanged
ASP1DC,2.6804336114275245,0.5703519039635092,1.0,Unchanged
ASPALAARGr,0.0,1.0,1.0,Unchanged
ASPALAARGt,0.0,1.0,1.0,Unchanged
ASPASNGLUr,-0.0004939068133224006,0.8123991531268748,1.0,Unchanged
ASPASNGLUt,-0.0004939068133224006,0.8123991531268748,1.0,Unchanged
ASPCTr,0.5319170167431941,0.6722439826787597,1.0,Unchanged
ASPDH,-1.3796286471513517,0.00040112264915503334,0.02285076717823838,Unchanged
ASPDt6,-1.2851029737512445,0.16675149999066252,1.0,Unchanged
ASPDTDe,-1.2851029737512445,0.16675149999066252,1.0,Unchanged
ASPGLUm,-8.169409697801052,0.21182119173171188,1.0,Unchanged
ASPGLUPROr,0.0,1.0,1.0,Unchanged
ASPGLUPROt,0.0,1.0,1.0,Unchanged
ASPGLUr,0.0,1.0,1.0,Unchanged
ASPGLUt,0.0,1.0,1.0,Unchanged
ASPGLUTRPr,0.0,1.0,1.0,Unchanged
ASPGLUTRPt,0.0,1.0,1.0,Unchanged
ASPHISCYSr,0.0,1.0,1.0,Unchanged
ASPHISCYSt,0.0,1.0,1.0,Unchanged
ASPHISPROr,0.0,1.0,1.0,Unchanged
ASPHISPROt,0.0,1.0,1.0,Unchanged
ASPLYSGLUr,0.0,1.0,1.0,Unchanged
ASPLYSGLUt,0.0,1.0,1.0,Unchanged
ASPLYSHISr,0.0,1.0,1.0,Unchanged
ASPLYSHISt,0.0,1.0,1.0,Unchanged
ASPMETASPr,0.0,1.0,1.0,Unchanged
ASPMETASPt,0.0,1.0,1.0,Unchanged
ASPNATm,0.0,1.0,1.0,Unchanged
ASPOX,0.0,1.0,1.0,Unchanged
ASPPROASCT1,4.487513131515953,0.003497879130252102,0.07651057135538775,Unchanged
ASPPROLYSr,0.0,1.0,1.0,Unchanged
ASPPROLYSt,0.0,1.0,1.0,Unchanged
ASPt2e,0.0,1.0,1.0,Unchanged
ASPt6,0.07151497196864738,0.9096288821166244,1.0,Unchanged
ASPTA,-1.1324365612759622,0.160510978782471,1.0,Unchanged
ASPTAm,-4.347689149654754,0.07095149242730563,0.6952978010267531,Unchanged
ASPte,0.0,1.0,1.0,Unchanged
ASPTRAH,0.0,1.0,1.0,Unchanged
ASPTRAHm,0.0,1.0,1.0,Unchanged
ASPTRS,1.8178822411036268,0.03440000710570062,0.40472437304092557,Unchanged
ASPTRSm,0.0,1.0,1.0,Unchanged
ASPVALASNr,0.0,1.0,1.0,Unchanged
ASPVALASNt,0.0,1.0,1.0,Unchanged
ATAn,0.0,1.0,1.0,Unchanged
ATAx,0.0,1.0,1.0,Unchanged
ATHCCDH,5.060936530235728,3.978584296614532e-06,0.00256563398248724,Up-regulated
ATHCCHL,5.060936530235728,3.978584296614532e-06,0.00256563398248724,Up-regulated
ATP1ter,-1.0105844254646104,0.34772578772387,1.0,Unchanged
ATPADPtp,1.0453597045202776,0.0016482516326901415,0.0442722096573352,Unchanged
ATPAMPtp,3.5218109770575876,0.022580893533384938,0.30563799497928856,Unchanged
ATPasel,0.0005645658995283427,0.6350263239877817,1.0,Unchanged
ATPH1e,-9.879557258819008e-05,0.6058967554764548,1.0,Unchanged
ATPS4m,4.454195251347959,0.2436051557205977,1.0,Unchanged
ATPt4,-1.5956282528657049,0.45128679288134854,1.0,Unchanged
ATPte,-9.879557258819008e-05,0.6058967554764548,1.0,Unchanged
ATPtm,-1.5804439740097367,0.7179816667337766,1.0,Unchanged
ATPtn,3.159763550514872,0.5290570899675531,1.0,Unchanged
ATPtx,0.0,1.0,1.0,Unchanged
AVITE1t,-0.555559567630401,0.6131230293263685,1.0,Unchanged
B_MANNASEly,0.0011345388780294415,0.34245359251361285,1.0,Unchanged
B3GALT3g,0.0,1.0,1.0,Unchanged
B3GALT41g,6.41230354410038e-06,0.8123991531268748,1.0,Unchanged
B3GALT42g,0.0,1.0,1.0,Unchanged
B3GALT43g,0.0,1.0,1.0,Unchanged
B3GALT44g,9.376044603223467e-06,0.6350263239877817,1.0,Unchanged
B3GALT5g,0.0,1.0,1.0,Unchanged
B3GALTg,2.2774571869491167,0.22731735187429492,1.0,Unchanged
B3GNT11g,8.425336577362206e-07,0.8123991531268748,1.0,Unchanged
B3GNT12g,8.425336577362206e-07,0.8123991531268748,1.0,Unchanged
B3GNT310g,8.425336577362206e-07,0.8123991531268748,1.0,Unchanged
B3GNT311g,0.0,1.0,1.0,Unchanged
B3GNT312g,8.425336577362206e-07,0.8123991531268748,1.0,Unchanged
B3GNT313g,0.0,1.0,1.0,Unchanged
B3GNT314g,0.0,1.0,1.0,Unchanged
B3GNT315g,8.425336577362206e-07,0.8123991531268748,1.0,Unchanged
B3GNT31g,0.0,1.0,1.0,Unchanged
B3GNT32g,0.0,1.0,1.0,Unchanged
B3GNT33g,0.0,1.0,1.0,Unchanged
B3GNT34g,0.0,1.0,1.0,Unchanged
B3GNT35g,0.0,1.0,1.0,Unchanged
B3GNT37g,1.3451048777310176e-05,0.8123991531268748,1.0,Unchanged
B3GNT38g,0.0,1.0,1.0,Unchanged
B3GNT39g,1.4914792775897758e-05,0.6350263239877817,1.0,Unchanged
B3GNT51g,2.2806550579589895,0.21182119173171188,1.0,Unchanged
BACCL,0.0,1.0,1.0,Unchanged
BACCLm,0.0,1.0,1.0,Unchanged
BALABETAtc,0.0,1.0,1.0,Unchanged
BALAPAT1tc,0.0,1.0,1.0,Unchanged
BALAtmr,-0.0884682461013523,0.005335092137734401,0.1063735293923659,Unchanged
BALAVECSEC,3.7284217033577782,0.7805462405711403,1.0,Unchanged
BAMPPALDOX,0.0,1.0,1.0,Unchanged
BDHm,0.0,1.0,1.0,Unchanged
BDMT,4.942147700274177,0.2973201088474351,1.0,Unchanged
BETALDHx,0.0,1.0,1.0,Unchanged
BETALDHxm,2.528561315864105,0.8445655827873272,1.0,Unchanged
BETALDHy,0.0,1.0,1.0,Unchanged
BHB2HBte,1.202573760916836,0.2973201088474351,1.0,Unchanged
BHBt,-3.768513359281618,0.43898457411031366,1.0,Unchanged
BHBtm,0.0,1.0,1.0,Unchanged
BHMT,2.528561315864105,0.8445655827873272,1.0,Unchanged
BILDGLCURte,5.108501170668087,0.12417108053851138,1.0,Unchanged
BILDGLCURtr,2.948600775898429,0.007527357933339706,0.13691867904011593,Unchanged
BILDGLUCRabc,-1.1809835961621626,0.07423695370662312,0.7139969721987648,Unchanged
BILGLCURt,-0.9592415966374626,0.5426514073462736,1.0,Unchanged
BILGLCURt5e,-0.9593090180043367,0.5426514073462736,1.0,Unchanged
BILGLCURte,1.3687305223664283,0.00850612205405656,0.1489720835413149,Unchanged
BILGLCURtr,1.4524500990165703,0.5987088507922675,1.0,Unchanged
BILIRED,-0.11663652446579822,0.6058967554764548,1.0,Unchanged
BILIRED2,0.3146612556960287,0.34772578772387,1.0,Unchanged
BILIRUBt2,-1.2719557911125434,0.0007684250722899969,0.034047141664541404,Unchanged
BILIRUBte,-1.5927042990718168,0.04642309307310281,0.5077158533564661,Unchanged
BILIRUBtr,1.0752291501845748,0.2973201088474351,1.0,Unchanged
BIOCYTtn,0.0,1.0,1.0,Unchanged
BPGP,1.0080082272915645,0.09257614141825055,0.8539407777797346,Unchanged
BPNT,1.9786452851186491,0.45128679288134854,1.0,Unchanged
BPNT2,0.0,1.0,1.0,Unchanged
BTCOACRNtm,2.1544119459409905,0.8607501089944484,1.0,Unchanged
BTND1,0.0,1.0,1.0,Unchanged
BTND1n,0.0,1.0,1.0,Unchanged
BTNDm,0.0,1.0,1.0,Unchanged
BTNPL,0.0,1.0,1.0,Unchanged
BTNPLm,0.0,1.0,1.0,Unchanged
BTNt2,0.0,1.0,1.0,Unchanged
BTNt3,0.0,1.0,1.0,Unchanged
BTNt3i,0.0,1.0,1.0,Unchanged
BTNTe,0.0,1.0,1.0,Unchanged
BTNtn,0.0,1.0,1.0,Unchanged
BUP2,1.497093180189899,0.8932885202234326,1.0,Unchanged
BUTACACte,-2.7992608690173175,0.01714236775642897,0.24753770041595483,Unchanged
BUTBHBte,0.5747691760366521,0.7805462405711403,1.0,Unchanged
BUTLACte,-0.4529526061954243,0.8769933310190191,1.0,Unchanged
BUTRETNte,-1.5526625956820337,0.733464975626366,1.0,Unchanged
BUTt2m,3.3316041879356417,0.007076905665194304,0.12963490801543207,Unchanged
C10DCc,0.0,1.0,1.0,Unchanged
C10DCCACT,0.0,1.0,1.0,Unchanged
C14STRr,2.199257447828884,0.004544463265016773,0.09311659116935553,Unchanged
C160CPT1,4.904805411256171,1.0,1.0,Unchanged
C160CPT2,6.894239511021557,0.8123991531268748,1.0,Unchanged
C160CRNt,6.894239511021557,0.8123991531268748,1.0,Unchanged
C161CPT1,2.673106842226362,0.2394583328098916,1.0,Unchanged
C161CPT2,0.0,1.0,1.0,Unchanged
C161CRNt,0.0,1.0,1.0,Unchanged
C180CPT1,0.0,1.0,1.0,Unchanged
C180CPT2,0.0,1.0,1.0,Unchanged
C180CRNt,0.0,1.0,1.0,Unchanged
C181CPT1,0.0,1.0,1.0,Unchanged
C181CPT2,0.0,1.0,1.0,Unchanged
C181CRNt,0.0,1.0,1.0,Unchanged
C204CPT1,-0.051417059026422005,0.43290643043315513,1.0,Unchanged
C204CPT2,0.0,1.0,1.0,Unchanged
C204CRNt,0.0,1.0,1.0,Unchanged
C2tcx,-4.155644812561558e-05,0.8123991531268748,1.0,Unchanged
C30CPT1,-0.9386718137651547,0.022580893533384938,0.30563799497928856,Unchanged
C3STDH1Pr,3.10474246484735,0.05365477644061014,0.560778953766377,Unchanged
C3STDH1r,0.8983930724095625,0.7179816667337766,1.0,Unchanged
C3STKR2r,2.199257447828884,0.004544463265016773,0.09311659116935553,Unchanged
C40CPT1,0.0,1.0,1.0,Unchanged
C4CRNCPT2,0.0,1.0,1.0,Unchanged
C4STMO1r,2.199257447828884,0.004544463265016773,0.09311659116935553,Unchanged
C4STMO2Pr,1.3065230323900907,0.03440000710570062,0.40472437304092557,Unchanged
C4STMO2r,2.7235948477738514,0.7412479424143813,1.0,Unchanged
C4tmc,0.0,1.0,1.0,Unchanged
C6DCc,0.0,1.0,1.0,Unchanged
C6DCCACT,0.0,1.0,1.0,Unchanged
C80CPT1,-0.0001539186683370204,0.8123991531268748,1.0,Unchanged
C8CRNt,0.0,1.0,1.0,Unchanged
C8DCc,0.0,1.0,1.0,Unchanged
C9BRxtc,0.0,1.0,1.0,Unchanged
CA2te,0.0,1.0,1.0,Unchanged
CA2tm,-5.441433040752245,0.06778621310920152,0.6744793258312873,Unchanged
CAATPS,2.2372292005343253,0.03268031097509534,0.4024102900116253,Unchanged
CACT1r,0.0,1.0,1.0,Unchanged
CACT2p,0.00015390224876910363,0.8123991531268748,1.0,Unchanged
CACT3p,4.846343629395985,0.8123991531268748,1.0,Unchanged
CACT3r,0.00018801471230280094,0.6350263239877817,1.0,Unchanged
CACT4r,2.673106842226362,0.2394583328098916,1.0,Unchanged
CACT5p,0.0,1.0,1.0,Unchanged
CACT5r,0.0,1.0,1.0,Unchanged
CACT6p,0.0,1.0,1.0,Unchanged
CACT6r,2.8611799363424533,0.1699393467706274,1.0,Unchanged
CACT7p,1.5879638412116224,0.5773808702960059,1.0,Unchanged
CACT7r,1.9769954438106236,0.4032551717886842,1.0,Unchanged
CAMPt,0.0,1.0,1.0,Unchanged
CARNS,4.645247690905789,0.9753043408807641,1.0,Unchanged
CAT,0.6387400126701319,0.6949740416821913,1.0,Unchanged
CAt7r,-0.0006364634097638592,0.6350263239877817,1.0,Unchanged
CATm,5.146746546297437,0.5915598727841795,1.0,Unchanged
CAtm7,0.005988858923944235,0.47646704794698846,1.0,Unchanged
CATp,1.2934597352732597,0.1831483528100485,1.0,Unchanged
CBASPte,0.0,1.0,1.0,Unchanged
CBPPer,2.81838416349142,0.05365477644061014,0.560778953766377,Unchanged
CBPS,1.2164342281780178,0.8607501089944484,1.0,Unchanged
CBPSam,-0.7621869901877685,0.17977687118256125,1.0,Unchanged
CBPter,2.81838416349142,0.05365477644061014,0.560778953766377,Unchanged
CBR2,0.0,1.0,1.0,Unchanged
CCA_D3t,0.0,1.0,1.0,Unchanged
CCA_D3tm,0.0,1.0,1.0,Unchanged
CCCT1,2.1389034233635225,0.7964303032729557,1.0,Unchanged
CCCT2,2.1389034233635225,0.7964303032729557,1.0,Unchanged
CCGTx,3.5113089232017507,0.002105035083389466,0.050655144097667276,Unchanged
CCTTx,2.845719305768523,1.0,1.0,Unchanged
CDIPTr,4.094557050047588,0.6572538130923794,1.0,Unchanged
CDPDAGtm,4.2398212370222454,0.9917669449474061,1.0,Unchanged
CDPRBTLtg,0.0,1.0,1.0,Unchanged
CDPtg,0.0,1.0,1.0,Unchanged
CDS,0.8928755377750651,0.43898457411031366,1.0,Unchanged
CDSm,4.2398212370222454,0.9917669449474061,1.0,Unchanged
CEPTC,6.818768201463007,0.0014301038386690147,0.04073438626186907,Unchanged
CEPTE,-2.933437111330094,0.34245359251361285,1.0,Unchanged
CERK,0.0,1.0,1.0,Unchanged
CERT1gt,0.0,1.0,1.0,Unchanged
CERT1rt,0.0,1.0,1.0,Unchanged
CERT2gt,1.4914792775897758e-05,0.6350263239877817,1.0,Unchanged
CERT2rt,1.282990183253142,0.8688648019273151,1.0,Unchanged
CGLYt3_2_,0.0,1.0,1.0,Unchanged
CGMPt,0.0,1.0,1.0,Unchanged
CH25H,0.47086143895135607,0.21947110610970222,1.0,Unchanged
CHAT,0.0012397260628054737,0.7964303032729557,1.0,Unchanged
CHATn,-0.001765140579273525,0.43898457411031366,1.0,Unchanged
CHLP,0.0,1.0,1.0,Unchanged
CHLPCTD,6.818768201463007,0.0014301038386690147,0.04073438626186907,Unchanged
CHLtm,2.527191193342622,0.733464975626366,1.0,Unchanged
CHOLATEt,-0.12868739296362597,0.15148340437590777,1.0,Unchanged
CHOLATEt2,-0.12864640769697674,0.15148340437590777,1.0,Unchanged
CHOLATEt3,1.8457095888224766,0.6572538130923794,1.0,Unchanged
CHOLCOARO,3.4228173665862274,0.0005466429957795445,0.024857870965975075,Unchanged
CHOLCOAtp,0.0,1.0,1.0,Unchanged
CHOLD2m,2.528561315864105,0.8445655827873272,1.0,Unchanged
CHOLESACATc,3.5882305449121565,0.502398166641379,1.0,Unchanged
CHOLESTle,3.575098461030659,0.6498096484686378,1.0,Unchanged
CHOLESTTDe,5.209963894790682,0.0811808762921256,0.7693631859202543,Unchanged
CHOLK,1.4190763658791559,0.5426514073462736,1.0,Unchanged
CHOLPtg,0.0,1.0,1.0,Unchanged
CHOLPtl,0.0,1.0,1.0,Unchanged
CHOLt4,2.467633031963381,0.6131230293263685,1.0,Unchanged
CHOLtg,0.0,1.0,1.0,Unchanged
CHOLtn,-0.001765140579273525,0.43898457411031366,1.0,Unchanged
CHOLtr,0.0,1.0,1.0,Unchanged
CHOLtu,1.0609976079393972,0.3748551247024945,1.0,Unchanged
CHSTEROLabcr,0.0,1.0,1.0,Unchanged
CHSTEROLSULT,0.0,1.0,1.0,Unchanged
CHSTEROLt,5.753995865938467,0.09257614141825055,0.8539407777797346,Unchanged
CHSTEROLt1,0.0,1.0,1.0,Unchanged
CHSTEROLt2,1.6779927029150528,0.8445655827873272,1.0,Unchanged
CHSTEROLt3,3.3418576619012863,0.03528846771113008,0.40472437304092557,Unchanged
CHSTEROLtl,0.0,1.0,1.0,Unchanged
CHSTEROLtrc,0.0,1.0,1.0,Unchanged
CITACONtm,-6.212703765357772,0.4032551717886842,1.0,Unchanged
CITMCOAHm,1.6291477316712393,0.7964303032729557,1.0,Unchanged
CITMCOALm,1.6291477316712393,0.7964303032729557,1.0,Unchanged
CITOAL,-3.7977265490593686,0.03619643785766349,0.40880682756890524,Unchanged
CITOXAtm,-8.313908222622942e-05,0.8123991531268748,1.0,Unchanged
CITRHIStm,-1.2362913465090557,0.9753043408807641,1.0,Unchanged
CITRORNte,-0.003933488767606906,0.47646704794698846,1.0,Unchanged
CITRORNtm,-0.35090982242321883,0.502398166641379,1.0,Unchanged
CITRt2m,-1.6118997835329583,0.009597157179032506,0.1658388760536817,Unchanged
CITRte,0.5435358928291809,0.7490574729115237,1.0,Unchanged
CITRtm,-1.7353149876599485,0.009597157179032506,0.1658388760536817,Unchanged
CITSUCCtm,0.008406379070429406,0.6058967554764548,1.0,Unchanged
CITt4_2,-2.0762672650379317,0.20436587192571865,1.0,Unchanged
CITt4_3,-1.1233614477879672,0.07764570803744288,0.7440209805288426,Unchanged
CITt4_4,-0.43089873103971144,0.306989219768531,1.0,Unchanged
CITtam,-4.721426933117074,0.8445655827873272,1.0,Unchanged
CITtbm,0.0,1.0,1.0,Unchanged
CITte,6.838547104707509,0.2353615410718306,1.0,Unchanged
CK,0.0,1.0,1.0,Unchanged
CKc,0.0,1.0,1.0,Unchanged
CLCFTRte,-4.690051357347238,0.7964303032729557,1.0,Unchanged
CLFORtex,4.07470884736377,0.34245359251361285,1.0,Unchanged
CLFORtex2,6.539649552848588,0.0008916686178623342,0.038201736487589594,Unchanged
CLHCO3tex2,6.131778891793966,0.1544485962005998,1.0,Unchanged
CLHCOtex,0.0,1.0,1.0,Unchanged
CLI2tex,0.0,1.0,1.0,Unchanged
CLOHtex2,0.0,1.0,1.0,Unchanged
CLOXAtex2,4.728401653441498,1.9374670641999936e-05,0.00256563398248724,Up-regulated
CLPNH,0.0,1.0,1.0,Unchanged
CLS_hs,1.8165603804077795,0.03440000710570062,0.40472437304092557,Unchanged
Clte,0.0,1.0,1.0,Unchanged
CMPACNAtg,4.364584207874358,0.3372327907074636,1.0,Unchanged
CMPACNAtn,0.0,1.0,1.0,Unchanged
CMPSAS,4.364584207874358,0.3372327907074636,1.0,Unchanged
CMPSASn,0.0,1.0,1.0,Unchanged
CO2t,2.9260506810694085,0.11203933907494001,0.969635949523354,Unchanged
CO2ter,4.649121456079267,0.0058671287450993495,0.11477432231922652,Unchanged
CO2tg,0.0,1.0,1.0,Unchanged
CO2tp,1.5365428269535777e-05,0.6350263239877817,1.0,Unchanged
COAtg,0.0,1.0,1.0,Unchanged
COAtm,2.3591124173339475,0.4032551717886842,1.0,Unchanged
COAtp,3.1271377310085193,0.22731735187429492,1.0,Unchanged
COAtr,2.7128973957364066,0.9753043408807641,1.0,Unchanged
COQ3m,1.9300128221477428,0.0021790310829050545,0.050655144097667276,Unchanged
COQ5m,1.9300128221477428,0.0021790310829050545,0.050655144097667276,Unchanged
COQ6m,1.9300128221477428,0.0021790310829050545,0.050655144097667276,Unchanged
COQ7m,1.9300128221477428,0.0021790310829050545,0.050655144097667276,Unchanged
Coqe,0.0,1.0,1.0,Unchanged
CORE2GTg,1.1555957080514612,0.004847015464085543,0.09739119444116068,Unchanged
CORE3GTg,-2.480761721033264,2.0291472469517136e-05,0.00256563398248724,Down-regulated
CORE4GTg,-2.480761721033264,2.0291472469517136e-05,0.00256563398248724,Down-regulated
CORE5GTg,0.0,1.0,1.0,Unchanged
CORE6GTg,4.772427301560857e-06,0.8123991531268748,1.0,Unchanged
CORE7GTg,0.0,1.0,1.0,Unchanged
CORE8GTg,0.0004164836195421649,0.8123991531268748,1.0,Unchanged
COt,0.11039186611631556,0.39174374574594084,1.0,Unchanged
COUCOAFm,1.9300128221477428,0.0021790310829050545,0.050655144097667276,Unchanged
CPP,0.0,1.0,1.0,Unchanged
CPPPGO,0.11039186611631556,0.39174374574594084,1.0,Unchanged
CREATt4_2_r,5.238505532985622,0.6350263239877817,1.0,Unchanged
CREATtmdiffir,0.0,1.0,1.0,Unchanged
CRMPte,0.0,1.0,1.0,Unchanged
CRNCAR3tp,3.061661415909525,0.001768448114881435,0.04701351296177107,Unchanged
CRNCARtp,3.614938611986233,0.34772578772387,1.0,Unchanged
CRNrtx,0.0,1.0,1.0,Unchanged
CRNtHa,0.0,1.0,1.0,Unchanged
CRNtim,0.03366667252816687,0.09664823731222832,0.8805350829992823,Unchanged
CRNtr,-0.981227489633589,0.025144410367296803,0.3308340694011843,Unchanged
CRNtuNa,2.6297691352731105,0.8123991531268748,1.0,Unchanged
CRTNsyn,0.0,1.0,1.0,Unchanged
CRTNte,0.0,1.0,1.0,Unchanged
CRTSLt,1.0066162684246098,0.4575103218258705,1.0,Unchanged
CRTSLtm,1.0066162684246098,0.4575103218258705,1.0,Unchanged
CRTSTRNt,1.0851440455745198,0.26069590840027745,1.0,Unchanged
CRTSTRNtm,1.0851440455745198,0.26069590840027745,1.0,Unchanged
CRVNCtr,-0.04111155474817889,0.35842410299775007,1.0,Unchanged
CSm,0.0,1.0,1.0,Unchanged
CSNAT2m,-0.7720697844957864,0.05114623126613086,0.5411062507829028,Unchanged
CSNAT2x,0.0,1.0,1.0,Unchanged
CSNAT3x,3.1377975513011656,0.001768448114881435,0.04701351296177107,Unchanged
CSNATer,0.0,1.0,1.0,Unchanged
CSNATm,2.3825341312809574,0.13459524700517173,1.0,Unchanged
CSNATp,3.6129665227206305,0.34772578772387,1.0,Unchanged
CSNATr,3.9895287389421696,0.10086236377893393,0.8953261880650574,Unchanged
CSND,0.0001411643811048409,0.8123991531268748,1.0,Unchanged
CSNt,0.0,1.0,1.0,Unchanged
CTPS1,2.304662836934554,0.21182119173171188,1.0,Unchanged
CTPS2,0.0,1.0,1.0,Unchanged
CTPtm,0.38102039753863853,0.4958462002606573,1.0,Unchanged
CTPtn,0.0,1.0,1.0,Unchanged
CU22t,0.0,1.0,1.0,Unchanged
CUATPase,0.0,1.0,1.0,Unchanged
CYANSTm,-0.802158697045739,0.6131230293263685,1.0,Unchanged
CYOOm2,4.5477925432458015,0.5564175996007488,1.0,Unchanged
CYOOm3,-0.15448087699327337,0.45128679288134854,1.0,Unchanged
CYOR_u10m,4.454661504203879,0.306989219768531,1.0,Unchanged
CYP2R1,0.0005417220240878544,0.01762893061722487,0.2531533970074618,Unchanged
CYSALANaEx,4.354283675331183,0.6350263239877817,1.0,Unchanged
CYSAMO,1.3581726214046883,0.8123991531268748,1.0,Unchanged
CYSASNMETr,-0.00012469180769883505,0.8123991531268748,1.0,Unchanged
CYSASNMETt,-0.00012469180769883505,0.8123991531268748,1.0,Unchanged
CYSASNNaEx,0.0,1.0,1.0,Unchanged
CYSASPPHEr,0.0,1.0,1.0,Unchanged
CYSASPPHEt,0.0,1.0,1.0,Unchanged
CYSATB0tc,9.106448037648063e-05,0.8123991531268748,1.0,Unchanged
CYSBS,-1.0331000788908462,0.08299684268191185,0.7822829681146019,Unchanged
CYSCYSr,0.0,1.0,1.0,Unchanged
CYSCYSt,0.0,1.0,1.0,Unchanged
CYSDDS,-1.0331000788908462,0.08299684268191185,0.7822829681146019,Unchanged
CYSGLNMETr,0.0,1.0,1.0,Unchanged
CYSGLNMETt,0.0,1.0,1.0,Unchanged
CYSGLNNaEx,0.0,1.0,1.0,Unchanged
CYSGLTH,1.7564814386906777,0.7964303032729557,1.0,Unchanged
CYSGLUexR,0.0,1.0,1.0,Unchanged
CYSGLUHISr,0.0,1.0,1.0,Unchanged
CYSGLUHISt,0.0,1.0,1.0,Unchanged
CYSGLUTRPr,0.0,1.0,1.0,Unchanged
CYSGLUTRPt,0.0,1.0,1.0,Unchanged
CYSGLYex,0.0,1.0,1.0,Unchanged
CYSLEUTHRr,0.0,1.0,1.0,Unchanged
CYSLEUTHRt,0.0,1.0,1.0,Unchanged
CYSO,-0.09761743886593115,0.4268772738880867,1.0,Unchanged
CYSPHELATtc,0.0,1.0,1.0,Unchanged
CYSRED,1.7564814386906777,0.7964303032729557,1.0,Unchanged
CYSSERMETr,0.0,1.0,1.0,Unchanged
CYSSERMETt,0.0,1.0,1.0,Unchanged
CYSSERNaEx,0.0,1.0,1.0,Unchanged
CYSSNAT5tc,0.0,1.0,1.0,Unchanged
CYSt4,-2.6552265504160686,0.5703519039635092,1.0,Unchanged
CYSTA,0.0,1.0,1.0,Unchanged
CYStec,-1.2904276128775414,0.1971032904468597,1.0,Unchanged
CYSTGL,1.3913106122417527,0.20806932078640417,1.0,Unchanged
CYSTHRNaEx,2.027197105326917,0.8123991531268748,1.0,Unchanged
CYSTRAH,0.0,1.0,1.0,Unchanged
CYSTRAHm,0.0,1.0,1.0,Unchanged
CYSTRS,1.8173135972519225,0.03528846771113008,0.40472437304092557,Unchanged
CYSTRSm,0.0,1.0,1.0,Unchanged
CYSTS,1.3913106122417527,0.20806932078640417,1.0,Unchanged
CYSTYRASNr,0.0,1.0,1.0,Unchanged
CYSTYRASNt,0.0,1.0,1.0,Unchanged
CYTD,-1.839154733027118e-05,0.6058967554764548,1.0,Unchanged
CYTDK1,0.0,1.0,1.0,Unchanged
CYTDK2,0.0,1.0,1.0,Unchanged
CYTDK2m,4.779838831345168,0.7964303032729557,1.0,Unchanged
CYTDn,0.0,1.0,1.0,Unchanged
CYTDt,-0.2569512531280024,0.2740464481829259,1.0,Unchanged
CYTDt4,-0.2569512531280024,0.2740464481829259,1.0,Unchanged
CYTDt5,0.0,1.0,1.0,Unchanged
CYTDtm,4.779838831345168,0.7964303032729557,1.0,Unchanged
CYTDtn,0.0,1.0,1.0,Unchanged
CYTK1,0.7204035197381288,0.2353615410718306,1.0,Unchanged
CYTK10,0.0,1.0,1.0,Unchanged
CYTK11,0.0,1.0,1.0,Unchanged
CYTK11n,0.0,1.0,1.0,Unchanged
CYTK12,0.0,1.0,1.0,Unchanged
CYTK12n,0.0,1.0,1.0,Unchanged
CYTK13,0.0,1.0,1.0,Unchanged
CYTK13n,0.0,1.0,1.0,Unchanged
CYTK14,0.0,1.0,1.0,Unchanged
CYTK14n,0.0,1.0,1.0,Unchanged
CYTK1m,4.779838831345168,0.7964303032729557,1.0,Unchanged
CYTK2,0.0,1.0,1.0,Unchanged
CYTK2m,0.0,1.0,1.0,Unchanged
CYTK2n,0.0,1.0,1.0,Unchanged
CYTK3,0.0029653702371823295,0.6350263239877817,1.0,Unchanged
CYTK4,0.0,1.0,1.0,Unchanged
CYTK4n,0.0,1.0,1.0,Unchanged
CYTK5,0.0,1.0,1.0,Unchanged
CYTK5n,0.0,1.0,1.0,Unchanged
CYTK6,0.0,1.0,1.0,Unchanged
CYTK7,0.0,1.0,1.0,Unchanged
CYTK8,0.06463507598616068,0.2353615410718306,1.0,Unchanged
CYTK9,0.0,1.0,1.0,Unchanged
D_3AIBt,0.0010028583852247622,0.6350263239877817,1.0,Unchanged
D_LACt2,1.7529112975460488,0.9917669449474061,1.0,Unchanged
D3AIBTm,3.198283746896699,0.8607501089944484,1.0,Unchanged
DACGST,0.0,1.0,1.0,Unchanged
