Reaction,log_fc,p_value,adj_p_val,Fluxes
2M3OVCOAm,0.0,1.0,1.0,Unchanged
2MCITt,0.0,1.0,1.0,Unchanged
2OBUTt2m,3.5012216232521647,0.986567549244432,1.0,Unchanged
2OBUTtm,2.7012524887791827,0.8398928732712688,1.0,Unchanged
2OXOADPTm,0.0,1.0,1.0,Unchanged
335TRITHYRt5e,0.0,1.0,1.0,Unchanged
34DHMORx,-21.39716672041244,0.7876418827849376,1.0,Unchanged
34DHMORy,-21.39716672041244,0.7876418827849376,1.0,Unchanged
34DHOXMANDte,-0.505144421775787,0.4900238407768781,1.0,Unchanged
34DHOXPEGOX,-2.6298058381507996,2.763438277311622e-05,0.017875991356359554,Unchanged
34DHOXPEGt,-2.6298058381507996,2.763438277311622e-05,0.017875991356359554,Unchanged
34DHPHAMT,-2.8016533642556154,0.5784953405056155,1.0,Unchanged
34DHPHELAT1tc,0.0,1.0,1.0,Unchanged
34DHPHEt,0.0,1.0,1.0,Unchanged
34DHPLACOX,-4.703851240331232,0.7941263816725614,1.0,Unchanged
34DHPLACOXy,-2.42337002749848,0.5006705692961291,1.0,Unchanged
34DHXMANDACOX,-0.6407493606682761,0.8398928732712688,1.0,Unchanged
34DHXMANDACOXy,-0.3499126861148813,0.9731389052434147,1.0,Unchanged
34HPLFM,-0.004349419521817946,0.6738303736947919,1.0,Unchanged
34HPPOR,0.0,1.0,1.0,Unchanged
34HPPte,1.388959558347545,0.6253795740762736,1.0,Unchanged
35CGMPtn,0.0,1.0,1.0,Unchanged
3AIB_Dtm,0.0,1.0,1.0,Unchanged
3AIBt,0.0,1.0,1.0,Unchanged
3AIBt1m,0.0,1.0,1.0,Unchanged
3AIBTm,0.0,1.0,1.0,Unchanged
3DPHBH1,-0.004349419521817946,0.6738303736947919,1.0,Unchanged
3DPHBH2,0.0,1.0,1.0,Unchanged
3DSPHR,0.5662543641226693,0.47950012218695337,1.0,Unchanged
3H3MGLTc,0.0,1.0,1.0,Unchanged
3H3MGLTte,0.0,1.0,1.0,Unchanged
3HAD100,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3HAD100m,0.0,1.0,1.0,Unchanged
3HAD100p,0.0,1.0,1.0,Unchanged
3HAD120,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3HAD120m,0.0,1.0,1.0,Unchanged
3HAD120p,0.0,1.0,1.0,Unchanged
3HAD121n5m,0.0,1.0,1.0,Unchanged
3HAD122n6m,0.0,1.0,1.0,Unchanged
3HAD122n6p,0.0,1.0,1.0,Unchanged
3HAD140,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3HAD140m,0.0,1.0,1.0,Unchanged
3HAD140p,0.0,1.0,1.0,Unchanged
3HAD141n5m,0.0,1.0,1.0,Unchanged
3HAD141n5p,0.0,1.0,1.0,Unchanged
3HAD141n7m,0.0,1.0,1.0,Unchanged
3HAD142n6m,0.0,1.0,1.0,Unchanged
3HAD142n6p,0.0,1.0,1.0,Unchanged
3HAD160,0.0,1.0,1.0,Unchanged
3HAD160m,0.0,1.0,1.0,Unchanged
3HAD160p,0.0,1.0,1.0,Unchanged
3HAD161n7m,0.0,1.0,1.0,Unchanged
3HAD161n7p,0.0,1.0,1.0,Unchanged
3HAD161n9m,0.0,1.0,1.0,Unchanged
3HAD162n6m,0.0,1.0,1.0,Unchanged
3HAD162n6p,0.0,1.0,1.0,Unchanged
3HAD180,0.0,1.0,1.0,Unchanged
3HAD180m,0.0,1.0,1.0,Unchanged
3HAD180p,0.0,1.0,1.0,Unchanged
3HAD181m,0.0,1.0,1.0,Unchanged
3HAD181n9m,0.0,1.0,1.0,Unchanged
3HAD181n9p,0.0,1.0,1.0,Unchanged
3HAD183n6m,0.0,1.0,1.0,Unchanged
3HAD183n6p,0.0,1.0,1.0,Unchanged
3HAD200m,0.0,1.0,1.0,Unchanged
3HAD200p,0.0,1.0,1.0,Unchanged
3HAD201n9p,0.0,1.0,1.0,Unchanged
3HAD203n6p,-0.057483641483318734,0.7747173711487303,1.0,Unchanged
3HAD204n6m,0.0,1.0,1.0,Unchanged
3HAD204n6p,0.0,1.0,1.0,Unchanged
3HAD220p,0.0,1.0,1.0,Unchanged
3HAD221n9p,0.0,1.0,1.0,Unchanged
3HAD224n6m,0.0,1.0,1.0,Unchanged
3HAD224n6p,0.0,1.0,1.0,Unchanged
3HAD240p,0.0,1.0,1.0,Unchanged
3HAD241n9p,1.2737358558298355,0.7618549862187101,1.0,Unchanged
3HAD244n6m,0.0,1.0,1.0,Unchanged
3HAD244n6p,0.0,1.0,1.0,Unchanged
3HAD245n6m,0.0,1.0,1.0,Unchanged
3HAD245n6p,0.0,1.0,1.0,Unchanged
3HAD260p,0.0,1.0,1.0,Unchanged
3HAD40,0.7060826837189043,0.32882626140435334,1.0,Unchanged
3HAD60,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3HAD60m,0.0,1.0,1.0,Unchanged
3HAD60p,0.0,1.0,1.0,Unchanged
3HAD80,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3HAD80m,0.0,1.0,1.0,Unchanged
3HAD80p,0.0,1.0,1.0,Unchanged
3HAO,0.0,1.0,1.0,Unchanged
3HBCOAHLm,0.0,1.0,1.0,Unchanged
3HCO3_NAt,0.0,1.0,1.0,Unchanged
3HDH100m,0.0,1.0,1.0,Unchanged
3HDH100p,0.0,1.0,1.0,Unchanged
3HDH120m,0.0,1.0,1.0,Unchanged
3HDH120p,0.0,1.0,1.0,Unchanged
3HDH121n5m,0.0,1.0,1.0,Unchanged
3HDH121n6m,0.0,1.0,1.0,Unchanged
3HDH121n6p,0.0,1.0,1.0,Unchanged
3HDH140m,0.0,1.0,1.0,Unchanged
3HDH140p,0.0,1.0,1.0,Unchanged
3HDH141n5m,0.0,1.0,1.0,Unchanged
3HDH141n5p,0.0,1.0,1.0,Unchanged
3HDH141n7m,0.0,1.0,1.0,Unchanged
3HDH142n6m,0.0,1.0,1.0,Unchanged
3HDH142n6p,0.0,1.0,1.0,Unchanged
3HDH160m,0.0,1.0,1.0,Unchanged
3HDH160p,0.0,1.0,1.0,Unchanged
3HDH161n7m,0.0,1.0,1.0,Unchanged
3HDH161n7p,0.0,1.0,1.0,Unchanged
3HDH161n9m,0.0,1.0,1.0,Unchanged
3HDH162n6m,0.0,1.0,1.0,Unchanged
3HDH162n6p,0.0,1.0,1.0,Unchanged
3HDH180m,0.0,1.0,1.0,Unchanged
3HDH180p,0.0,1.0,1.0,Unchanged
3HDH181m,0.0,1.0,1.0,Unchanged
3HDH181n9m,0.0,1.0,1.0,Unchanged
3HDH181n9p,0.0,1.0,1.0,Unchanged
3HDH183n6m,0.0,1.0,1.0,Unchanged
3HDH183n6p,0.0,1.0,1.0,Unchanged
3HDH200m,0.0,1.0,1.0,Unchanged
3HDH200p,0.0,1.0,1.0,Unchanged
3HDH201n9p,0.0,1.0,1.0,Unchanged
3HDH203n6p,-0.057483641483318734,0.7747173711487303,1.0,Unchanged
3HDH204n6m,0.0,1.0,1.0,Unchanged
3HDH204n6p,0.0,1.0,1.0,Unchanged
3HDH220p,0.0,1.0,1.0,Unchanged
3HDH221n9p,0.0,1.0,1.0,Unchanged
3HDH224n6m,0.0,1.0,1.0,Unchanged
3HDH224n6p,2.2690706652423267,0.9597178715153031,1.0,Unchanged
3HDH240p,0.0,1.0,1.0,Unchanged
3HDH241n9p,-0.17234349228364124,0.6738303736947919,1.0,Unchanged
3HDH244n6m,0.0,1.0,1.0,Unchanged
3HDH244n6p,0.0,1.0,1.0,Unchanged
3HDH245n6m,0.0,1.0,1.0,Unchanged
3HDH245n6p,0.0,1.0,1.0,Unchanged
3HDH260p,0.0,1.0,1.0,Unchanged
3HDH60m,0.0,1.0,1.0,Unchanged
3HDH60p,0.0,1.0,1.0,Unchanged
3HDH80m,0.0,1.0,1.0,Unchanged
3HDH80p,0.0,1.0,1.0,Unchanged
3HGLUTCOAm,-2.273802977776852,0.826754132769616,1.0,Unchanged
3HIVAcm,0.0,1.0,1.0,Unchanged
3HIVActe,0.0,1.0,1.0,Unchanged
3HIVActm,0.0,1.0,1.0,Unchanged
3HKYNAKGAT,0.0,1.0,1.0,Unchanged
3HLYTCL,-0.6210119368212802,0.06165312126188667,1.0,Unchanged
3HPCOAHYDm,-0.0037966185436086263,0.6494195965521816,1.0,Unchanged
3HPPDm,-0.0037966185436086263,0.6494195965521816,1.0,Unchanged
3M2OPLOXRD,0.0,1.0,1.0,Unchanged
3M4HDXPAC,-0.0021601258632747214,0.1726601353375733,1.0,Unchanged
3M4HPGORx,-8.433552102820606,0.43866455736865173,1.0,Unchanged
3M4HPGORy,-8.433552102820606,0.43866455736865173,1.0,Unchanged
3M4HPORx,-5.532091137463661,0.4953319276564372,1.0,Unchanged
3MCPST,0.0,1.0,1.0,Unchanged
3MGLUTACc,0.0,1.0,1.0,Unchanged
3MGLUTACte,0.0,1.0,1.0,Unchanged
3MGLUTACtm,0.0,1.0,1.0,Unchanged
3MGLUTRc,0.0,1.0,1.0,Unchanged
3MGLUTRte,0.0,1.0,1.0,Unchanged
3MHISc,-2.4590027590470838,0.826754132769616,1.0,Unchanged
3MHISt1,0.7338302566873859,0.3632776609360936,1.0,Unchanged
3MHISt2,0.9403386335324205,0.32055565684897336,1.0,Unchanged
3MHISt3,0.6721563999103141,0.23859282931643555,1.0,Unchanged
3MLDAt,-0.006446648384579746,0.3632776609360936,1.0,Unchanged
3MOBt2im,-0.0016281833095499708,0.8136637157667919,1.0,Unchanged
3MOBte,-0.0016281833095499708,0.8136637157667919,1.0,Unchanged
3MOPt2im,2.9464263883176107,0.9597178715153031,1.0,Unchanged
3MOPte,-0.00478359607256002,0.6373518882339371,1.0,Unchanged
3MOX4HOXMte,-0.0015533333942284859,0.3632776609360936,1.0,Unchanged
3MOX4HOXPGALDOX,-0.0002215686802751708,0.6494195965521816,1.0,Unchanged
3MOX4HOXPGALDOXy,-0.001331969167298009,0.4953319276564372,1.0,Unchanged
3MOXTYROX,-0.0021601258632747214,0.1726601353375733,1.0,Unchanged
3MTPte,6.480664736850126,0.09064492264581396,1.0,Unchanged
3OAR100,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3OAR120,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3OAR140,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3OAR160,0.0,1.0,1.0,Unchanged
3OAR180,0.0,1.0,1.0,Unchanged
3OAR40,0.7060826837189043,0.32882626140435334,1.0,Unchanged
3OAR60,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3OAR80,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3OAS100,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3OAS120,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3OAS140,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3OAS160,0.0,1.0,1.0,Unchanged
3OAS180,0.0,1.0,1.0,Unchanged
3OAS60,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3OAS80,1.0723527289237245,0.21906470894593633,1.0,Unchanged
3OHGLUTACm,-2.273802977776852,0.826754132769616,1.0,Unchanged
3OHGLUTACOAT3t,0.8364735600487934,0.986567549244432,1.0,Unchanged
3OHGLUTACte,0.8364292051526635,0.8464792541862167,1.0,Unchanged
3OHGLUTACtm,-2.273802977776852,0.826754132769616,1.0,Unchanged
3PGtm,0.0,1.0,1.0,Unchanged
3SALAASPm,0.7058227275494159,0.986567549244432,1.0,Unchanged
3SALACBOXL,0.0,1.0,1.0,Unchanged
3SALAOX,0.0,1.0,1.0,Unchanged
3SALATAi,0.00023195928693725784,0.8136637157667919,1.0,Unchanged
3SALATAim,0.7058227275494159,0.986567549244432,1.0,Unchanged
3SPYRSP,0.00023195928693725784,0.8136637157667919,1.0,Unchanged
3SPYRSPm,0.7058227275494159,0.986567549244432,1.0,Unchanged
41R1H2MAE12BOOX,0.0,1.0,1.0,Unchanged
41R2A1H12BOOX,-1.9648979085873401,0.00015182083128676804,0.052378186793934974,Unchanged
42A12BOOX,-2.8016533642556154,0.5784953405056155,1.0,Unchanged
4ABUTNDH,0.0,1.0,1.0,Unchanged
4ABUTtm,-0.0012001173848050467,0.8202026629469145,1.0,Unchanged
4HBZCOAFm,-0.004349419521817946,0.6738303736947919,1.0,Unchanged
4HBZFm,-0.004349419521817946,0.6738303736947919,1.0,Unchanged
4HGLSDm,0.0,1.0,1.0,Unchanged
4HOXPACDOX,-0.0017317357586427533,0.4953319276564372,1.0,Unchanged
4HOXPACDOXy,-0.00436041132544064,0.25578015478737315,1.0,Unchanged
4HPRO_LTte,-1.3476097905034052,0.19776528544679628,1.0,Unchanged
4HPROLTASCT1,-1.3476097905034052,0.19776528544679628,1.0,Unchanged
4MOPt2im,4.9605385987648924,0.9262234756461016,1.0,Unchanged
4MOPte,0.0,1.0,1.0,Unchanged
4MPTNLte,5.019867207697805,0.43866455736865173,1.0,Unchanged
4MPTNLtm,5.019867207697805,0.43866455736865173,1.0,Unchanged
4OHBUTm,-0.00046423129884379065,0.8202026629469145,1.0,Unchanged
4OHBUTtce,-0.00046423129884379065,0.8202026629469145,1.0,Unchanged
4OHBUTtmc,-0.00046423129884379065,0.8202026629469145,1.0,Unchanged
4OHPROIMINOtc,0.0,1.0,1.0,Unchanged
4PYRDX,0.0,1.0,1.0,Unchanged
56DTHMtm,-6.286027023684576e-07,0.8202026629469145,1.0,Unchanged
5AOPtm,1.2008692974458817,0.60173149973263,1.0,Unchanged
5DHFtl,0.0,1.0,1.0,Unchanged
5HLTDL,1.0119145472548345,0.7876418827849376,1.0,Unchanged
5HOXINDACTO2OX,0.0,1.0,1.0,Unchanged
5HOXINDACTOX,0.0,1.0,1.0,Unchanged
5HTRPDOX,2.5042806105945843,0.241963398648947,1.0,Unchanged
5HTRPVESSEC,-1.8629722221767504,0.0770998717435417,1.0,Unchanged
5MTAte,0.0,1.0,1.0,Unchanged
5MTHFSHCMT,0.0,1.0,1.0,Unchanged
5MTHFt,0.0,1.0,1.0,Unchanged
5MTHFt2,0.00029315583969742674,0.8202026629469145,1.0,Unchanged
5OXPROt,0.0,1.0,1.0,Unchanged
5THFtl,0.0,1.0,1.0,Unchanged
5THFtm,0.0,1.0,1.0,Unchanged
6DHFtl,0.0,1.0,1.0,Unchanged
6DHFtm,0.0,1.0,1.0,Unchanged
6THFtl,0.0,1.0,1.0,Unchanged
6THFtm,0.0,1.0,1.0,Unchanged
7DHCHSTEROLtr,-4.71104261950822,0.00206330720075758,0.20146442950793356,Unchanged
7DHFtl,0.0,1.0,1.0,Unchanged
7DHFtm,0.0,1.0,1.0,Unchanged
7OHOCTAc,0.0,1.0,1.0,Unchanged
7OHOCTAte,0.0,1.0,1.0,Unchanged
7THFtl,0.0,1.0,1.0,Unchanged
7THFtm,0.0,1.0,1.0,Unchanged
A_MANASEly,0.0,1.0,1.0,Unchanged
A4GALTg,0.0,1.0,1.0,Unchanged
A4GNT1g,-3.0853307324023644,0.009521891184098828,0.4937782907208494,Unchanged
A4GNT2g,-2.154443080365949,0.02986864107470353,0.9268143293521608,Unchanged
AABHH,0.0,1.0,1.0,Unchanged
AACOAT,-0.1858194083880881,0.8333176840988333,1.0,Unchanged
AACOAT_1,0.0008727212771873182,0.47950012218695337,1.0,Unchanged
AACTOOR,-0.010446609622271839,0.4953319276564372,1.0,Unchanged
AACTtm,-0.010446609622271839,0.4953319276564372,1.0,Unchanged
AAGGS,0.0,1.0,1.0,Unchanged
AAGS,0.0,1.0,1.0,Unchanged
AAPSAS,-2.273802977776852,0.826754132769616,1.0,Unchanged
AASAD3,-0.000574309440630016,0.8202026629469145,1.0,Unchanged
AASAD3m,1.3498767602705335,0.986567549244432,1.0,Unchanged
AATA,-2.273802977776852,0.826754132769616,1.0,Unchanged
AATAi,0.0,1.0,1.0,Unchanged
ABO1g,0.0,1.0,1.0,Unchanged
ABO2g,3.3328113184918013,0.20071169403469025,1.0,Unchanged
ABO3g,0.0,1.0,1.0,Unchanged
ABO4g,0.0,1.0,1.0,Unchanged
ABO5g,0.0,1.0,1.0,Unchanged
ABO6g,0.0,1.0,1.0,Unchanged
ABO7g,0.0,1.0,1.0,Unchanged
ABO8g,0.0,1.0,1.0,Unchanged
ABO9g,0.0,1.0,1.0,Unchanged
ABTArm,-0.0012001173848050467,0.8202026629469145,1.0,Unchanged
ABTD,0.0,1.0,1.0,Unchanged
ABTti,0.0,1.0,1.0,Unchanged
ABUTD,0.0,1.0,1.0,Unchanged
ABUTt2r,0.17987539405269223,0.8795632622484187,1.0,Unchanged
ABUTt4_2_r,-4.342121689003796,0.7110924702539522,1.0,Unchanged
ACACACte,-1.6342294747023873,0.5114386930367658,1.0,Unchanged
ACACFORte,5.984280822305122,0.6861678498552393,1.0,Unchanged
ACACPPAte,0.0,1.0,1.0,Unchanged
ACACPYRte,-0.7749373930735438,0.6676941248320576,1.0,Unchanged
ACACPYRtm,2.857170813273245,1.0,1.0,Unchanged
ACACRETNte,0.0,1.0,1.0,Unchanged
ACACT100m,0.0,1.0,1.0,Unchanged
ACACT100p,0.0,1.0,1.0,Unchanged
ACACT10m,0.0,1.0,1.0,Unchanged
ACACT120m,0.0,1.0,1.0,Unchanged
ACACT120p,0.0,1.0,1.0,Unchanged
ACACT121n5m,0.0,1.0,1.0,Unchanged
ACACT121n6m,0.0,1.0,1.0,Unchanged
ACACT121n6p,0.0,1.0,1.0,Unchanged
ACACT140m,0.0,1.0,1.0,Unchanged
ACACT140p,0.0,1.0,1.0,Unchanged
ACACT141n5m,0.0,1.0,1.0,Unchanged
ACACT141n5p,0.0,1.0,1.0,Unchanged
ACACT141n7m,0.0,1.0,1.0,Unchanged
ACACT142n6m,0.0,1.0,1.0,Unchanged
ACACT142n6p,0.0,1.0,1.0,Unchanged
ACACT160m,0.0,1.0,1.0,Unchanged
ACACT160p,0.0,1.0,1.0,Unchanged
ACACT161n7m,0.0,1.0,1.0,Unchanged
ACACT161n7p,0.0,1.0,1.0,Unchanged
ACACT161n9m,0.0,1.0,1.0,Unchanged
ACACT162n6m,0.0,1.0,1.0,Unchanged
ACACT162n6p,0.0,1.0,1.0,Unchanged
ACACT180m,0.0,1.0,1.0,Unchanged
ACACT180p,0.0,1.0,1.0,Unchanged
ACACT181m,0.0,1.0,1.0,Unchanged
ACACT181n9m,0.0,1.0,1.0,Unchanged
ACACT181n9p,0.0,1.0,1.0,Unchanged
ACACT183n6m,0.0,1.0,1.0,Unchanged
ACACT183n6p,0.0,1.0,1.0,Unchanged
ACACT1r,-0.18141461258878894,0.4190203335343158,1.0,Unchanged
ACACT1rm,-1.230739257743593,0.8795632622484187,1.0,Unchanged
ACACT1x,0.0,1.0,1.0,Unchanged
ACACt2,5.317206734731246,0.5223265096807156,1.0,Unchanged
ACACT200m,0.0,1.0,1.0,Unchanged
ACACT200p,0.0,1.0,1.0,Unchanged
ACACT201n9p,0.0,1.0,1.0,Unchanged
ACACT203n6p,-0.057483641483318734,0.7747173711487303,1.0,Unchanged
ACACT204n6m,0.0,1.0,1.0,Unchanged
ACACT204n6p,0.0,1.0,1.0,Unchanged
ACACT220p,0.0,1.0,1.0,Unchanged
ACACT221n9p,0.0,1.0,1.0,Unchanged
ACACT224n6m,0.0,1.0,1.0,Unchanged
ACACT224n6p,1.2737358558298355,0.7618549862187101,1.0,Unchanged
ACACT240p,0.0,1.0,1.0,Unchanged
ACACT241n9p,0.0,1.0,1.0,Unchanged
ACACT244n6m,0.0,1.0,1.0,Unchanged
ACACT244n6p,0.0,1.0,1.0,Unchanged
ACACT245n6m,0.0,1.0,1.0,Unchanged
ACACT245n6p,0.0,1.0,1.0,Unchanged
ACACT260p,0.0,1.0,1.0,Unchanged
ACACt2m,8.026768421226645,0.7941263816725614,1.0,Unchanged
ACACT60m,0.0,1.0,1.0,Unchanged
ACACT60p,0.0,1.0,1.0,Unchanged
ACACT80m,0.0,1.0,1.0,Unchanged
ACACT80p,0.0,1.0,1.0,Unchanged
ACACtx,0.0,1.0,1.0,Unchanged
ACALDt,0.0009187632653182289,0.8202026629469145,1.0,Unchanged
ACALDtm,0.0,1.0,1.0,Unchanged
ACBHBte,0.0,1.0,1.0,Unchanged
ACBUTte,0.0,1.0,1.0,Unchanged
ACCOAC,0.7873755186853802,0.38132065308580876,1.0,Unchanged
ACCOACm,0.0,1.0,1.0,Unchanged
ACCOAgt,0.0,1.0,1.0,Unchanged
ACCOAL2,-0.6981769730478097,0.1214056243191225,1.0,Unchanged
ACCOAtr,0.0,1.0,1.0,Unchanged
ACETONEt2,0.0,1.0,1.0,Unchanged
ACETONEt2m,0.0,1.0,1.0,Unchanged
ACGAGBSIDEtg,0.0,1.0,1.0,Unchanged
ACGAGBSIDEtl,0.0,1.0,1.0,Unchanged
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,0.0,1.0,1.0,Unchanged
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,0.0,1.0,1.0,Unchanged
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,1.0,1.0,Unchanged
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,1.0,1.0,Unchanged
ACGAM2E,-0.041674406258994684,0.21906470894593633,1.0,Unchanged
ACGAM6PSi,0.4277767486333589,0.4287770228991601,1.0,Unchanged
ACGAMK,-0.5663909849837732,0.0368295452912815,0.9546609054253788,Unchanged
ACGAMPM,0.22515837011375012,0.8398928732712688,1.0,Unchanged
ACGAMtl,0.0,1.0,1.0,Unchanged
ACGAMtly,-0.5430036185988256,0.00862942022077532,0.4937782907208494,Unchanged
ACGAMtr,0.0,1.0,1.0,Unchanged
ACGLUte,0.0,1.0,1.0,Unchanged
ACGLUtm,0.0,1.0,1.0,Unchanged
ACGLYtc,0.0,1.0,1.0,Unchanged
ACGLYte,0.0,1.0,1.0,Unchanged
ACGSm,0.0,1.0,1.0,Unchanged
ACHe,-5.278086200298806,1.0,1.0,Unchanged
ACHEe,-0.008803461435382333,0.3632776609360936,1.0,Unchanged
ACHtn,0.7618461419231692,0.23859282931643555,1.0,Unchanged
ACHVESSEC,-2.120273900187826,0.26649612895753194,1.0,Unchanged
ACILEm,0.0,1.0,1.0,Unchanged
ACILEte,0.0,1.0,1.0,Unchanged
ACILEtm,0.0,1.0,1.0,Unchanged
ACITL,1.8927775036289252,0.5670376217723276,1.0,Unchanged
ACLEUm,0.0,1.0,1.0,Unchanged
ACLEUte,0.0,1.0,1.0,Unchanged
ACLEUtm,0.0,1.0,1.0,Unchanged
ACLYSHYc,0.0,1.0,1.0,Unchanged
ACLYSt,0.0,1.0,1.0,Unchanged
ACLYStm,0.0,1.0,1.0,Unchanged
ACMANAtr,0.0,1.0,1.0,Unchanged
ACMAT1,0.7060826837189043,0.32882626140435334,1.0,Unchanged
ACN13ACNGALGBSIDEte,0.0,1.0,1.0,Unchanged
ACN13ACNGALGBSIDEtg,0.0,1.0,1.0,Unchanged
ACN23ACNGALGBSIDEte,0.0,1.0,1.0,Unchanged
ACN23ACNGALGBSIDEtg,0.0,1.0,1.0,Unchanged
ACNACNGAL14ACGLCGALGLUSIDEte,0.0,1.0,1.0,Unchanged
ACNACNGAL14ACGLCGALGLUSIDEtg,0.0,1.0,1.0,Unchanged
ACNACNGALGBSIDEte,0.0,1.0,1.0,Unchanged
ACNACNGALGBSIDEtg,0.0,1.0,1.0,Unchanged
ACNAM9PL,-0.29203472715315343,0.25931836721015056,1.0,Unchanged
ACNAM9PL2,0.0,1.0,1.0,Unchanged
ACNAMlt,-0.5385894237584673,0.040799788380537494,0.9546609054253788,Unchanged
ACNAMPH,-0.29203472715315343,0.25931836721015056,1.0,Unchanged
ACNAMtn,0.0,1.0,1.0,Unchanged
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,0.0,1.0,1.0,Unchanged
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0,1.0,1.0,Unchanged
ACNMLr,1.6710016365738438,0.14299700132494897,1.0,Unchanged
