CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
LIT28,LIN9,CYOR_u10m,2HBACte,0,1000,-1000
LIT28,LIN9,CYOR_u10m,3M2OPLOXRD,0.0019102139935182,0,0.0019102139935182
LIT28,LIN9,CYOR_u10m,5AOPtm,0,-0.00437499650274731,0.00437499650274731
LIT28,LIN9,CYOR_u10m,ACBUTte,-1000,0,-1000
LIT28,LIN9,CYOR_u10m,ACCOAL2,0.00846197964032399,0,0.00846197964032399
LIT28,LIN9,CYOR_u10m,ACOAS,0.00846197964032399,0,0.00846197964032399
LIT28,LIN9,CYOR_u10m,AKGDa1,0,0.0141849327615145,-0.0141849327615145
LIT28,LIN9,CYOR_u10m,AKGDa2,0,0.0141849327615091,-0.0141849327615091
LIT28,LIN9,CYOR_u10m,AKGDb,0,-0.0141849327615091,0.0141849327615091
LIT28,LIN9,CYOR_u10m,ALASm,0,0.0043749965027286,-0.0043749965027286
LIT28,LIN9,CYOR_u10m,ALAt4,0.000945950118665638,0,0.000945950118665638
LIT28,LIN9,CYOR_u10m,ALR2,0,0.0073889959553975,-0.0073889959553975
LIT28,LIN9,CYOR_u10m,ASNt4,0.127499968500511,0,0.127499968500511
LIT28,LIN9,CYOR_u10m,ATPS4m,0.000167367673083096,0,0.000167367673083096
LIT28,LIN9,CYOR_u10m,BHBACACte,0.000167367673043373,0,0.000167367673043373
LIT28,LIN9,CYOR_u10m,BILDGLCURt5e,0,1000,-1000
LIT28,LIN9,CYOR_u10m,BILGLCURt5e,0,1000,-1000
LIT28,LIN9,CYOR_u10m,BILIRED2,0,0.000546874562841075,-0.000546874562841075
LIT28,LIN9,CYOR_u10m,C161CPT1,0,-0.0086645728295025,0.0086645728295025
LIT28,LIN9,CYOR_u10m,CACT4r,0,0.0086645728295025,-0.0086645728295025
LIT28,LIN9,CYOR_u10m,COt,0,0.000546874562814992,-0.000546874562814992
LIT28,LIN9,CYOR_u10m,CPPPGO,0,0.000546874562841075,-0.000546874562841075
