CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
LIT26,LIN11,CYOR_u10m,2HBPPAte,1000,0,1000
LIT26,LIN11,CYOR_u10m,34DHOXPEGOX,0,0.0617247026581254,-0.0617247026581254
LIT26,LIN11,CYOR_u10m,34DHOXPEGt,0,0.0617247026581254,-0.0617247026581254
LIT26,LIN11,CYOR_u10m,34HPPOR,0,0.00855903203068692,-0.00855903203068692
LIT26,LIN11,CYOR_u10m,3HLYTCL,0,0.0617247026581586,-0.0617247026581586
LIT26,LIN11,CYOR_u10m,41R2A1H12BOOX,0,0.0617247026581586,-0.0617247026581586
LIT26,LIN11,CYOR_u10m,ADNt,-1000,0,-1000
LIT26,LIN11,CYOR_u10m,ADNt4,1000,0,1000
LIT26,LIN11,CYOR_u10m,ADPt4,0,-0.00156787125899882,0.00156787125899882
LIT26,LIN11,CYOR_u10m,AGTim,0,0.0934283602289567,-0.0934283602289567
LIT26,LIN11,CYOR_u10m,AHC,4.50302694616767e-05,0,4.50302694616767e-05
LIT26,LIN11,CYOR_u10m,AKR1C41,0,999.946369613882,-999.946369613882
LIT26,LIN11,CYOR_u10m,ALAR,0,0.00756262827121645,-0.00756262827121645
LIT26,LIN11,CYOR_u10m,ALCD1,-6.96853924182506e-05,0,-6.96853924182506e-05
LIT26,LIN11,CYOR_u10m,ASPDH,0,0.0987242098524888,-0.0987242098524888
LIT26,LIN11,CYOR_u10m,BETALDHxm,3.48426961828587e-05,0,3.48426961828587e-05
LIT26,LIN11,CYOR_u10m,BHBACACte,0,999.900117529649,-999.900117529649
LIT26,LIN11,CYOR_u10m,BHMT,3.48426961828587e-05,0,3.48426961828587e-05
LIT26,LIN11,CYOR_u10m,BILIRUBt2,0,-1000,1000
LIT26,LIN11,CYOR_u10m,C4STMO2Pr,0,4.02025850847483e-05,-4.02025850847483e-05
LIT26,LIN11,CYOR_u10m,CAT,0,0.0308623513290793,-0.0308623513290793
LIT26,LIN11,CYOR_u10m,CHLtm,3.48426962091253e-05,0,3.48426962091253e-05
LIT26,LIN11,CYOR_u10m,CHOLD2m,3.48426961828587e-05,0,3.48426961828587e-05
LIT26,LIN11,CYOR_u10m,CYSTGL,1.01875732920296e-05,0,1.01875732920296e-05
LIT26,LIN11,CYOR_u10m,CYSTS,1.01875732920296e-05,0,1.01875732920296e-05
LIT26,LIN11,CYOR_u10m,CYTDt,-1000,0,-1000
LIT26,LIN11,CYOR_u10m,CYTDt4,1000,0,1000
LIT26,LIN11,CYOR_u10m,D_LACt2,0,-0.0085590320306892,0.0085590320306892
LIT26,LIN11,CYOR_u10m,DALAOXx,0,0.00756262827121645,-0.00756262827121645
