CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
LIT14,LIN11,CYOR_u10m,2AMACHYD,0.0497849051856953,0,0.0497849051856953
LIT14,LIN11,CYOR_u10m,2HBPPAte,-1000,0,-1000
LIT14,LIN11,CYOR_u10m,2HBRETNte,0,-1000,1000
LIT14,LIN11,CYOR_u10m,335TRITHYRt5e,-0.0497849051856747,0,-0.0497849051856747
LIT14,LIN11,CYOR_u10m,34HPPOR,0,0.00855903203068692,-0.00855903203068692
LIT14,LIN11,CYOR_u10m,3HAO,0.0999791612093916,0,0.0999791612093916
LIT14,LIN11,CYOR_u10m,3HLYTCL,0,0.0617247026581586,-0.0617247026581586
LIT14,LIN11,CYOR_u10m,41R2A1H12BOOX,0,0.0617247026581586,-0.0617247026581586
LIT14,LIN11,CYOR_u10m,5HTRPDOX,0,6.25730446642671e-05,-6.25730446642671e-05
LIT14,LIN11,CYOR_u10m,ACCOAL2,0.0130626485210175,0,0.0130626485210175
LIT14,LIN11,CYOR_u10m,ACLACte,0,-1000,1000
LIT14,LIN11,CYOR_u10m,ACOAS,0.0130626485210175,0,0.0130626485210175
LIT14,LIN11,CYOR_u10m,ACRETNte,0,-999.900117529649,999.900117529649
LIT14,LIN11,CYOR_u10m,ADNK1,0.00018012727354792,0,0.00018012727354792
LIT14,LIN11,CYOR_u10m,ADNt,-0.915633476917264,0,-0.915633476917264
LIT14,LIN11,CYOR_u10m,ADNt4,0.915633476917228,0,0.915633476917228
LIT14,LIN11,CYOR_u10m,AGTim,0,0.0934283602289567,-0.0934283602289567
LIT14,LIN11,CYOR_u10m,AGTix,0.0989746112240614,0,0.0989746112240614
LIT14,LIN11,CYOR_u10m,AKR1C41,0,999.946369613882,-999.946369613882
LIT14,LIN11,CYOR_u10m,ALAR,0,0.00756262827121645,-0.00756262827121645
LIT14,LIN11,CYOR_u10m,ALDD19x,-0.1481216287508,0,-0.1481216287508
LIT14,LIN11,CYOR_u10m,ALDD19y,0.148121628750853,0,0.148121628750853
