CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
CT27,CN28,ADK3,11DOCRTSTRNtm,5.77232705154529e-05,0,5.77232705154529e-05
CT27,CN28,ADK3,11DOCRTSTRNtr,-5.77232705154529e-05,0,-5.77232705154529e-05
CT27,CN28,ADK3,4MPTNLte,5.77232705154529e-05,0,5.77232705154529e-05
CT27,CN28,ADK3,4MPTNLtm,-5.77232705154529e-05,0,-5.77232705154529e-05
CT27,CN28,ADK3,5AOPtm,-0.0271521168590425,0,-0.0271521168590425
CT27,CN28,ADK3,ACGAMPM,0,0.144155189153366,-0.144155189153366
CT27,CN28,ADK3,ACGAMtly,0,0.144155189153366,-0.144155189153366
CT27,CN28,ADK3,ADSK,0,0.100908632407392,-0.100908632407392
CT27,CN28,ADK3,AHC,0.0188902799604875,0,0.0188902799604875
CT27,CN28,ADK3,AHCYStn,-0.0188902799604875,0,-0.0188902799604875
CT27,CN28,ADK3,ALASm,0.0271521168590106,0,0.0271521168590106
CT27,CN28,ADK3,AMETtn,0.0188902799604875,0,0.0188902799604875
CT27,CN28,ADK3,ASCBt5,0,-0.0288310378306278,0.0288310378306278
CT27,CN28,ADK3,ASCBtr,0,0.0288310378306278,-0.0288310378306278
CT27,CN28,ADK3,ASPPROASCT1,0.0122673350527718,0,0.0122673350527718
CT27,CN28,ADK3,BILDGLCURt,-0.00339401460735189,0,-0.00339401460735189
CT27,CN28,ADK3,BILDGLCURtr,-0.00339401460735189,0,-0.00339401460735189
CT27,CN28,ADK3,BILIRUBtr,0.00339401460735189,0,0.00339401460735189
CT27,CN28,ADK3,BPNT,0,0.100908632407392,-0.100908632407392
CT27,CN28,ADK3,CHSTEROLt2,0.000444290436121264,0,0.000444290436121264
CT27,CN28,ADK3,CLFORtex,0,0.958880859157738,-0.958880859157738
CT27,CN28,ADK3,CLHCO3tex2,0.103469129993357,0,0.103469129993357
CT27,CN28,ADK3,CMPACNAtg,0,0.0288310378306278,-0.0288310378306278
CT27,CN28,ADK3,CMPSAS,0,0.0288310378306833,-0.0288310378306833
CT27,CN28,ADK3,COt,0.00339401460735189,0,0.00339401460735189
CT27,CN28,ADK3,CPPPGO,0.00339401460737632,0,0.00339401460737632
CT27,CN28,ADK3,CRTSTRNt,-5.77232705154529e-05,0,-5.77232705154529e-05
CT27,CN28,ADK3,CRTSTRNtm,-5.77232705154529e-05,0,-5.77232705154529e-05
CT27,CN28,ADK3,DESAT18_1,0.0107132217353819,0,0.0107132217353819
CT27,CN28,ADK3,DHCRD2,0.000331332457117744,0,0.000331332457117744
CT27,CN28,ADK3,DHFRx,0.0042784824137243,0,0.0042784824137243
CT27,CN28,ADK3,EX_4mptnl(e),5.77232705325848e-05,0,5.77232705325848e-05
CT27,CN28,ADK3,EX_ascb_L(e),0,0.0288310378306833,-0.0288310378306833
CT27,CN28,ADK3,EX_asp_L(e),-0.0122673350527718,0,-0.0122673350527718
CT27,CN28,ADK3,EX_bildglcur(e),0.00339401460737632,0,0.00339401460737632
CT27,CN28,ADK3,EX_co(e),0.00339401460735189,0,0.00339401460735189
CT27,CN28,ADK3,EX_crtstrn(e),5.77232705325848e-05,0,5.77232705325848e-05
CT27,CN28,ADK3,EX_for(e),0,0.000784343728710279,-0.000784343728710279
CT27,CN28,ADK3,EX_glyhisasn(e),0,0.0892573244117326,-0.0892573244117326
CT27,CN28,ADK3,EX_ileglyarg(e),0,0.0861877688360141,-0.0861877688360141
CT27,CN28,ADK3,EX_lac_L(e),1.9278824892008,0,1.9278824892008
CT27,CN28,ADK3,EX_Lhcystin(e),0.00944513998024043,0,0.00944513998024043
CT27,CN28,ADK3,EX_ser_L(e),0,-0.1,0.1
CT27,CN28,ADK3,EX_serglyglu(e),0.036750030324938,0,0.036750030324938
CT27,CN28,ADK3,EX_so4(e),0,-0.0144155189153707,0.0144155189153707
CT27,CN28,ADK3,FADFADH2tm,-0.0107132217353865,0,-0.0107132217353865
CT27,CN28,ADK3,FCLTm,0.00339401460737632,0,0.00339401460737632
CT27,CN28,ADK3,G6Pt6er,0.037973164146365,0,0.037973164146365
CT27,CN28,ADK3,G6Pter,-0.037973164146365,0,-0.037973164146365
CT27,CN28,ADK3,GALM2,0,0.144155189153366,-0.144155189153366
CT27,CN28,ADK3,GALt2_2,0,-1000,1000
CT27,CN28,ADK3,GF6PTA,0.0864930578704443,0,0.0864930578704443
CT27,CN28,ADK3,GLACter,0,-0.0288310378306278,0.0288310378306278
CT27,CN28,ADK3,GLCURter,0,0.0288310378306833,-0.0288310378306833
CT27,CN28,ADK3,GLCURtly,0,-0.0288310378306278,0.0288310378306278
CT27,CN28,ADK3,GLNt4,0,1000,-1000
CT27,CN28,ADK3,GLRASE,0,-0.0288310378306278,0.0288310378306278
CT27,CN28,ADK3,GLYHISASNr,0,-0.089257324411733,0.089257324411733
CT27,CN28,ADK3,GLYHISASNt,0,-0.089257324411733,0.089257324411733
CT27,CN28,ADK3,GULLACter,0,0.0288310378306833,-0.0288310378306833
CT27,CN28,ADK3,GULOer,0,0.0288310378306833,-0.0288310378306833
CT27,CN28,ADK3,H2O2ter,0,-0.0288310378306278,0.0288310378306278
CT27,CN28,ADK3,H2Otg,0,0.288310378306846,-0.288310378306846
CT27,CN28,ADK3,H2Otly,0,0.432465567460213,-0.432465567460213
CT27,CN28,ADK3,HAS1,0,0.0144155189153417,-0.0144155189153417
CT27,CN28,ADK3,HAS2,0,0.0144155189153417,-0.0144155189153417
CT27,CN28,ADK3,HAtly,0,0.0144155189153417,-0.0144155189153417
CT27,CN28,ADK3,HMBS,0.00339401460737632,0,0.00339401460737632
CT27,CN28,ADK3,HOXG,0.00339401460737632,0,0.00339401460737632
CT27,CN28,ADK3,HSD3B11r,5.77232705325848e-05,0,5.77232705325848e-05
CT27,CN28,ADK3,Htg,0,0.691944907936431,-0.691944907936431
CT27,CN28,ADK3,HYAL,0,0.0144155189153417,-0.0144155189153417
CT27,CN28,ADK3,ILEGLYARGr,0,-0.0861877688359982,0.0861877688359982
CT27,CN28,ADK3,ILEGLYARGt,0,-0.0861877688359982,0.0861877688359982
CT27,CN28,ADK3,LHCYSTIN,-0.00944513998024377,0,-0.00944513998024377
CT27,CN28,ADK3,LHCYSTINt,0.00944513998024377,0,0.00944513998024377
CT27,CN28,ADK3,METAT,0.0188902799604809,0,0.0188902799604809
CT27,CN28,ADK3,NDP7er,0.00678802921475264,0,0.00678802921475264
CT27,CN28,ADK3,NDP7g,0,0.288310378306833,-0.288310378306833
CT27,CN28,ADK3,O2tn,0.0188902799604875,0,0.0188902799604875
CT27,CN28,ADK3,CO2tn,-0.0188902799604875,0,-0.0188902799604875
CT27,CN28,ADK3,AKGtn,0.0188902799604875,0,0.0188902799604875
CT27,CN28,ADK3,FALDtn,-0.0188902799604875,0,-0.0188902799604875
CT27,CN28,ADK3,P45011A1m,5.77232705325848e-05,0,5.77232705325848e-05
CT27,CN28,ADK3,P45011B11m,5.77232705325848e-05,0,5.77232705325848e-05
CT27,CN28,ADK3,P45021A1r,5.77232705325848e-05,0,5.77232705325848e-05
CT27,CN28,ADK3,PAPStg,0,0.0864931134919971,-0.0864931134919971
CT27,CN28,ADK3,PAPtg,0,0.08649311349205,-0.08649311349205
CT27,CN28,ADK3,PHEMEtm,0.00339401460735189,0,0.00339401460735189
CT27,CN28,ADK3,PItg,0,0.288310378306833,-0.288310378306833
CT27,CN28,ADK3,PPBNGS,0.0135760584295053,0,0.0135760584295053
CT27,CN28,ADK3,PPPG9tm,0.00339401460735189,0,0.00339401460735189
CT27,CN28,ADK3,PPPGOm,0.00169700730368816,0,0.00169700730368816
CT27,CN28,ADK3,PRGNLONEtm,-5.77232705154529e-05,0,-5.77232705154529e-05
CT27,CN28,ADK3,PRGNLONEtr,5.77232705154529e-05,0,5.77232705154529e-05
