CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
CT2,CN8,ADK3,ACACT1rm,0.00244316818668722,0,0.00244316818668722
CT2,CN8,ADK3,ADPT,0,0.0140286661416252,-0.0140286661416252
CT2,CN8,ADK3,AKGDa1,0,0.0198865918141505,-0.0198865918141505
CT2,CN8,ADK3,AKGDa2,0,0.0198865918141564,-0.0198865918141564
CT2,CN8,ADK3,AKGDb,0,-0.0198865918141564,0.0198865918141564
CT2,CN8,ADK3,AMETEPMT,0,-0.00106619615382897,0.00106619615382897
CT2,CN8,ADK3,CDPDAGtm,-0.00529343127345783,0,-0.00529343127345783
CT2,CN8,ADK3,CDSm,0.00529343127349608,0,0.00529343127349608
CT2,CN8,ADK3,CHOLATEt2,0,0.493961503304187,-0.493961503304187
CT2,CN8,ADK3,CITRtm,0,-12.8907873635987,12.8907873635987
CT2,CN8,ADK3,CLHCO3tex2,0.00245841727985766,0,0.00245841727985766
CT2,CN8,ADK3,COAtm,0.00244316818668722,0,0.00244316818668722
CT2,CN8,ADK3,CTPtm,0.00529343127345783,0,0.00529343127345783
CT2,CN8,ADK3,DADK3,0,-0.0140286661415985,0.0140286661415985
CT2,CN8,ADK3,DESAT18_1,0.011284887789431,0,0.011284887789431
CT2,CN8,ADK3,DLD,0,0.0198865918141564,-0.0198865918141564
CT2,CN8,ADK3,DRPA,0,0.0140286661416252,-0.0140286661416252
CT2,CN8,ADK3,EX_lac_L(e),1.70733435073786,0,1.70733435073786
CT2,CN8,ADK3,FE2tm,0,13.0545510829475,-13.0545510829475
CT2,CN8,ADK3,FE3tm,0,-13.0545510829476,13.0545510829476
CT2,CN8,ADK3,FECR,0,6.52727554147376,-6.52727554147376
CT2,CN8,ADK3,FTMTm,0,3.26363777073688,-3.26363777073688
CT2,CN8,ADK3,GLYC3Ptmc,-0.00529343127345783,0,-0.00529343127345783
CT2,CN8,ADK3,HMGCOASim,0.00244316818671971,0,0.00244316818671971
CT2,CN8,ADK3,HMGCOAtm,-0.00244316818668722,0,-0.00244316818668722
CT2,CN8,ADK3,OCDE9ECOAtr,0.0112848877894294,0,0.0112848877894294
CT2,CN8,ADK3,PEMET1,0,-0.00106619615382897,0.00106619615382897
CT2,CN8,ADK3,PEMET2,0,-0.00106619615382897,0.00106619615382897
CT2,CN8,ADK3,PPItm,-0.00529343127345783,0,-0.00529343127345783
CT2,CN8,ADK3,PPROTPH,1.05119360080966,0,1.05119360080966
CT2,CN8,ADK3,PSDm_hs,0.0011052398997714,0,0.0011052398997714
CT2,CN8,ADK3,PSFLIPm,0.0011052398997714,0,0.0011052398997714
CT2,CN8,ADK3,PSSA2_hs,0,0.000112234214270757,-0.000112234214270757
CT2,CN8,ADK3,PYRtm,-0.00732950456017534,0,-0.00732950456017534
CT2,CN8,ADK3,RDH1,-0.285263188569502,0,-0.285263188569502
CT2,CN8,ADK3,SERt4,0,0.0237552792963125,-0.0237552792963125
CT2,CN8,ADK3,SERTHRNaEx,0.0141733933663285,0,0.0141733933663285
CT2,CN8,ADK3,SO4HCOtex,0,1000,-1000
CT2,CN8,ADK3,STPK,1.05119360080966,0,1.05119360080966
CT2,CN8,ADK3,TCHOLAt,0,-1000,1000
CT2,CN8,ADK3,TCHOLAt2,0,1000,-1000
CT2,CN8,ADK3,UDPGLCAter,0,-1000,1000
CT2,CN8,ADK3,RTOT4,0.0126954987631099,0,0.0126954987631099
CT2,CN8,ADK3,RNAdeg,0,0.817255250579669,-0.817255250579669
CT2,CN8,ADK3,EX_co2(e),0,1000,-1000
CT2,CN8,ADK3,EX_succ(e),0,0.0198865918141505,-0.0198865918141505
