CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
CT29,CN26,ADK3,3HLYTCL,0.0968609258045919,0,0.0968609258045919
CT29,CN26,ADK3,ACGAM6PSi,0.00258815430250692,0,0.00258815430250692
CT29,CN26,ADK3,ACGAMPM,0.00258815430254344,0,0.00258815430254344
CT29,CN26,ADK3,ADPt4,-0.0122500271796753,0,-0.0122500271796753
CT29,CN26,ADK3,AKGDa1,0,0.0349837058851591,-0.0349837058851591
CT29,CN26,ADK3,AKGDa2,0,0.0349837058851108,-0.0349837058851108
CT29,CN26,ADK3,AKGDb,0,-0.0349837058851108,0.0349837058851108
CT29,CN26,ADK3,AMETt2m,0.0572925200232248,0,0.0572925200232248
CT29,CN26,ADK3,ASPPROASCT1,0.1,0,0.1
CT29,CN26,ADK3,CACT6r,0,-0.0157734731642449,0.0157734731642449
CT29,CN26,ADK3,CAtm7,0.00339175128624447,0,0.00339175128624447
CT29,CN26,ADK3,CDPDAGtm,-0.00521392615530658,0,-0.00521392615530658
CT29,CN26,ADK3,CDSm,0.00521392615529394,0,0.00521392615529394
CT29,CN26,ADK3,CEPTC,0,0.00479703427859937,-0.00479703427859937
CT29,CN26,ADK3,CHLPCTD,0,0.00479703427859937,-0.00479703427859937
CT29,CN26,ADK3,CLOHtex2,0,500.000034775472,-500.000034775472
CT29,CN26,ADK3,CYTK3,0.0252690738784493,0,0.0252690738784493
CT29,CN26,ADK3,D_LACt2,0,-1.20572291551571,1.20572291551571
CT29,CN26,ADK3,DLD,0,0.0349837058851108,-0.0349837058851108
CT29,CN26,ADK3,DOPABMO,0.0968609258045919,0,0.0968609258045919
CT29,CN26,ADK3,EX_acgam(e),0.00258815430250692,0,0.00258815430250692
CT29,CN26,ADK3,EX_asp_L(e),-0.1,0,-0.1
CT29,CN26,ADK3,EX_gal(e),0.481597379548248,0,0.481597379548248
CT29,CN26,ADK3,EX_glcur(e),0.00258815430250692,0,0.00258815430250692
CT29,CN26,ADK3,EX_h2o2(e),0.418308567603504,0,0.418308567603504
CT29,CN26,ADK3,FAE180,0,0.00315469463286001,-0.00315469463286001
CT29,CN26,ADK3,FAE200,0,0.00315469463286001,-0.00315469463286001
CT29,CN26,ADK3,FAE220,0,0.00315469463286001,-0.00315469463286001
CT29,CN26,ADK3,FAE240,0,0.00315469463286001,-0.00315469463286001
CT29,CN26,ADK3,FAE260,0,0.00315469463286001,-0.00315469463286001
CT29,CN26,ADK3,GALM2,-0.481597379548248,0,-0.481597379548248
CT29,CN26,ADK3,GALU,0.00258815430254344,0,0.00258815430254344
CT29,CN26,ADK3,GF6PTA,0.00258815430250692,0,0.00258815430250692
CT29,CN26,ADK3,GLCter,0,0.0813969779794661,-0.0813969779794661
CT29,CN26,ADK3,GLYC3Ptm,0,499.935644725804,-499.935644725804
CT29,CN26,ADK3,GLYt4,1000,0,1000
CT29,CN26,ADK3,H2O2t,-0.418308567603503,0,-0.418308567603503
CT29,CN26,ADK3,HACD180,0,0.00315469463282625,-0.00315469463282625
CT29,CN26,ADK3,HACD200,0,0.00315469463282625,-0.00315469463282625
CT29,CN26,ADK3,HACD220,0,0.00315469463282625,-0.00315469463282625
CT29,CN26,ADK3,HACD240,0,0.00315469463282625,-0.00315469463282625
CT29,CN26,ADK3,HACD260,0,0.00315469463282625,-0.00315469463282625
CT29,CN26,ADK3,HAS1,0.00129407715125346,0,0.00129407715125346
CT29,CN26,ADK3,HAS2,0.00129407715125346,0,0.00129407715125346
CT29,CN26,ADK3,HEXCCOAtr,0,0.00315469463282625,-0.00315469463282625
CT29,CN26,ADK3,HSD180,0,0.00315469463282625,-0.00315469463282625
CT29,CN26,ADK3,HSD200,0,0.00315469463282625,-0.00315469463282625
CT29,CN26,ADK3,HSD220,0,0.00315469463282625,-0.00315469463282625
CT29,CN26,ADK3,HSD240,0,0.00315469463282625,-0.00315469463282625
CT29,CN26,ADK3,HSD260,0,0.00315469463282625,-0.00315469463282625
CT29,CN26,ADK3,Htx,0,0.0775098251519921,-0.0775098251519921
CT29,CN26,ADK3,HYALe,0.00129407715125346,0,0.00129407715125346
CT29,CN26,ADK3,MALCOAMT,0,0.0157734731642449,-0.0157734731642449
CT29,CN26,ADK3,MALCOAMTr,0,-0.0157734731642449,0.0157734731642449
CT29,CN26,ADK3,MI1PP,0.00423988324797577,0,0.00423988324797577
CT29,CN26,ADK3,NAtm,-0.0101752538587334,0,-0.0101752538587334
CT29,CN26,ADK3,OXAHCOtex,0,500,-500
CT29,CN26,ADK3,PCFLOPm,0.0190975066744036,0,0.0190975066744036
CT29,CN26,ADK3,PCHOLHSTDe,0.0190975066744036,0,0.0190975066744036
CT29,CN26,ADK3,PETOHMm_hs,0.0190975066744036,0,0.0190975066744036
CT29,CN26,ADK3,PGMT,-0.00258815430254344,0,-0.00258815430254344
CT29,CN26,ADK3,PHEt4,0,0.0224585658557031,-0.0224585658557031
CT29,CN26,ADK3,PIPLC,0.00423988324797577,0,0.00423988324797577
