CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
CT12,CN25,ADK3,ACGAM6PSi,0,0.000422894040002451,-0.000422894040002451
CT12,CN25,ADK3,ACGAMPM,0,0.0004228940399571,-0.0004228940399571
CT12,CN25,ADK3,ACLACte,0,-1000,1000
CT12,CN25,ADK3,ADPt4,0.00456450550495902,0,0.00456450550495902
CT12,CN25,ADK3,AKGACONtm,0,-0.000310864229959407,0.000310864229959407
CT12,CN25,ADK3,ALAt4,0,0.000874298622102225,-0.000874298622102225
CT12,CN25,ADK3,ALDD19x,-0.295411892722086,0,-0.295411892722086
CT12,CN25,ADK3,ALDD19y,0.295411892722032,0,0.295411892722032
CT12,CN25,ADK3,AMETEPMT,0,-9.57486935249108e-05,9.57486935249108e-05
CT12,CN25,ADK3,ASNt4,0.1,0,0.1
CT12,CN25,ADK3,B3GNT39g,0,7.04823400004084e-05,-7.04823400004084e-05
CT12,CN25,ADK3,BILGLCURt,0,-1000,1000
CT12,CN25,ADK3,CERT2gt,0,7.048233999285e-05,-7.048233999285e-05
CT12,CN25,ADK3,CHOLATEt,0,-1000,1000
CT12,CN25,ADK3,CITRte,0,0.000149156679867701,-0.000149156679867701
CT12,CN25,ADK3,CMPACNAtg,0,0.00035241169996425,-0.00035241169996425
CT12,CN25,ADK3,CMPSAS,0,0.000352411700002042,-0.000352411700002042
CT12,CN25,ADK3,CYSt4,0,8.05271861438655e-05,-8.05271861438655e-05
CT12,CN25,ADK3,DGCHOLt2e,-999.804523187613,0,-999.804523187613
CT12,CN25,ADK3,DGCHOLte,999.804523187613,0,999.804523187613
CT12,CN25,ADK3,EX_ac(e),0,0.00562980634571544,-0.00562980634571544
CT12,CN25,ADK3,EX_citr_L(e),0,0.000149156679816893,-0.000149156679816893
CT12,CN25,ADK3,EX_gal(e),0.896443750717879,0,0.896443750717879
CT12,CN25,ADK3,EX_isomal(e),0,0.499309578328124,-0.499309578328124
CT12,CN25,ADK3,EX_o2s(e),-1000,0,-1000
CT12,CN25,ADK3,EX_ser_L(e),0,-0.00120259729648288,0.00120259729648288
