CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
CT12,CN14,ADK3,3HLYTCL,0,0.0561889384165187,-0.0561889384165187
CT12,CN14,ADK3,ACLACte,0,-1000,1000
CT12,CN14,ADK3,ACONTbm,0,0.0405749341271076,-0.0405749341271076
CT12,CN14,ADK3,ADSK,0,0.0212431408987973,-0.0212431408987973
CT12,CN14,ADK3,AHC,0,0.054810626475728,-0.054810626475728
CT12,CN14,ADK3,AMETEPMT,0,-0.000459437313566013,0.000459437313566013
CT12,CN14,ADK3,BPNT,0,0.0212431408987973,-0.0212431408987973
CT12,CN14,ADK3,CHOLATEt,0,-1000,1000
CT12,CN14,ADK3,CITRte,0,0.0970192247392561,-0.0970192247392561
CT12,CN14,ADK3,CYSt4,0,0.0966899152829307,-0.0966899152829307
CT12,CN14,ADK3,DADK3,0,-0.240457698403588,0.240457698403588
CT12,CN14,ADK3,DHFR3x,0,-0.100000000000023,0.100000000000023
CT12,CN14,ADK3,DHFRx,0,0.0405749341271076,-0.0405749341271076
CT12,CN14,ADK3,DOPABMO,0,0.0561889384165187,-0.0561889384165187
CT12,CN14,ADK3,ETHP,0,0.000459437313607379,-0.000459437313607379
CT12,CN14,ADK3,EX_citr_L(e),0,0.0970192247392894,-0.0970192247392894
CT12,CN14,ADK3,EX_h2o2(e),0.353629936072039,0,0.353629936072039
CT12,CN14,ADK3,EX_i(e),0,-0.0637294226963832,0.0637294226963832
CT12,CN14,ADK3,EX_Lhcystin(e),0,0.0274053132378483,-0.0274053132378483
CT12,CN14,ADK3,EX_o2s(e),-1000,0,-1000
CT12,CN14,ADK3,EX_ser_L(e),0,-0.1,0.1
CT12,CN14,ADK3,EX_so4(e),0,-0.0212431408988323,0.0212431408988323
CT12,CN14,ADK3,GF6PTA,0,0.0940856925179777,-0.0940856925179777
CT12,CN14,ADK3,GLNt4,0.00331417223881485,0,0.00331417223881485
CT12,CN14,ADK3,GLYC3Ptm,499.997543454691,0,499.997543454691
CT12,CN14,ADK3,GLYC3Ptmc,499.997543454691,0,499.997543454691
CT12,CN14,ADK3,HISt4,0.00050575758550775,0,0.00050575758550775
CT12,CN14,ADK3,ICDHyrm,0,-0.0405749341271076,0.0405749341271076
CT12,CN14,ADK3,IDHPOXOX2b,0,0.0212431408987973,-0.0212431408987973
CT12,CN14,ADK3,IDHPOXOX3,0,0.0212431408987973,-0.0212431408987973
CT12,CN14,ADK3,IDHPOXOXb,0,0.0424862817975946,-0.0424862817975946
CT12,CN14,ADK3,It,0,0.0637294226963832,-0.0637294226963832
CT12,CN14,ADK3,LHCYSTIN,0,-0.027405313237864,0.027405313237864
CT12,CN14,ADK3,LHCYSTINt,0,0.027405313237864,-0.027405313237864
CT12,CN14,ADK3,LSTO2r,8.16229768368295e-05,0,8.16229768368295e-05
CT12,CN14,ADK3,METAT,0,0.0548106264756966,-0.0548106264756966
CT12,CN14,ADK3,MTHFC,0,0.00187342629507169,-0.00187342629507169
CT12,CN14,ADK3,NADH2_u10m,0.00154970201040966,0,0.00154970201040966
CT12,CN14,ADK3,NORANMT,0,0.0561889384165187,-0.0561889384165187
CT12,CN14,ADK3,O2tp,0.0959405161951281,0,0.0959405161951281
CT12,CN14,ADK3,OXAHCOtex,0,500.010621570449,-500.010621570449
CT12,CN14,ADK3,OXALSUCCCLm,0,-0.0405749341271076,0.0405749341271076
CT12,CN14,ADK3,PEMET1,0,-0.000459437313566013,0.000459437313566013
CT12,CN14,ADK3,PEMET2,0,-0.000459437313566013,0.000459437313566013
CT12,CN14,ADK3,PMTCOAFABP1tc,0,0.000938203286295902,-0.000938203286295902
CT12,CN14,ADK3,PPAer,0,0.00466196038562489,-0.00466196038562489
CT12,CN14,ADK3,PROt4,0,1000,-1000
CT12,CN14,ADK3,PSDm_hs,0.000221547508424224,0,0.000221547508424224
CT12,CN14,ADK3,PSFLIPm,0.000221547508424224,0,0.000221547508424224
CT12,CN14,ADK3,PSSA2_hs,0,-0.000459437313566013,0.000459437313566013
CT12,CN14,ADK3,PUNP1,0,0.054810626475728,-0.054810626475728
CT12,CN14,ADK3,RPE,-0.000823345327489733,0,-0.000823345327489733
CT12,CN14,ADK3,SADT,0,0.0212431408987973,-0.0212431408987973
CT12,CN14,ADK3,SO4HCOtex,1000,0,1000
CT12,CN14,ADK3,TCHOLAt,0,-1000,1000
CT12,CN14,ADK3,THBPT4ACAMDASE,0,0.0561889384165187,-0.0561889384165187
CT12,CN14,ADK3,THYPX,0,0.0637294226963919,-0.0637294226963919
CT12,CN14,ADK3,TKT1,-0.000411672663744866,0,-0.000411672663744866
CT12,CN14,ADK3,TKT2,-0.000411672663744866,0,-0.000411672663744866
CT12,CN14,ADK3,TYR3MO2,0,0.0561889384165187,-0.0561889384165187
CT12,CN14,ADK3,Zn2t,0,-0.0596199337306871,0.0596199337306871
CT12,CN14,ADK3,ZN2te,0,1000,-1000
CT12,CN14,ADK3,EX_lac_L(e),0.104506846290053,0,0.104506846290053
CT12,CN14,ADK3,EX_pyr(e),0,0.568540127993401,-0.568540127993401
CT12,CN14,ADK3,EX_tsul(e),0,0.0963035163388052,-0.0963035163388052
