CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
PT27,PN16,GND,2AMACHYD,0.0261784739850137,0,0.0261784739850137
PT27,PN16,GND,2AMADPTm,0,-0.404190261123063,0.404190261123063
PT27,PN16,GND,2OXOADPTm,0,0.404190261123063,-0.404190261123063
PT27,PN16,GND,34DHOXMANDte,0.0445742526499089,0,0.0445742526499089
PT27,PN16,GND,34DHXMANDACOX,0.0445742526499211,0,0.0445742526499211
PT27,PN16,GND,3HLYTCL,0.0445742526499211,0,0.0445742526499211
PT27,PN16,GND,41R2A1H12BOOX,0.0445742526499211,0,0.0445742526499211
PT27,PN16,GND,AATA,0,-0.404190261123063,0.404190261123063
PT27,PN16,GND,AATAi,0,0.404190261123036,-0.404190261123036
PT27,PN16,GND,ADNK3,0,0.00665516312620117,-0.00665516312620117
PT27,PN16,GND,AHC,0,0.00665516312619729,-0.00665516312619729
PT27,PN16,GND,AHCYStn,0,-0.00665516312619729,0.00665516312619729
PT27,PN16,GND,ALDD19xrm,0,-1000,1000
PT27,PN16,GND,ALDD19yrm,0,1000,-1000
PT27,PN16,GND,ALDD2x,0,0.0373578889002326,-0.0373578889002326
PT27,PN16,GND,AMETtn,0,0.00665516312619729,-0.00665516312619729
PT27,PN16,GND,ASPPROASCT1,0,0.0497030425913967,-0.0497030425913967
PT27,PN16,GND,ASPt6,0.0155476371872954,0,0.0155476371872954
PT27,PN16,GND,ATPt4,-0.00331581975979134,0,-0.00331581975979134
PT27,PN16,GND,C161CPT1,0,-0.0133103262523946,0.0133103262523946
PT27,PN16,GND,CACT4r,0,0.0133103262523946,-0.0133103262523946
PT27,PN16,GND,CACT6r,0,-0.0149260663034738,0.0149260663034738
PT27,PN16,GND,CITRtm,0,0.515600052779632,-0.515600052779632
PT27,PN16,GND,COAtr,0,-0.0133103262523946,0.0133103262523946
PT27,PN16,GND,CYSt4,0.00244744225624917,0,0.00244744225624917
PT27,PN16,GND,DESAT16_1,0,0.0133103262524023,-0.0133103262524023
PT27,PN16,GND,DHFtm,0,0.0912181308784739,-0.0912181308784739
PT27,PN16,GND,DOPABMO,0.0445742526499211,0,0.0445742526499211
PT27,PN16,GND,DPCOAK,0.00155236455894614,0,0.00155236455894614
PT27,PN16,GND,DRPA,0,0.0373578889002326,-0.0373578889002326
PT27,PN16,GND,EX_34dhoxmand(e),0.0445742526499211,0,0.0445742526499211
PT27,PN16,GND,EX_co2(e),999.600221187815,0,999.600221187815
PT27,PN16,GND,EX_glu_L(e),0,-0.1,0.1
PT27,PN16,GND,EX_i(e),-0.104713895940108,0,-0.104713895940108
PT27,PN16,GND,EX_lac_L(e),1.35085534979318,0,1.35085534979318
