CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
PT18,PN26,GND,3MLDAt,0.025155308097851,0,0.025155308097851
PT18,PN26,GND,4HOXPACDOX,0.0960861013948901,0,0.0960861013948901
PT18,PN26,GND,ACGAM6PSi,0,0.000418080136555277,-0.000418080136555277
PT18,PN26,GND,ACGAMPM,0,0.000418080136569188,-0.000418080136569188
PT18,PN26,GND,AHC,0.0210832553385671,0,0.0210832553385671
PT18,PN26,GND,AHCYStn,0,-0.000308896586261653,0.000308896586261653
PT18,PN26,GND,AKGt4_3,0,-0.094856268140461,0.094856268140461
PT18,PN26,GND,ALCD21_L,0,2.65181478842908e-05,-2.65181478842908e-05
PT18,PN26,GND,ALR2,0,2.65181478842908e-05,-2.65181478842908e-05
PT18,PN26,GND,ALR3,0,2.65181478842908e-05,-2.65181478842908e-05
PT18,PN26,GND,AMETtn,0,0.000308896586261653,-0.000308896586261653
PT18,PN26,GND,ASNt4,0.00684926127788446,0,0.00684926127788446
PT18,PN26,GND,ATPtn,0.0563474984402319,0,0.0563474984402319
PT18,PN26,GND,BDMT,0,5.97257337936111e-05,-5.97257337936111e-05
PT18,PN26,GND,BILDGLCURt,-1000,0,-1000
PT18,PN26,GND,BILIRUBt2,0,-0.00396863521928026,0.00396863521928026
PT18,PN26,GND,C161CPT1,0,-3.79347663965746e-05,3.79347663965746e-05
PT18,PN26,GND,CACT4r,0,3.79347663965746e-05,-3.79347663965746e-05
PT18,PN26,GND,CHOLATEt,-1000,0,-1000
PT18,PN26,GND,CHSTEROLt2,0.000500077944820987,0,0.000500077944820987
PT18,PN26,GND,COAtr,0,-3.79347663965746e-05,3.79347663965746e-05
PT18,PN26,GND,DGCHOLte,-1000,0,-1000
PT18,PN26,GND,DM_n5m2masn[g],0,5.97257337936111e-05,-5.97257337936111e-05
PT18,PN26,GND,DOLASNTer,0,5.97257337936111e-05,-5.97257337936111e-05
PT18,PN26,GND,DOLDPPer,0,5.97257337936111e-05,-5.97257337936111e-05
PT18,PN26,GND,DOLGLCP_ter,0,0.000179177201380833,-0.000179177201380833
PT18,PN26,GND,DOLMANP_ter,0,0.000238902935166152,-0.000238902935166152
PT18,PN26,GND,DOLP_ter,0,0.000477805870332304,-0.000477805870332304
PT18,PN26,GND,DOLPGT1er,0,5.97257337936111e-05,-5.97257337936111e-05
PT18,PN26,GND,DOLPGT2er,0,5.97257337936111e-05,-5.97257337936111e-05
