CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
PT3,PN9,GND,ABUTt4_2_r,0.168894861859599,0,0.168894861859599
PT3,PN9,GND,ACACPYRte,0,-1.96257825834539,1.96257825834539
PT3,PN9,GND,ACGAMK,0,0.00978310248565949,-0.00978310248565949
PT3,PN9,GND,ACGAMPM,0,0.00978310248569869,-0.00978310248569869
PT3,PN9,GND,ACGAMtly,0,0.00978310248569869,-0.00978310248569869
PT3,PN9,GND,ACNAMlt,0,-0.00195662049713974,0.00195662049713974
PT3,PN9,GND,ACONTa,0,-0.020622676251719,0.020622676251719
PT3,PN9,GND,ACONTb,0,0.0233023458293928,-0.0233023458293928
PT3,PN9,GND,ADSK,0,0.00586986149139569,-0.00586986149139569
PT3,PN9,GND,AKGt4_3,-1000,0,-1000
PT3,PN9,GND,ALABte,0,0.10330375267813,-0.10330375267813
PT3,PN9,GND,ALAt4,0.000993572020219616,0,0.000993572020219616
PT3,PN9,GND,ALDD19xrm,-1000,0,-1000
PT3,PN9,GND,ALDD19yrm,1000,0,1000
PT3,PN9,GND,ALDD2y,0,0.092750832664394,-0.092750832664394
PT3,PN9,GND,AMETEPMT,-0.000108810903270751,0,-0.000108810903270751
PT3,PN9,GND,ASP1DC,0,0.103303752678174,-0.103303752678174
PT3,PN9,GND,ASPDt6,0,499.994669239984,-499.994669239984
PT3,PN9,GND,ASPDTDe,0,499.994669239984,-499.994669239984
PT3,PN9,GND,ASPt6,0.00247362942651567,0,0.00247362942651567
PT3,PN9,GND,BPNT,0,0.00586986149139569,-0.00586986149139569
PT3,PN9,GND,CHSTEROLt2,4.00883309339406e-05,0,4.00883309339406e-05
PT3,PN9,GND,CITRtm,0,0.0416507578225946,-0.0416507578225946
PT3,PN9,GND,CMPACNAtg,0,0.00195662049713974,-0.00195662049713974
PT3,PN9,GND,CMPSAS,0,0.0019566204971319,-0.0019566204971319
PT3,PN9,GND,CRNtr,0,-1000,1000
PT3,PN9,GND,CSNATr,0,0.00851330304976727,-0.00851330304976727
PT3,PN9,GND,DOPAt4_2_r,999.715068827176,0,999.715068827176
PT3,PN9,GND,ENO,0,1.96257825834539,-1.96257825834539
PT3,PN9,GND,EX_ala_B(e),0,0.103303752678174,-0.103303752678174
PT3,PN9,GND,EX_asp_L(e),-0.00247362942651567,0,-0.00247362942651567
PT3,PN9,GND,EX_h2o2(e),0.100012678295739,0,0.100012678295739
PT3,PN9,GND,EX_pyr(e),0,1.9625782583454,-1.9625782583454
PT3,PN9,GND,GALM2,0,0.00978310248569869,-0.00978310248569869
PT3,PN9,GND,GALtly,0,0.00978310248565961,-0.00978310248565961
PT3,PN9,GND,GALU,0,0.0117397229828384,-0.0117397229828384
PT3,PN9,GND,GAPD,0,1.96257825834539,-1.96257825834539
PT3,PN9,GND,GLYC3Ptm,0,0.0011486136289699,-0.0011486136289699
PT3,PN9,GND,H2Otg,0,0.0195662049712837,-0.0195662049712837
PT3,PN9,GND,H2Otly,0,0.0293493074569824,-0.0293493074569824
PT3,PN9,GND,HISt4,0.010574508233602,0,0.010574508233602
PT3,PN9,GND,HOM_Lte,-1000,0,-1000
PT3,PN9,GND,HOMt4,1000,0,1000
PT3,PN9,GND,Htg,0,0.0469588919311263,-0.0469588919311263
PT3,PN9,GND,ILEt4,0.000562152331832422,0,0.000562152331832422
PT3,PN9,GND,NDP7g,0,0.019566204971319,-0.019566204971319
PT3,PN9,GND,NRPPHRt4_2_r,-1000,0,-1000
PT3,PN9,GND,NTD7,0,0.618443177319588,-0.618443177319588
PT3,PN9,GND,OCDCEACRNtr,0,-1000,1000
PT3,PN9,GND,OXALSUCCCLm,0,-0.020622676251719,0.020622676251719
PT3,PN9,GND,PAPStg,0,0.00586986149141921,-0.00586986149141921
PT3,PN9,GND,PAPtg,0,0.00586986149139569,-0.00586986149139569
PT3,PN9,GND,PEMET1,-0.000108810903270751,0,-0.000108810903270751
PT3,PN9,GND,PEMET2,-0.000108810903270751,0,-0.000108810903270751
PT3,PN9,GND,PGMT,0,-0.0117397229828384,0.0117397229828384
PT3,PN9,GND,PHEt4,0.000509863204490208,0,0.000509863204490208
PT3,PN9,GND,PItg,0,0.019566204971319,-0.019566204971319
PT3,PN9,GND,PROt4,0.000810530599252788,0,0.000810530599252788
PT3,PN9,GND,RPE,-0.00109954543768254,0,-0.00109954543768254
PT3,PN9,GND,SADT,0,0.00586986149139569,-0.00586986149139569
PT3,PN9,GND,SERt4,0.00248802514793277,0,0.00248802514793277
PT3,PN9,GND,SO4tl,0,0.00586986149141921,-0.00586986149141921
PT3,PN9,GND,THRA,0,0.092750832664394,-0.092750832664394
PT3,PN9,GND,THRt4,0.0102240119139824,0,0.0102240119139824
PT3,PN9,GND,TKT1,-0.000549772718841268,0,-0.000549772718841268
PT3,PN9,GND,TKT2,-0.000549772718841268,0,-0.000549772718841268
PT3,PN9,GND,UAGDP,0,0.00978310248565949,-0.00978310248565949
PT3,PN9,GND,UDPG4E,0,0.00978310248569869,-0.00978310248569869
PT3,PN9,GND,UDPGALtg,0,0.00978310248569869,-0.00978310248569869
PT3,PN9,GND,UDPGCURtr,-1000,0,-1000
PT3,PN9,GND,UDPGD,0,0.0019566204971319,-0.0019566204971319
PT3,PN9,GND,UDPGLCAter,-1000,0,-1000
PT3,PN9,GND,UGLCNACtg,0,0.00782648198855895,-0.00782648198855895
PT3,PN9,GND,VALt4,0.1,0,0.1
PT3,PN9,GND,Zn2t,0,0.11144299414957,-0.11144299414957
PT3,PN9,GND,ZNte,0,0.111442994149556,-0.111442994149556
PT3,PN9,GND,EX_akg(e),0.00214120734187873,0,0.00214120734187873
