CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
PT1,PN18,GND,ABUTt4_2_r,-1000,0,-1000
PT1,PN18,GND,ACHtn,0,0.0294287009153322,-0.0294287009153322
PT1,PN18,GND,ACONTa,0,0.535996971988197,-0.535996971988197
PT1,PN18,GND,ACONTb,0,0.155167899894082,-0.155167899894082
PT1,PN18,GND,AHCYStn,-0.000368737249573314,0,-0.000368737249573314
PT1,PN18,GND,ALAt4,0,0.700435053382971,-0.700435053382971
PT1,PN18,GND,ALDD19xrm,-1000,0,-1000
PT1,PN18,GND,ALDD19yrm,1000,0,1000
PT1,PN18,GND,AMETtn,0.000368737249573314,0,0.000368737249573314
PT1,PN18,GND,ARGATB0tc,0,0.000811051382245676,-0.000811051382245676
PT1,PN18,GND,ASNt4,0.1,0,0.1
PT1,PN18,GND,ATPtn,0,0.0294287009153322,-0.0294287009153322
PT1,PN18,GND,CHAT,0,-0.0294287009153322,0.0294287009153322
PT1,PN18,GND,CHATn,0,0.0294287009153322,-0.0294287009153322
PT1,PN18,GND,CHOLtn,0,0.0294287009153322,-0.0294287009153322
PT1,PN18,GND,COAtr,0.000250995793521724,0,0.000250995793521724
PT1,PN18,GND,CRNtr,0,-1000,1000
PT1,PN18,GND,CSNATr,0,0.000829017053092684,-0.000829017053092684
PT1,PN18,GND,DESAT18_1,0,0.00167168185946138,-0.00167168185946138
PT1,PN18,GND,DPCOAK,0,0.000421154255070031,-0.000421154255070031
PT1,PN18,GND,ENO,0,0.00206816920569963,-0.00206816920569963
PT1,PN18,GND,EX_gal(e),0,0.996996149027977,-0.996996149027977
PT1,PN18,GND,EX_h2o2(e),0.0998385584231116,0,0.0998385584231116
PT1,PN18,GND,EX_pnto_R(e),0,-0.000421154255070028,0.000421154255070028
PT1,PN18,GND,EX_urate(e),0,0.0487772919220149,-0.0487772919220149
PT1,PN18,GND,FAE201,0,0.00167168185946138,-0.00167168185946138
PT1,PN18,GND,FAE221,0,0.00167168185946138,-0.00167168185946138
PT1,PN18,GND,FECR,0.0921272459667074,0,0.0921272459667074
PT1,PN18,GND,FERO,0.0460636229833537,0,0.0460636229833537
PT1,PN18,GND,GAPD,0,0.00206816920569963,-0.00206816920569963
PT1,PN18,GND,GLUt6,0.0992578308831486,0,0.0992578308831486
PT1,PN18,GND,GUAPRT,0,0.0972344589348333,-0.0972344589348333
PT1,PN18,GND,H2Otn,0,-0.346046295536894,0.346046295536894
PT1,PN18,GND,HACD201,0,0.00167168185942046,-0.00167168185942046
PT1,PN18,GND,HACD221,0,0.00167168185942046,-0.00167168185942046
PT1,PN18,GND,HISt4,0.000280589420536566,0,0.000280589420536566
PT1,PN18,GND,HSD201,0,0.00167168185942046,-0.00167168185942046
PT1,PN18,GND,HSD221,0,0.00167168185942046,-0.00167168185942046
PT1,PN18,GND,ILEt4,0.1,0,0.1
PT1,PN18,GND,LEUt4,0.1,0,0.1
PT1,PN18,GND,NADHtru,0,0.00171773836240965,-0.00171773836240965
PT1,PN18,GND,NADtru,0,0.00171773836240965,-0.00171773836240965
PT1,PN18,GND,NTD10,0,0.0487772919220149,-0.0487772919220149
PT1,PN18,GND,O2tn,0.000368737249573314,0,0.000368737249573314
PT1,PN18,GND,CO2tn,-0.000368737249573314,0,-0.000368737249573314
PT1,PN18,GND,AKGtn,0.000368737249573314,0,0.000368737249573314
PT1,PN18,GND,FALDtn,-0.000368737249573314,0,-0.000368737249573314
PT1,PN18,GND,OCDCEACRNtr,0,-1000,1000
PT1,PN18,GND,OXALSUCCCLm,0,0.125739198978749,-0.125739198978749
PT1,PN18,GND,PGK,0,-0.00206816920569963,0.00206816920569963
PT1,PN18,GND,PGM,0,-0.00206816920569963,0.00206816920569963
PT1,PN18,GND,PItn,0,0.0294287009153322,-0.0294287009153322
PT1,PN18,GND,PNTK,0,0.000421154255070031,-0.000421154255070031
PT1,PN18,GND,PPCDC,0,0.000421154255070031,-0.000421154255070031
PT1,PN18,GND,PPM,0,0.146011750856815,-0.146011750856815
PT1,PN18,GND,PROt4,0,0.100931198781241,-0.100931198781241
PT1,PN18,GND,PTPAT,0,0.000421154255070031,-0.000421154255070031
PT1,PN18,GND,PUNP3,0,0.0972344589348495,-0.0972344589348495
PT1,PN18,GND,PUNP7,0,0.0487772919219651,-0.0487772919219651
PT1,PN18,GND,TECR201,0,0.00167168185942046,-0.00167168185942046
PT1,PN18,GND,TECR221,0,0.00167168185942046,-0.00167168185942046
PT1,PN18,GND,URATEt,0,0.0487772919220149,-0.0487772919220149
PT1,PN18,GND,VALt4,0.000782680449136924,0,0.000782680449136924
PT1,PN18,GND,XAND,0,0.0487772919220149,-0.0487772919220149
PT1,PN18,GND,DNAdeg,0,0.346046295536892,-0.346046295536892
PT1,PN18,GND,RNAdeg,0,999.555597073803,-999.555597073803
PT1,PN18,GND,ACITLn,0,0.0294287009153746,-0.0294287009153746
PT1,PN18,GND,CITtn,0,-0.0294287009153322,0.0294287009153322
PT1,PN18,GND,OAAtn,0,0.0294287009153322,-0.0294287009153322
PT1,PN18,GND,ADPtn,0,0.0294287009153322,-0.0294287009153322
PT1,PN18,GND,H3K4MET_3,0.000368737249571833,0,0.000368737249571833
PT1,PN18,GND,H3K4DMET_3,0.000368737249571833,0,0.000368737249571833
PT1,PN18,GND,EX_succ(e),0,0.168866467995516,-0.168866467995516
