CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
PT5,PN9,GND,ACGAMK,0,0.00978310248565949,-0.00978310248565949
PT5,PN9,GND,ACGAMPM,0,0.00978310248569869,-0.00978310248569869
PT5,PN9,GND,ACGAMtly,0,0.00978310248569869,-0.00978310248569869
PT5,PN9,GND,ADSK,0,0.00586986149139569,-0.00586986149139569
PT5,PN9,GND,AHC,0.00344889435996265,0,0.00344889435996265
PT5,PN9,GND,AHCYStn,-0.00784747100203731,0,-0.00784747100203731
PT5,PN9,GND,ALABte,0,0.10330375267813,-0.10330375267813
PT5,PN9,GND,ALDD19xrm,1000,0,1000
PT5,PN9,GND,ALDD19yrm,-1000,0,-1000
PT5,PN9,GND,ALDD2y,0,0.092750832664394,-0.092750832664394
PT5,PN9,GND,AMETEPMT,-0.00146619221402489,0,-0.00146619221402489
PT5,PN9,GND,AMETtn,0.00784747100203731,0,0.00784747100203731
PT5,PN9,GND,ASP1DC,0,0.103303752678174,-0.103303752678174
PT5,PN9,GND,ASPt6,0.0215735853268091,0,0.0215735853268091
PT5,PN9,GND,ATPtn,0,0.020622676251719,-0.020622676251719
PT5,PN9,GND,BPNT,0,0.00586986149139569,-0.00586986149139569
PT5,PN9,GND,CACT6r,0,-0.0131075257332895,0.0131075257332895
PT5,PN9,GND,CHSTEROLt2,0.000540177472430514,0,0.000540177472430514
PT5,PN9,GND,CMPACNAtg,0,0.00195662049713974,-0.00195662049713974
PT5,PN9,GND,CMPSAS,0,0.0019566204971319,-0.0019566204971319
PT5,PN9,GND,CSNATr,0,0.00851330304976727,-0.00851330304976727
PT5,PN9,GND,CYSt4,0,0.00107966667301962,-0.00107966667301962
PT5,PN9,GND,DGCHOLt2e,499.727044587842,0,499.727044587842
PT5,PN9,GND,DGCHOLte,-499.727044587842,0,-499.727044587842
PT5,PN9,GND,EX_ala_B(e),0,0.103303752678174,-0.103303752678174
PT5,PN9,GND,EX_asp_L(e),-0.0215735853268091,0,-0.0215735853268091
PT5,PN9,GND,EX_cys_L(e),0,-0.00107966667301962,0.00107966667301962
PT5,PN9,GND,EX_lac_L(e),1.91289291432656,0,1.91289291432656
