CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
LIT28,LIN13,CYOR_u10m,11DOCRTSLtm,0,0,0
LIT28,LIN13,CYOR_u10m,11DOCRTSLtr,0,0,0
LIT28,LIN13,CYOR_u10m,11DOCRTSTRNtm,0,0,0
LIT28,LIN13,CYOR_u10m,11DOCRTSTRNtr,0,0,0
LIT28,LIN13,CYOR_u10m,25HVITD3t,0,0,0
LIT28,LIN13,CYOR_u10m,2AMACSULT,0,NaN,NaN
LIT28,LIN13,CYOR_u10m,2AOBUTtm,0.0036912764767294,NaN,NaN
LIT28,LIN13,CYOR_u10m,2HBACACte,0.000167367673043373,-1000,1000.00016736767
LIT28,LIN13,CYOR_u10m,2HBACte,0,1000,-1000
LIT28,LIN13,CYOR_u10m,2HBBUTte,-0.000205534570568489,-1000,999.999794465429
LIT28,LIN13,CYOR_u10m,2HBFORte,1000,1000,0
LIT28,LIN13,CYOR_u10m,2HBLACte,-999.999627097756,-1000,0.000372902243611861
LIT28,LIN13,CYOR_u10m,2HBPPAte,1000,0,1000
LIT28,LIN13,CYOR_u10m,2HBPYRte,1000,1000,0
LIT28,LIN13,CYOR_u10m,2HBRETNte,-1000,-1000,0
LIT28,LIN13,CYOR_u10m,2HYOXPLCte,0,0,0
LIT28,LIN13,CYOR_u10m,335TRITHYRt5e,0,0,0
LIT28,LIN13,CYOR_u10m,34DHOXMANDte,0,NaN,NaN
LIT28,LIN13,CYOR_u10m,34DHOXPEGOX,0,0,0
LIT28,LIN13,CYOR_u10m,34DHOXPEGt,0,0,0
LIT28,LIN13,CYOR_u10m,34DHXMANDACOX,0,NaN,NaN
LIT28,LIN13,CYOR_u10m,34HPLFM,0.000103595597316202,0.000207562358534247,-0.000103966761218045
LIT28,LIN13,CYOR_u10m,34HPPOR,0,0,0
LIT28,LIN13,CYOR_u10m,3AIB_Dtm,0,0,0
LIT28,LIN13,CYOR_u10m,3DPHBH1,0.000103595597316202,0.000207562358534247,-0.000103966761218045
LIT28,LIN13,CYOR_u10m,3DSPHR,3.27134145026746e-05,3.15561918126318e-05,1.15722269004282e-06
