"entrezgene_id"	"V2"
11237	258684.593952
10139	105309.321146
79133	20077.6197157
80343	74.7634205013
57761	287675.185796
9770	39934.3377634
1457	347285.645385
113278	2950.17108358
NA	10390.2850834
51378	2732.41435201
343637	493647.912886
8760	169350.330831
128674	0
81502	316921.960073
9751	46365.1240495
85366	1073.31733115
10326	1048.82363405
10483	517063.890228
55612	9157.38200473
54363	0
5173	203.990955551
140706	11785.859354
5332	91364.8438938
10398	3266247.24728
3055	81704.9091033
9777	490725.33277
140711	10350.4435549
51340	192654.873974
23509	284145.116002
25939	223347.9278
57144	58.9127866153
9371	408141.781451
140699	17297.0706363
10528	306895.946539
63905	635146.588332
3420	445922.242168
22919	1215327.48484
182	102827.71976
51654	129326.737182
6640	890237.608509
5020	1132.09015683
9675	151057.83027
1869	66823.6229048
58490	153858.262686
11264	80218.8640545
128866	2602492.32038
671	0
128821	0
140679	0
1471	1600121.81076
434	6718.32937543
1472	12373.0972134
79913	55132.7906376
10406	2037710.67471
191	1331025.34776
26051	9709.61887477
10816	0
81610	11732.5707162
57119	93.1007134424
60625	47238.4710815
116092	340808.436936
84557	103990.062439
79953	14279.3668886
128869	216953.88321
7125	53700.6190488
10005	96839.6584248
57136	3392512.98299
56853	16003.8587082
9658	128987.599742
28316	6274.31904472
22850	132748.472995
79863	69903.6776473
9097	305077.213576
9218	425794.545577
64863	35359.1272332
9663	293242.233372
23347	110849.01103
8736	5035.51084208
10627	2034368.10506
79959	29613.4047812
29906	55.1740690152
55125	68042.0372211
8731	239391.829964
4092	205752.173238
9388	134206.041708
284217	89060.9449095
54941	45020.6753771
23253	89636.0933405
8715	255.30255427
11201	32959.5301044
57534	292841.246391
5932	323349.16498
8780	398291.554658
1478	144061.966562
286436	0
25878	730385.773163
340547	1926.11518458
5716	358400.453462
115201	131450.287299
412	90707.9208844
6907	190535.425156
4935	30836.9336524
10857	1638633.24913
5422	63062.5675998
4281	23274.2268202
79576	71877.9729786
158800	2643.26121793
55916	78944.9991234
2986	0
23439	121.676566196
NA	23932.5103209
79868	53202.9519028
5634	410618.704998
51311	4869.70414463
56180	127007.819258
9949	40464.4048045
91851	7111.37449535
64743	234323.277358
6839	36556.2936746
9506	0
8406	68686.0235816
2742	0
331	296719.638431
10735	466730.82043
286410	62608.1621422
4168	813.718125135
2158	0
215	68462.1693778
28952	287264.952579
778	1592.73711874
6855	2338.63993471
5355	1695744.03778
660	3932.45999951
51213	0
5358	1753775.896
8260	97365.244435
5973	272311.711503
2000	130994.45107
6594	574372.933923
55613	7306.49847803
140462	24823.1008446
340554	5415.20555411
5931	371108.020836
80316	476.816297581
3750	11801.2649481
5956	0
9016	35320.5356707
2332	327916.512548
11040	114743.139306
10389	4283.51885893
7355	270463.611672
10084	532085.645647
6247	1499.81642872
27344	160849.412727
2010	827729.959929
6901	77131.5253197
282808	678.064507243
5230	986062.443337
2623	580.762250454
84061	651715.104582
6611	792498.487598
5251	186764.552033
8266	604169.398191
83692	177897.496017
8411	91319.8573127
9248	0
6102	86052.9918829
9767	93835.4424521
5127	542483.929225
8237	689827.39504
9468	731.833618934
680	102.499514729
27336	709655.913182
51442	13755.8871782
959	5273.84542239
7076	10647810.4231
56062	798.573049782
2564	9727.70727456
27328	24.9361206721
2245	114658.091084
5303	111634.927724
64840	116460.955934
347365	52.8253820678
10916	1822487.25261
5935	1556508.20783
11279	23238.2146324
27286	61313.5821847
94121	70953.384799
158866	28782.6452571
2491	2620.88958201
1821	851.245511841
54457	534.968911619
51260	470267.517541
2717	96043.7329443
51566	2212965.8529
56271	1942798.4169
80183	37956.4517496
259232	35036.4892465
2259	3461.18936966
3356	1135.91478574
54602	238447.924607
10673	15283.2171172
22862	449000.588929
2862	703.101998128
81602	52543.7241868
81617	54236.186993
688	616043.594464
8428	160927.454761
54	314115.190189
5611	462656.960029
55757	85645.055183
8874	69091.3622226
2254	2367.06358964
6445	715.224446372
143	949565.383513
55578	82017.4622428
10240	154350.4192
10166	59277.5840828
3839	270715.170613
2321	113352.759561
28984	239170.500429
23078	105683.055926
160851	19430.7072643
84056	36078.1977919
26512	40149.5248216
730249	0
79758	103631.051216
84935	423951.550142
8848	2131930.46715
1203	182982.710951
10562	100.235113989
10232	2637.83005505
23295	331271.470584
23361	198548.750319
8717	153391.821507
3299	15722.3691645
11151	134609.029103
5595	513093.713504
79153	5835.26322508
79767	645830.176378
84560	0
5257	167665.501675
57149	253447.038328
10204	347264.513814
9688	117132.903603
80152	34233.41303
55815	527.691556747
10725	98033.0644705
83752	434128.093816
9683	184771.150993
869	17015.3936139
23568	49317.6296209
51090	33200.6859921
23090	10005.3516528
6367	23000.4851665
1723	21691.5245979
6361	46367.3087056
10664	362824.498249
65057	99917.0548795
5432	471758.777304
50855	23808.1298909
55565	38324.8457457
4324	473257.493524
79650	198681.822524
80777	215209.305615
29070	45073.5001196
221191	0
4832	479078.617675
65009	17879.795624
5713	373998.171871
79918	61072.6746243
55238	89594.0619531
55697	248732.69656
3038	64346.1294698
79613	51078.8848732
25839	339465.607113
55512	3809.07420755
84138	22913.1457239
9057	16455.4406757
23659	147402.246811
80004	162233.423909
79152	8590.10952943
79726	98683.9697491
22879	209859.133573
56942	23378.6227884
8312	179340.49994
54985	878033.088352
8131	171530.929473
23417	17698.4968968
4350	661880.156598
54550	115.230605249
83693	198892.06425
9013	93253.1101455
51172	64440.8879287
58189	1718.81827112
9717	1479.47771074
23406	216819.624559
9100	381614.38452
83716	63216.6818761
7249	244295.100047
26048	52596.4884208
NA	0
4833	359613.682331
4363	189945.673333
408050	26953.4329435
64788	56221.0025035
2294	8754.37977078
64428	62621.3832578
64779	46034.4840808
1186	314594.454674
84264	12589.1203575
65990	80334.2478527
8140	81147.6021182
79006	68033.4976493
79791	145147.922213
10273	485347.727009
9028	12638.6689324
4682	252950.923919
7329	380054.56084
7783	0
4210	361.545289762
1428	153.559558555
29904	147942.30395
6650	71842.9985989
9780	172115.353267
2935	473562.433707
7727	97231.2321257
23059	90972.183756
56061	299208.118475
260429	0
124454	156947.704158
6923	2228829.59416
23062	668818.536272
343	2247.84826002
55313	100585.442205
57478	32380.0206211
3163	224159.223481
9093	202745.243282
100529144	304.462516621
51283	361244.412774
6299	437982.97987
27324	115.436742289
NA	2604.87126432
5934	394355.022661
23475	68170.1982617
64131	25913.6918369
29108	108215.48255
23322	20959.2972086
4150	245133.381399
6810	257269.986622
10423	593338.154824
10295	347887.534483
84148	252123.713481
23420	182492.485815
50615	7276.7905901
51760	53045.2121833
79838	7358.32039524
9738	35388.5891126
57020	188463.801865
6530	0
9810	273642.921473
400506	49538.0247134
366	6552.64981192
79719	324548.066912
64799	7394.34210271
114294	67697.1102619
10391	5156.84339447
1445	261787.797798
8925	99308.1992801
9325	199793.329223
123263	76064.2865906
51285	26944.7154029
8120	23385.080466
23205	176.416236468
57722	35418.7178761
8766	909114.719581
1512	2226748.13306
NA	165.459330614
64927	93188.3474419
80381	384432.752759
2184	144059.955089
57214	40388.9243853
26015	80240.1434597
9455	132327.578483
30844	200786.441203
25963	654330.933556
64397	205250.551244
22995	6114.78373396
79895	4705.55916029
4948	8097.92771169
56986	21084.605718
9333	563.534204765
23359	5289.17829539
2553	55471.0660505
7082	381761.603605
90427	179282.490203
23312	67027.2069311
29106	87.5961162072
55192	62931.3727196
8669	405806.486428
80208	310567.917363
171177	58246.5365558
57617	460636.692352
11339	5873.40463647
7782	39350.5451503
26258	313655.948241
50804	48118.1775008
23678	176781.051266
56260	176781.051266
100533105	176781.051266
5157	459498.899695
79848	38240.6806428
51201	553470.305054
55290	72279.6496489
23087	147469.262003
79752	227467.511717
107984125	3149.20375246
6101	3149.20375246
760	45957.6345154
7976	27401.5988917
55756	83710.2774864
8767	117195.84714
2138	617.832181334
4683	240097.454094
8989	45.5356947196
10404	706423.275429
1666	273821.038245
793	162.724082503
54928	426088.606585
6422	11527.4170695
55353	771957.830248
55284	99317.3727536
10940	26751.9297148
79815	110831.302842
3551	75948.8869379
5327	42692.7825394
56704	68847.7862004
27121	0
6788	53900.7464095
54332	70445.3716925
5862	687228.4819
3646	1401227.95432
9694	215577.841447
54845	523460.375076
8840	44342.7992997
10397	283168.15622
51101	141752.661227
3574	3852.34393727
11075	23481.2848935
55156	224427.855919
7227	43300.1479181
6674	25677.6187886
54108	224141.504719
83988	9315.88290332
64089	82075.1857203
2765	0
51366	226645.963465
79792	305876.443285
7264	462509.307409
65263	88439.1343169
1936	351951.819617
312	76.2956188195
6713	44923.0730316
63898	372007.063514
55174	221220.618476
90459	62715.0464664
23516	467278.529229
66036	48550.7742315
23484	256902.393763
10671	379222.527955
203069	242683.541159
2936	544161.849128
8797	136974.085502
7993	97034.4139319
5516	767683.847228
157697	31020.5623186
4741	927.946987714
7991	396574.453874
9639	43158.9441127
54758	62794.236349
4173	156381.980541
2515	0
54793	142573.621147
2267	87.9676235162
427	2997922.102
665	559322.455278
4125	264714.762279
3783	384408.458266
7288	648.172154524
4924	2055089.9904
27294	109598.056515
2997	259127.198183
11184	17923.8539224
114336	338.045547412
1891	935999.476208
3191	558028.997137
4793	160184.424501
3972	1665.66611029
1082	0
10382	335.119590568
54938	37746.8500759
3743	66.4183726502
6625	576174.675034
1209	650678.073108
5971	167244.219735
11129	116953.339019
64130	32798.3244694
284352	124014.232313
2217	446601.021257
55011	302411.324951
1158	876.225483485
23370	37165.0582087
10848	199088.808035
92960	63978.9245895
2068	92381.7161187
84444	32922.9132399
55111	113719.611448
57030	48.2922210588
10535	142698.326374
147700	59522.5678147
951	42360.3323751
8175	362837.423864
268	3255.1421073
27120	198.755048068
4066	12661.6970282
4946	2028949.37557
55621	152441.458725
8677	257397.968464
56729	11168.5048164
2208	118.474551296
1760	49905.3492296
10332	285.667609667
81492	14251.1349248
79735	280222.37564
259307	25491.9052579
79816	25762.1808799
81576	105720.857204
53635	397143.189383
166	2217595.38065
4858	5216.42739928
6449	453944.921362
NA	0
10859	12500.1961328
81857	198901.581201
11024	3890.80534212
6618	282540.834846
28974	1934719.89908
10469	140259.786551
729440	99636.1820717
9466	204894.176814
55723	56715.0635209
7138	1203.7909383
51231	69512.4273843
26017	721040.066284
22870	404451.547502
84167	36190.9070346
9441	31707.6575764
93145	46925.5898367
64926	22394.271781
10270	157965.709882
79852	51394.8894207
10994	344888.998066
79744	34883.4468617
85360	49361.1294837
23581	0
6511	151.912699569
6795	9838.37487935
10775	85647.8554632
898	22433.3653607
8725	335766.540418
9141	250812.99143
84079	88796.3670013
6217	5123893.76212
92609	203363.427304
29124	6126.18407652
2091	1096980.57527
9149	190585.356313
1178	457.293110593
79935	96129.1120785
2821	694977.12675
208	474768.794169
23646	2007293.13706
57716	103070.949079
51588	117155.961385
9253	65825.7058732
10148	86842.9533389
55702	290728.678937
56961	0
1155	342503.052996
79187	1026.7413621
5438	432024.873466
728361	834.428520767
25999	204467.727625
23217	293.1168828
6510	549562.837839
25865	336343.029367
27134	242385.952288
333	16679.4410004
58509	67082.3331967
26093	205747.002142
11100	1273940.11916
51343	210153.454813
27113	101176.819733
7040	505521.43388
22898	33669.9586919
55101	200105.139708
1089	2554.67265595
10226	652196.213716
79784	1566093.86266
51073	220389.998974
27181	5219.71748279
973	13910.4730648
3982	0
3386	0
6223	3476026.14766
29997	1740003.28249
4818	53417.7043198
7087	93894.3576962
2109	162010.063891
945	9962.86705799
1048	423.790317027
1406	48.4695585423
29086	222102.019065
7297	198760.799727
6822	0
11140	933497.494317
8775	262581.322349
10567	533261.185947
478	1190.55127485
56917	13096.0640233
5802	221952.851579
84518	110277.409083
148066	0
1954	206652.694905
10945	2628523.2375
9266	220725.078677
83743	173432.558222
2906	8837.43852546
23546	234.178326796
6320	134812.748403
93233	5538.78861796
22900	33739.6495777
3978	98383.3861018
946	22119.9768925
7728	39183.3914246
8605	14095.3184935
8778	1043.03565096
56344	0
3036	1036.61267372
9545	160606.993192
1628	198483.308854
374882	1038754.39877
828	295955.288651
64748	180279.390914
54854	574.102659602
54922	26525.5354208
51298	140.280736825
26291	0
587	124430.83139
54531	115613.280893
57664	951071.704099
5518	1269329.03052
30000	372756.991453
51398	788927.032996
59284	103.707544724
2639	91762.1205685
10990	5628.02237863
10661	729.600817153
1777	992571.062621
22983	3378.07523607
79165	134268.315361
26121	415745.816028
29844	219893.448861
3718	64102.922698
6142	1450176.67699
6528	1908.30969481
3780	729.417546413
27106	272471.053669
5296	5712.62602679
5864	46799.5982901
5143	63984.5892436
51477	487564.410628
8178	91314.8192537
23373	173478.228581
1311	489649.436895
11045	0
11316	863594.472945
54555	295917.168262
2116	3508.32214493
495	224.001896549
93436	164468.085488
10430	913227.596728
26330	0
NA	0
4099	18461.8368423
25789	31293.9293371
57817	482.360673134
7392	598236.720429
51599	1366763.01226
79036	341296.687311
23770	2583211.27803
57794	118462.053514
3249	1136610.14401
7561	87143.8778656
6324	211020.748516
80714	11142.2671387
2077	359385.198384
2931	333804.575121
57130	217681.839219
64763	86456.9176775
2901	200382.667189
23094	180381.88911
7639	27930.8323108
23474	943376.585759
199731	153465.002513
56006	79857.5568304
23080	144078.330658
154661	3514.16648364
79846	8578.93684334
85865	44241.6624292
10156	1402.11265121
1021	21198.2958465
9512	343232.291762
27000	108162.987687
7980	6106.39992967
10282	84950.4530633
10135	275266.802099
221830	129607.187242
5294	9646.72540804
5446	37160.1588471
5445	578177.952414
3696	88114.4625837
26959	301125.821248
11062	27868.9000494
6671	77509.4950878
29062	43759.3572333
8701	5281.96696093
79872	110091.585153
1749	5516.4752022
136319	1153370.75276
256227	2632.98947745
5764	37124.0317716
51678	26902.6381361
1687	77091.1788003
50617	431.900533307
56829	159312.923349
79989	53440.8152048
4967	1075692.07618
64111	0
11033	37229.8202829
22797	4131.98500728
94239	640012.473731
858	855085.62648
857	1375291.10583
4233	3918309.42411
140545	6909.09106008
64327	135006.708107
NA	3771.1834445
7472	13721.836866
3198	1486.78795902
10049	67570.1623751
3199	945.097234262
3200	5057.72977056
3955	37550.7482008
3202	1871.23162126
3203	225.977529359
221927	148536.571964
23288	91576.9046441
56311	4807.04499149
7434	0
23554	189506.446927
6742	240722.925584
3209	171.282614172
79974	7160.59880508
2128	86.60337764
11112	744015.694081
8887	555763.809886
54504	1467989.61062
1124	28139.1840862
2887	75632.2520452
83451	528496.185101
23242	38591.6190615
55033	49287.3708609
84725	20737.5850876
6804	15254.2481164
10392	302856.443363
2617	841000.248279
1395	1239.07608656
2051	157432.92179
84182	5224.96026853
2692	0
260294	10934.3824328
835	83493.6252834
51142	2692438.41906
6369	2353.16957234
3315	3023233.59998
4885	31676.1903845
11333	824951.003272
8896	351116.026681
26024	21659.7807447
1577	1164.80320623
7586	203821.154183
8662	359507.19438
29886	241288.456212
4521	77693.946549
5803	117.124584139
6878	269131.99247
8976	556340.117487
23553	0
6677	0
7965	171100.521556
7036	4930.45938194
29999	90.3488255217
64598	169080.5509
5078	0
5118	320389.367217
26261	1645.46417516
10842	0
55131	35451.168509
84132	55760.4027231
3614	168503.520237
3268	122343.854878
23658	128667.0674
5054	179872.446222
1174	727933.970842
346606	130.920254836
56913	69870.0516561
8985	211423.675906
6119	134948.159063
10467	210381.388731
24146	23587.8204038
135935	0
113263	98818.1519835
93408	575.582012343
9678	76130.6307459
4899	105733.927295
54664	219895.593568
2146	17723.3946401
95681	28816.271141
643641	34411.7134166
6424	243111.651986
4232	85841.4511845
4223	9408.34845735
57037	258840.077988
653857	10608.3507049
11281	70.5579213284
27075	628941.492904
5919	259695.353014
NA	0
10551	268742.883206
196	923892.386569
54927	380275.873784
26157	43757.9568773
28959	214521.073816
2737	57611.0620782
5683	38964.1839697
64983	157926.576878
55744	53752.4451774
644	454149.063507
55665	132247.649114
55069	819587.308815
NA	76629.9650739
6009	573451.381954
51422	79143.9357629
165	1149920.97663
5425	243385.749615
58498	199.164009072
2645	634.019924076
9275	287675.711017
10652	481200.769428
26608	206252.549771
168391	0
7461	123178.760298
7458	1782508.76871
3984	327741.084543
55064	13018.0371315
6505	470434.854451
9355	109.371421931
2218	80223.5703285
83856	15964.0529511
79937	152.495076792
10927	658941.784169
54981	174904.853694
23731	730637.367281
158471	12422.8278874
1955	1245807.87609
9830	169375.715757
7464	189811.835748
7046	677669.101713
10952	1024874.55962
727	23379.8365023
4969	59982.370342
54829	899240.982535
1842	34909.5290905
7091	20500.8294102
26468	5708.6059761
22949	294594.070085
64420	161747.076686
259	142.273946706
80709	92584.4923372
944	4996.23408856
1759	8759.66110446
2022	419742.780252
203	336437.074222
55664	202141.735439
6013	11360.7638978
6019	11360.7638978
6013	1581.0224604
55848	367206.674098
54662	319477.576499
57589	68074.4484003
23081	43465.9615205
81704	25996.1047976
23189	276554.613806
1993	1977.30338189
23413	263917.95594
7016	236231.825041
57582	49.825175914
768	869.404566547
8939	377068.354185
7306	77.6212577458
10488	764121.076534
9827	211828.052424
8777	117409.488937
8022	0
23586	79182.7235572
8721	3743496.67272
8395	9210.95069853
169792	127679.259249
573	377372.939113
2889	262346.614994
56654	654710.238866
320	8290.04442188
23064	290285.447756
6456	7470.655347
5730	49821.4882643
20	412419.883692
6461	110288.483422
54926	574277.665817
51104	75858.2662387
51010	102589.163659
7763	544737.369612
1855	898382.224777
9124	3972086.96843
54619	43053.1321154
1791	147.2520919
2625	119437.425624
26033	1773.50035766
3257	405361.31422
5264	514715.789259
83937	169156.729736
23268	108687.618563
22841	121866.871975
6387	116400.924972
10613	365533.284535
8661	1296103.3325
9033	1326.37381833
8029	14399.9753017
1787	24559.0491293
79009	448408.000582
5599	64143.8003279
11196	195592.930288
11101	188341.60395
54780	126274.025691
59338	30338.3265162
27143	57502.4752919
219699	412926.119896
64072	3505.34831937
64115	142245.98022
9806	1065997.99587
10367	357842.726775
5532	309135.618788
54462	173697.82645
657	104112.88055
9562	179755.159416
59	611555.888114
3988	267197.947816
3195	0
56652	69449.7617062
84445	551622.125316
81855	330950.459717
81621	28853.2587757
6468	466235.196896
2253	0
10360	342637.21134
80351	474504.547817
5309	8141.52687552
8729	550679.098194
57584	94936.0233722
22849	35418.5857839
79176	141998.945927
79004	802249.836763
51684	55961.2860415
22852	27608.330128
91452	275234.271749
64077	240793.403547
23185	146163.32581
23560	149852.644899
26098	41976.0339916
56647	215752.272234
55149	55983.7626302
9148	1697.45064132
9644	118118.623753
10531	267871.283022
79991	413393.537583
1326	11773.297496
22943	5265.29692161
253738	5778.72886024
10539	206236.275678
114815	9063.48152806
54906	138672.884073
7511	198202.151982
9126	440292.503794
8036	326572.225052
7019	243451.888792
8030	347785.263257
8453	162651.79406
219771	519783.731035
27338	36974.6411247
6158	2512950.63484
57178	405240.422588
56521	3148.87594541
10105	391699.595622
64081	28858.4490268
81619	96831.58609
9211	0
23232	52151.963395
1562	0
25984	0
1411	365.719301293
57532	244803.332023
28964	355929.446662
6143	10669666.9446
84961	63584.9954406
10900	16292.9844608
7343	578270.777908
1440	0
5709	434694.226745
22794	404394.404019
51195	24711.1235966
8787	4279.63448751
54894	66897.9301156
101929777	64052.6893671
7473	64052.6893671
443	694.454347997
5889	40006.3646489
5414	11126.6856521
9110	76217.7615646
4591	150487.555047
5023	804.582462845
79665	227210.15136
8688	0
51174	50489.691143
3837	747850.530117
9570	79944.0940785
55163	354729.826168
NA	472.164431263
6198	95610.0725835
147166	21532.0723488
NA	1728.45907873
80279	314874.557865
10951	555740.7476
9400	100967.564418
9487	30206.7999465
2584	91202.3734715
57508	37914.7112232
23125	261628.601742
9969	527230.603404
3216	5575.67444752
2027	12719.3969111
NA	0
5216	4572589.34435
26001	865005.582217
8402	579021.48687
51655	329585.899571
1145	8576.193778
10743	337205.194012
4927	137346.871471
708	517587.256186
6532	499.008091468
642	121317.801879
1362	750676.453397
9527	133501.007474
57003	810852.65054
51003	69453.9733662
1819	94547.248033
117246	296231.090336
11216	140458.691967
218	2742.24135615
6603	567308.598964
3384	44949.5297144
9144	881264.661832
27077	136945.783362
55813	102376.229266
1655	1942446.98866
64149	97889.8044101
9267	166798.753129
5717	235450.695705
3959	3127997.79621
40	259.40783029
6354	6729.57416516
6347	134078.293974
6355	14277.263889
6346	490.508657478
5193	110428.054613
3882	0
79132	80925.8873583
2648	205477.967891
5878	1117352.07331
4669	601351.857535
NA	7297.53613136
3292	9340.64418368
6945	258268.068175
8506	26948.521299
51225	59707.8453744
2145	217910.506681
1748	2789.06130158
84687	786623.415779
1277	9127028.61909
6442	2605.37714314
100885850	0
51264	226203.730851
10493	2817965.93247
55379	506292.517682
8153	96993.8332368
239	7437.13126537
10014	295679.494406
8714	292434.996302
51747	238724.563875
5539	588.41160127
4355	37045.6783901
64750	243326.117433
1845	578734.4493
786	4358.01056818
9343	210361.883104
3131	10380.1795749
9120	9724.65723488
5573	1936626.26707
1949	12347.0559144
54757	415044.181245
7531	3773520.46071
NA	37009.3590975
23531	72846.634185
29098	142152.332705
1801	85495.2244675
5608	3697.91473758
25979	115178.227701
26118	170508.610035
5957	298.234637344
4619	96.4080761045
9368	348331.915661
4621	3736.20238921
26151	161075.822983
54868	99124.6827234
7448	2392.92233397
7126	495865.531662
90410	117970.14415
27346	64029.3252395
30850	42620.9852921
5376	407029.953309
8456	1277.45339665
9094	83410.9589429
230	46512.5504547
6830	337930.350911
83871	1269457.62948
57649	120598.295077
8929	0
55161	236604.232375
2557	0
2798	2146.99538061
57606	254639.855522
54940	648090.754882
7365	0
80157	5459.6833615
23142	95168.8435334
64854	63241.0166189
6783	0
54959	0
26952	436.663346206
26511	135937.142841
10874	24421.7971986
57482	6659.064235
8649	334494.869286
5197	0
4790	241837.309183
374	44402.9390517
4126	229840.60143
7323	625981.994654
5602	32688.5842885
1998	97325.1691911
4717	489055.073862
7350	595.857302107
23158	259285.52017
27309	407518.306263
8821	14156.9261928
2549	42528.3948598
11275	446071.005385
3558	259.500558737
1363	4307810.8645
6164	3208741.3876
7466	319464.27803
11199	0
80273	122701.145805
54433	153706.138133
2483	294633.924366
1182	300211.829331
51166	67505.5752372
51809	665402.109387
1665	305181.241386
6649	181897.575154
51091	47200.9114016
8532	10698.6953594
23321	386863.69989
56606	8517.37803054
55294	59843.2959542
55247	2453.37212932
55296	49637.0764438
116449	1216.54999289
7468	75120.8453004
152503	286913.999197
57620	85445.7703845
579	9019.33519983
10227	315935.399622
2743	76645.8419578
683	12765.0763103
9693	90972.3791735
3083	101.995477776
83891	347732.510152
55805	13335.4375444
55325	295601.929348
51274	280097.65835
51088	111941.24637
25854	24040.7524143
64151	5192.75330623
7358	258938.125759
10891	31175.2321196
29118	2799.38476443
1410	935364.118933
120237	0
10553	237122.091533
1075	550862.2239
91057	62541.2335072
7704	33631.7122438
26610	83358.6195446
8882	137858.120846
23788	670272.207246
23360	167592.26606
7007	3622.2177783
6309	203517.206164
56253	4993.46981699
79864	35118.7429227
27087	83035.0228548
3312	4698796.57863
5024	0
4013	201901.728801
3338	314484.72415
54414	339330.9844
29907	2835.86856783
9404	100521.070508
23220	2244619.31714
23130	218283.956397
10938	193750.98878
5007	523764.6443
81622	206900.643905
83480	117019.25942
28960	90181.0117426
51111	163490.763276
55572	60416.932012
55291	289262.257556
9379	4254.16582327
64231	83438.8175406
51338	56270.0266588
6484	95471.3307577
1374	122742.973725
595	2689422.20619
79080	192356.185693
27339	1144561.74806
79073	1023110.69731
887	3390.51407986
3263	959.673231265
10612	21421.5584184
26973	34093.5511646
2348	549091.005343
25906	85412.1381174
2352	0
24145	182261.609117
9828	357261.021665
116519	0
337	197.13586234
345	0
22897	50083.4545577
50862	200407.53617
57562	17300.2062154
1982	2893578.29523
3587	35654.6158648
374378	167247.358864
329	341191.414791
9354	167931.785164
1656	415653.024497
7379	1837.85522295
867	99664.1716326
5818	25150.5272726
10114	416086.450234
25758	4125.40160048
26273	84202.5936802
8050	146580.685021
6506	141.293224504
29099	100038.764471
51296	32222.3866692
921	17760.0377739
84680	31799.3748532
4250	0
4192	2112932.60474
55626	184908.403214
8567	128729.954114
114971	139043.808868
79829	82404.7169879
833	154896.935784
5002	175069.884566
975	1477157.86626
54733	334832.795997
29125	2212.95451471
55531	297.5216447
796	409.371887068
55553	14122.7324604
10944	443387.710058
9600	245894.142482
6207	3593765.30736
9049	1058474.61378
4928	345877.487676
4728	431880.130312
10312	396955.767218
1119	136764.491789
23086	29458.5666098
11234	98448.8161231
2965	113030.61237
5450	6499.90113102
84867	1690.41222617
7450	340543.200078
5715	53648.0287204
10536	455862.392418
8496	173309.590309
25766	41048.157791
969	13227.1063398
11108	206920.106819
9976	79364.9701625
84274	248487.058805
6404	166963.325411
23603	331324.330422
41	5559.95191905
1610	74.7826745369
65981	29169.6006394
441631	13471.9206136
83892	303362.177049
4891	299781.634015
9761	784888.562788
4598	76217.7555632
81566	237135.331901
10645	175250.937357
51411	25272.5717467
51561	21038.5650965
506	4482899.30922
10728	1905973.19912
341359	0
605	190284.78305
65117	197164.166368
1594	22285.0630988
4618	0
4617	0
8825	7521.2771214
3875	4209172.76797
79611	133281.707992
23371	288874.142988
2735	69.07257974
57460	51309.0251003
10988	509508.632106
4048	413407.903996
2004	527096.71978
6539	143870.648408
81029	24687.4545489
55110	44011.6367724
59341	15604.4126884
55846	148256.987296
2305	13277.2753727
5554	4414.25372123
11272	4414.25372123
56341	2753.46340898
57097	65616.7671682
10094	1326921.75009
51184	233535.802832
51699	398720.143608
2251	0
4633	0
10635	21341.5369596
23316	113.904730084
10019	132669.72916
10566	8154.1046615
54682	88779.865219
3736	312.573869997
80824	227627.552217
1389	890541.604852
80724	78325.8460051
217	159291.374456
1027	504628.885355
55507	10075.501676
80018	50432.5038778
83445	193.265307971
6337	1625857.55956
4055	401262.325592
79676	7625.02520669
8099	347488.481584
4940	71935.404189
4939	42045.9260186
420	1002.46648525
4256	2487660.65901
8437	379311.476065
397	1433532.31992
2967	172731.715381
1967	246667.837558
57696	64337.1551518
81539	446894.087181
79785	0
8909	1951.04899369
79794	1327897.06619
7421	115302.903619
11211	3892.98278793
5985	126823.889411
2054	72770.7735258
283383	30245.5676704
22818	950866.058356
23329	6413.36666493
55832	343289.820911
55801	0
3458	715.224446372
5869	795727.148409
56890	28333.1102489
57122	83903.3924333
4848	103385.890508
8914	82003.4700495
11052	244744.036005
11103	81098.161497
51258	1056680.25195
2597	11270606.156
4839	128184.02989
1108	2161929.04914
84519	44941.1519873
23074	98008.0188379
50813	609679.098774
51147	311395.548763
2784	7688.29863126
83461	4982.65861437
56994	356979.194753
8078	657746.652567
7167	2499966.39107
79158	178605.521618
84727	103267.675856
2026	470877.311685
1822	844129.759873
113246	591213.398372
5777	187712.933417
10162	107794.39019
51559	51404.3175132
28234	0
339	0
79923	107.688160663
64426	345863.123503
51026	213666.555063
2998	370.857120341
3945	2244199.28293
5564	173224.475279
55907	394129.782952
29915	57664.6409907
6489	2305.72598226
50856	32869.0578906
9847	146543.870121
57379	0
11021	204898.466781
1911	40338.6587754
1337	979604.182871
NA	526.052763092
5992	42.810131981
55188	48576.9066447
8683	508011.851025
NA	5149.25364557
26127	153628.198726
3820	18850.7084056
1303	281330.707976
10384	104389.397086
51567	303100.609946
2444	3533.73856096
29940	31327.7452629
51389	195585.865358
345895	2658.41875208
4117	2336.24189723
51522	1872639.51991
55003	199395.039322
2651	5228.91332435
57150	13209.7025763
4739	206566.127213
387119	9759.16273749
84830	63114.1626397
25842	242388.058841
254394	32440.1449117
79632	23443.6821676
8732	98053.8380546
4121	170035.696782
2570	130.215751223
57515	2892795.83821
51020	208711.433757
7164	670839.660728
135114	403764.70279
135112	208546.103374
9750	30157.4644966
23328	461649.604426
10090	209433.329634
80329	43159.7662256
26271	24166.8611916
54516	33231.0719017
5467	629365.418374
4988	0
2178	121655.365698
7287	490.840306333
116369	1443.24614924
1432	304180.578117
6005	0
