CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
PT8,PN22,GND,15HPETATP,0,NaN,NaN
PT8,PN22,GND,2AMACSULT,0,NaN,NaN
PT8,PN22,GND,2AMADPTm,-0.0121654671233955,-0.00125483947704197,-0.0109106276463535
PT8,PN22,GND,2AOBUTtm,0.0939902118234386,0.0383464219045209,0.0556437899189177
PT8,PN22,GND,2OXOADPTm,0.0121654671233955,0.00125483947704197,0.0109106276463535
PT8,PN22,GND,34DHMORx,0,NaN,NaN
PT8,PN22,GND,34DHMORy,0,NaN,NaN
PT8,PN22,GND,34DHOXMANDte,0,NaN,NaN
PT8,PN22,GND,34DHPHAMT,0,NaN,NaN
PT8,PN22,GND,34DHPLACOX,0,NaN,NaN
PT8,PN22,GND,34DHPLACOXy,0,NaN,NaN
PT8,PN22,GND,34DHXMANDACOX,0,NaN,NaN
PT8,PN22,GND,34DHXMANDACOXy,0,NaN,NaN
PT8,PN22,GND,3DSPHR,0.000336074566039825,1.88200897707544e-05,0.00031725447626907
PT8,PN22,GND,3HAD100,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3HAD120,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3HAD140,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3HAD241n9p,0,0.00300754491581756,-0.00300754491581756
PT8,PN22,GND,3HAD40,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3HAD60,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3HAD80,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3HDH241n9p,0,0.00300754491579742,-0.00300754491579742
PT8,PN22,GND,3HLYTCL,0,NaN,NaN
PT8,PN22,GND,3M4HDXPAC,0,NaN,NaN
PT8,PN22,GND,3M4HPORx,-1000,NaN,NaN
PT8,PN22,GND,3M4HPORy,1000,NaN,NaN
PT8,PN22,GND,3MLDAt,0,NaN,NaN
PT8,PN22,GND,3MOX4HOXMte,0,NaN,NaN
PT8,PN22,GND,3MOX4HOXPGALDOX,0,NaN,NaN
PT8,PN22,GND,3MOX4HOXPGALDOXy,0,NaN,NaN
PT8,PN22,GND,3MOXTYROX,0,NaN,NaN
PT8,PN22,GND,3OAR100,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3OAR120,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3OAR140,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3OAR40,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3OAR60,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3OAR80,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3OAS100,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3OAS120,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3OAS140,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3OAS60,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,3OAS80,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,41R2A1H12BOOX,0,NaN,NaN
PT8,PN22,GND,42A12BOOX,0,NaN,NaN
PT8,PN22,GND,4HOXPACDOX,0,NaN,NaN
PT8,PN22,GND,4HOXPACDOXy,0,NaN,NaN
PT8,PN22,GND,4HPRO_LTte,-0.0121654671233955,NaN,NaN
PT8,PN22,GND,4HPROLTASCT1,0.0121654671233838,NaN,NaN
PT8,PN22,GND,56DTHMtm,0,NaN,NaN
PT8,PN22,GND,5AOPtm,-0.0121654671233955,0,-0.0121654671233955
PT8,PN22,GND,A_MANASEly,0,NaN,NaN
PT8,PN22,GND,AACOAT,0.0434662076504917,NaN,NaN
PT8,PN22,GND,AACTOOR,0,NaN,NaN
PT8,PN22,GND,AACTtm,0,NaN,NaN
PT8,PN22,GND,AATA,-0.0121654671233955,-0.00125483947704197,-0.0109106276463535
PT8,PN22,GND,AATAi,0.0121654671233838,0.00125483947706784,0.010910627646316
PT8,PN22,GND,ABUTt4_2_r,0,0,0
PT8,PN22,GND,ACACPYRtm,-0.0434662076504537,0.0379511871037721,-0.0814173947542258
PT8,PN22,GND,ACACT1r,-0.0434662076504537,NaN,NaN
PT8,PN22,GND,ACACT1rm,0.0458188064912974,0.000131744933582922,0.0456870615577145
PT8,PN22,GND,ACACT224n6p,0,0.00300754491579742,-0.00300754491579742
PT8,PN22,GND,ACCOAC,0.0745134988294143,0.0368260816829374,0.0376874171464769
PT8,PN22,GND,ACGAM6PSi,0,0,0
PT8,PN22,GND,ACGAMK,0,NaN,NaN
PT8,PN22,GND,ACGAMPM,0,0,0
PT8,PN22,GND,ACGAMtly,0,0,0
PT8,PN22,GND,ACMAT1,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,ACNAM9PL,0,0,0
PT8,PN22,GND,ACNAM9PL2,0,NaN,NaN
PT8,PN22,GND,ACNAMlt,0,0,0
PT8,PN22,GND,ACNAMPH,0,0,0
PT8,PN22,GND,ACOAD241n9p,0,0.00300754491579742,-0.00300754491579742
PT8,PN22,GND,ACOATA,0.0124189164715691,0.00413265033662463,0.00828626613494442
PT8,PN22,GND,ACP1_FMN,0,0,0
PT8,PN22,GND,ADHAPtx,0,0,0
PT8,PN22,GND,ADK3,0.435468657728587,0.0875092235319766,0.347959434196611
PT8,PN22,GND,ADK3m,0.0313007405271079,NaN,NaN
PT8,PN22,GND,ADKd,0.964183531028348,NaN,NaN
PT8,PN22,GND,ADNCYC,0.278220397352813,0,0.278220397352813
PT8,PN22,GND,ADNK3,0,NaN,NaN
PT8,PN22,GND,ADPt4,-0.0279849207672669,NaN,NaN
PT8,PN22,GND,ADSK,0,0.0252532113421016,-0.0252532113421016
PT8,PN22,GND,ADSL1,0.00283783151539287,0.000602656887372969,0.0022351746280199
PT8,PN22,GND,ADSL2,0.00372222309473191,0.000652182589694873,0.00307004050503704
PT8,PN22,GND,ADSS,0.00283783151539287,0.000602656887372969,0.0022351746280199
PT8,PN22,GND,AGLPC,0,0,0
PT8,PN22,GND,AGLPH,0,0,0
PT8,PN22,GND,AGLPR,0,0,0
PT8,PN22,GND,AGLPT,0,0,0
PT8,PN22,GND,AGPAT1,0.00509720139027164,0.00028544197460381,0.00481175941566783
PT8,PN22,GND,AGPex,0,0,0
PT8,PN22,GND,AGPSx,0,0,0
PT8,PN22,GND,AGTix,0.0503662631238866,NaN,NaN
PT8,PN22,GND,AHC,0,NaN,NaN
PT8,PN22,GND,AHCYStn,0,-0.00017879623430872,0.00017879623430872
PT8,PN22,GND,AHEXASEly,0,NaN,NaN
PT8,PN22,GND,AICART,0.00372222309476911,0.000652182589647055,0.00307004050512205
PT8,PN22,GND,AIRCr,0.00372222309476911,0.000652182589647055,0.00307004050512205
PT8,PN22,GND,AK2LGCHOLt,0,0,0
PT8,PN22,GND,AKGACte,0,NaN,NaN
PT8,PN22,GND,AKGSUCCtm,0,NaN,NaN
PT8,PN22,GND,AKGt4_3,0,NaN,NaN
PT8,PN22,GND,ALABte,0,NaN,NaN
PT8,PN22,GND,ALASm,0.0121654671233838,0,0.0121654671233838
PT8,PN22,GND,ALATRS,0.00971802486713465,0.000544206907856945,0.00917381795927771
PT8,PN22,GND,ALCD1,0,-0.00017879623430872,0.00017879623430872
PT8,PN22,GND,ALCD21_L,0,NaN,NaN
PT8,PN22,GND,ALDD19x,-1000,NaN,NaN
PT8,PN22,GND,ALDD19xrm,1000,NaN,NaN
PT8,PN22,GND,ALDD19y,1000,NaN,NaN
PT8,PN22,GND,ALDD19yrm,-1000,NaN,NaN
PT8,PN22,GND,ALDD2x,0,NaN,NaN
PT8,PN22,GND,ALDD2y,0,NaN,NaN
PT8,PN22,GND,ALOX15,0,NaN,NaN
PT8,PN22,GND,ALR2,0,NaN,NaN
PT8,PN22,GND,ALR3,0,NaN,NaN
PT8,PN22,GND,AMANK,0,0,0
PT8,PN22,GND,AMETEPMT,0,-5.95987447695734e-05,5.95987447695734e-05
PT8,PN22,GND,AMETt2m,0,NaN,NaN
PT8,PN22,GND,AMETtn,0,0.00017879623430872,-0.00017879623430872
PT8,PN22,GND,AMPt4,0.0313007405270582,NaN,NaN
PT8,PN22,GND,AMPTASECG,0,0,0
PT8,PN22,GND,AMPTASECGe,0,0,0
PT8,PN22,GND,AOBUTDsm,0,NaN,NaN
PT8,PN22,GND,ARACHDtr,0,0.00300754491581756,-0.00300754491581756
PT8,PN22,GND,ARCOAATp,0,0.00300754491579742,-0.00300754491579742
PT8,PN22,GND,ARCOAATr,0,NaN,NaN
PT8,PN22,GND,ARGTRS,0.00690484665420722,0.000386669647205834,0.00651817700700138
PT8,PN22,GND,ASAH1,0,0,0
PT8,PN22,GND,Asn_X_Ser/Thrtr,0,NaN,NaN
PT8,PN22,GND,ASNt4,0.00537035086599839,0.000300738275405707,0.00506961259059268
PT8,PN22,GND,ASNTRS,0.00537035086599839,0.000300738275405707,0.00506961259059268
PT8,PN22,GND,ASPCTr,0.00221054650648966,0.000123790039197047,0.00208675646729262
PT8,PN22,GND,ASPDt6,0,0,0
PT8,PN22,GND,ASPDTDe,0,0,0
PT8,PN22,GND,ASPt6,0.0155476371872935,0.000503302326378194,0.0150443348609153
PT8,PN22,GND,ASPTRS,0.00677703607064523,0.000379512287204947,0.00639752378344029
PT8,PN22,GND,ATP1ter,0,0.00300754491581756,-0.00300754491581756
PT8,PN22,GND,ATPADPtp,0,NaN,NaN
PT8,PN22,GND,ATPasel,0,NaN,NaN
PT8,PN22,GND,ATPS4m,0.00331581975978529,0.180514802535643,-0.177198982775857
PT8,PN22,GND,ATPt4,-0.00331581975979134,NaN,NaN
PT8,PN22,GND,ATPtm,0,0.180500712761241,-0.180500712761241
PT8,PN22,GND,ATPtn,0,NaN,NaN
PT8,PN22,GND,B_MANNASEly,0,NaN,NaN
PT8,PN22,GND,B3GNT11g,0,NaN,NaN
PT8,PN22,GND,B3GNT12g,0,NaN,NaN
PT8,PN22,GND,B3GNT310g,0,NaN,NaN
PT8,PN22,GND,B3GNT312g,0,NaN,NaN
PT8,PN22,GND,B3GNT315g,0,NaN,NaN
PT8,PN22,GND,B3GNT51g,0,NaN,NaN
PT8,PN22,GND,BDMT,0,0,0
PT8,PN22,GND,BILDGLCURt,-1000,NaN,NaN
PT8,PN22,GND,BILDGLCURt5e,999.99847931661,0,999.99847931661
PT8,PN22,GND,BILDGLCURtr,-0.00152068339036759,0,-0.00152068339036759
PT8,PN22,GND,BILGLCURt,-1000,-1000,0
PT8,PN22,GND,BILGLCURt5e,1000,1000,0
PT8,PN22,GND,BILIRED2,0.00152068339042298,0,0.00152068339042298
PT8,PN22,GND,BILIRUBtr,0.00152068339036759,0,0.00152068339036759
PT8,PN22,GND,BPNT,0,0.0252532113421016,-0.0252532113421016
PT8,PN22,GND,BUP2,0,NaN,NaN
PT8,PN22,GND,C14STRr,0.000392099806845181,2.19574889115393e-05,0.000370142317933642
PT8,PN22,GND,C161CPT1,0,NaN,NaN
PT8,PN22,GND,C3STDH1Pr,0.000392099806804213,2.19574889290381e-05,0.000370142317875175
PT8,PN22,GND,C3STKR2r,0.000392099806804213,2.19574889290381e-05,0.000370142317875175
PT8,PN22,GND,C4STMO1r,0.000392099806804213,2.19574889290381e-05,0.000370142317875175
PT8,PN22,GND,C4STMO2r,0.000392099806804213,NaN,NaN
PT8,PN22,GND,CACT4r,0,NaN,NaN
PT8,PN22,GND,CACT6r,0,-0.0120301796631566,0.0120301796631566
PT8,PN22,GND,CACT7p,0,0.00300754491579742,-0.00300754491579742
PT8,PN22,GND,CACT7r,0,NaN,NaN
PT8,PN22,GND,CBPS,0.00221054650652353,0.000123790039173242,0.00208675646735029
PT8,PN22,GND,CDIPTr,0.000448105827899781,2.50938118142585e-05,0.000423012016085522
PT8,PN22,GND,CDPRBTLtg,0,0,0
PT8,PN22,GND,CDPtg,0,0,0
