CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
PT14,PN4,GND,15HPETATP,0,NaN,NaN
PT14,PN4,GND,2AMACHYD,0,NaN,NaN
PT14,PN4,GND,2AOBUTtm,0.0939902118234386,NaN,NaN
PT14,PN4,GND,2HYOXPLCte,0,NaN,NaN
PT14,PN4,GND,2MCITt,0.00110527325330168,NaN,NaN
PT14,PN4,GND,335TRITHYRt5e,0,NaN,NaN
PT14,PN4,GND,34DHMORx,1000,NaN,NaN
PT14,PN4,GND,34DHMORy,-1000,NaN,NaN
PT14,PN4,GND,34DHOXMANDte,0,NaN,NaN
PT14,PN4,GND,34DHPHAMT,0,NaN,NaN
PT14,PN4,GND,34DHPLACOX,0,NaN,NaN
PT14,PN4,GND,34DHPLACOXy,0,NaN,NaN
PT14,PN4,GND,34DHXMANDACOX,0,NaN,NaN
PT14,PN4,GND,34DHXMANDACOXy,0,NaN,NaN
PT14,PN4,GND,34HPLFM,0,NaN,NaN
PT14,PN4,GND,3AIB_Dtm,0,NaN,NaN
PT14,PN4,GND,3DPHBH1,0,NaN,NaN
PT14,PN4,GND,3DSPHR,0.000336074566039825,0.000872188265195189,-0.000536113699155364
PT14,PN4,GND,3HAD100,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3HAD120,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3HAD140,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3HAD241n9p,0,0,0
PT14,PN4,GND,3HAD40,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3HAD60,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3HAD80,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3HDH241n9p,0,NaN,NaN
PT14,PN4,GND,3HLYTCL,0,NaN,NaN
PT14,PN4,GND,3M4HDXPAC,0,NaN,NaN
PT14,PN4,GND,3M4HPORx,0.103343984764479,0,0.103343984764479
PT14,PN4,GND,3M4HPORy,-0.103343984764479,0,-0.103343984764479
PT14,PN4,GND,3MLDAt,0,NaN,NaN
PT14,PN4,GND,3MOX4HOXMte,0,NaN,NaN
PT14,PN4,GND,3MOX4HOXPGALDOX,0,NaN,NaN
PT14,PN4,GND,3MOX4HOXPGALDOXy,0,NaN,NaN
PT14,PN4,GND,3MOXTYROX,0,NaN,NaN
PT14,PN4,GND,3OAR100,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3OAR120,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3OAR140,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3OAR40,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3OAR60,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3OAR80,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3OAS100,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3OAS120,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3OAS140,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3OAS60,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3OAS80,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,3SALACBOXL,0,NaN,NaN
PT14,PN4,GND,3SALAOX,0,NaN,NaN
PT14,PN4,GND,41R2A1H12BOOX,0,NaN,NaN
PT14,PN4,GND,42A12BOOX,0,NaN,NaN
PT14,PN4,GND,4HBZCOAFm,0,NaN,NaN
PT14,PN4,GND,4HBZFm,0,NaN,NaN
PT14,PN4,GND,4HOXPACDOX,0,NaN,NaN
PT14,PN4,GND,4HOXPACDOXy,0,NaN,NaN
PT14,PN4,GND,4MPTNLte,0,0,0
PT14,PN4,GND,4MPTNLtm,0,0,0
PT14,PN4,GND,56DTHMtm,0,NaN,NaN
PT14,PN4,GND,5AOPtm,0,0,0
PT14,PN4,GND,5HTRPVESSEC,0,NaN,NaN
PT14,PN4,GND,A_MANASEly,0,NaN,NaN
PT14,PN4,GND,AACOAT,0.0289774717669945,NaN,NaN
PT14,PN4,GND,AACTOOR,0,NaN,NaN
PT14,PN4,GND,AACTtm,0,NaN,NaN
PT14,PN4,GND,ABUTt4_2_r,0,NaN,NaN
PT14,PN4,GND,ACACPYRte,0,-2.03267678572672,2.03267678572672
PT14,PN4,GND,ACACT1r,-0.028977471767007,NaN,NaN
PT14,PN4,GND,ACACT1rm,0.0313300706078508,-0.0666833659507802,0.0980134365586309
PT14,PN4,GND,ACACt2,0,NaN,NaN
PT14,PN4,GND,ACACT224n6p,0,0,0
PT14,PN4,GND,ACACt2m,0,NaN,NaN
PT14,PN4,GND,ACCOAC,0.0745134988294143,0.197407837823129,-0.122894338993715
PT14,PN4,GND,ACETONEt2m,0,NaN,NaN
PT14,PN4,GND,ACGAM6PSi,0,0,0
PT14,PN4,GND,ACGAMK,0,NaN,NaN
PT14,PN4,GND,ACGAMPM,0,0,0
PT14,PN4,GND,ACGAMtly,0,0,0
PT14,PN4,GND,ACMAT1,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,ACNAM9PL,0,0,0
PT14,PN4,GND,ACNAMlt,0,NaN,NaN
PT14,PN4,GND,ACNAMPH,0,0,0
PT14,PN4,GND,ACOAD241n9p,0,0,0
PT14,PN4,GND,ACOATA,0.012418916471569,0.0282011196890185,-0.0157822032174494
PT14,PN4,GND,ACOATE191p,0,0,0
PT14,PN4,GND,ACOATE200,0,0,0
PT14,PN4,GND,ACOATE2031,0,0,0
PT14,PN4,GND,ACOATE220,0,0,0
PT14,PN4,GND,ACOATE221,0,0,0
PT14,PN4,GND,ACOATE224,0,0,0
PT14,PN4,GND,ACOATE240,0,0,0
PT14,PN4,GND,ACOATE241,0,0,0
PT14,PN4,GND,ACP1_FMN,0,0,0
PT14,PN4,GND,ACt2r,0,NaN,NaN
PT14,PN4,GND,ACTNMO,0,NaN,NaN
PT14,PN4,GND,ADCim,0,NaN,NaN
PT14,PN4,GND,ADHAPtx,0,NaN,NaN
PT14,PN4,GND,ADK1,0,NaN,NaN
PT14,PN4,GND,ADK3,0.174060265019387,0.446201223098219,-0.272140958078832
PT14,PN4,GND,ADKd,0.975285221237969,0.935506584242685,0.0397786369952835
PT14,PN4,GND,ADNCYC,0,0,0
PT14,PN4,GND,ADNK3,0.499631970500018,0.07912846306561,0.420503507434408
PT14,PN4,GND,ADPt4,0,0.790724873877707,-0.790724873877707
PT14,PN4,GND,ADRNt,-1000,0.162595970650386,-1000.16259597065
PT14,PN4,GND,ADSK,0,0,0
PT14,PN4,GND,ADSL1,0.00283783151539398,0.208325311974438,-0.205487480459044
PT14,PN4,GND,ADSL2,0.00372222309473302,0.00563126562758781,-0.00190904253285479
PT14,PN4,GND,ADSS,0.00283783151539398,0.208325311974438,-0.205487480459044
PT14,PN4,GND,AG13T16g,0,NaN,NaN
PT14,PN4,GND,AG13T17g,0,NaN,NaN
PT14,PN4,GND,AG13T18g,0,NaN,NaN
PT14,PN4,GND,AGLPC,0,NaN,NaN
PT14,PN4,GND,AGLPH,0,NaN,NaN
PT14,PN4,GND,AGLPR,0,NaN,NaN
PT14,PN4,GND,AGLPT,0,NaN,NaN
PT14,PN4,GND,AGPAT1,0.00509720139027164,0.0132283715793141,-0.00813117018904242
PT14,PN4,GND,AGPex,0,NaN,NaN
PT14,PN4,GND,AGPSx,0,NaN,NaN
PT14,PN4,GND,AGTix,0.0070228799340511,NaN,NaN
PT14,PN4,GND,AHC,0,0.0562064326126119,-0.0562064326126119
PT14,PN4,GND,AHCYStn,-0.00319280447558867,-0.0644924705281937,0.0612996660526051
PT14,PN4,GND,AHEXASEly,0,NaN,NaN
PT14,PN4,GND,AIBAKGAT,0,NaN,NaN
PT14,PN4,GND,AICART,0.00372222309476911,0.00563126562758498,-0.00190904253281587
PT14,PN4,GND,AIRCr,0.00372222309476911,0.00563126562758498,-0.00190904253281587
PT14,PN4,GND,AK2LGCHOLt,0,NaN,NaN
PT14,PN4,GND,AKGDa1,0.00110527325326176,0,0.00110527325326176
PT14,PN4,GND,AKGDa2,0.00110527325330168,0,0.00110527325330168
PT14,PN4,GND,AKGDb,-0.00110527325330168,0,-0.00110527325330168
PT14,PN4,GND,AKGSUCCtm,-0.102238711511177,NaN,NaN
PT14,PN4,GND,AKGt4_3,-0.0979406337824003,NaN,NaN
PT14,PN4,GND,ALABte,0,0,0
PT14,PN4,GND,ALASm,0,0,0
PT14,PN4,GND,ALAt2r,0.00971802486708384,0.0252204364937825,-0.0155024116266986
PT14,PN4,GND,ALAt4,0,0,0
PT14,PN4,GND,ALATRS,0.00971802486713465,0.0252204364938032,-0.0155024116266686
PT14,PN4,GND,ALCD21_L,0,NaN,NaN
PT14,PN4,GND,ALDD19x,-1000,NaN,NaN
