CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
PT12,PN18,GND,25HVITD3t,0,NaN,NaN
PT12,PN18,GND,2AMACSULT,0,NaN,NaN
PT12,PN18,GND,2AOBUTtm,0.000765500318948398,NaN,NaN
PT12,PN18,GND,2MCITt,0.000265453647216418,NaN,NaN
PT12,PN18,GND,335TRITHYRt5e,0,NaN,NaN
PT12,PN18,GND,34DHMORx,-1000,NaN,NaN
PT12,PN18,GND,34DHMORy,1000,NaN,NaN
PT12,PN18,GND,34DHOXMANDte,0,NaN,NaN
PT12,PN18,GND,34DHPHAMT,0,NaN,NaN
PT12,PN18,GND,34DHPLACOX,0,NaN,NaN
PT12,PN18,GND,34DHPLACOXy,0,NaN,NaN
PT12,PN18,GND,34DHXMANDACOX,0,NaN,NaN
PT12,PN18,GND,34DHXMANDACOXy,0,NaN,NaN
PT12,PN18,GND,3DSPHR,3.64512049458425e-05,3.94757124922003e-05,-3.02450754635784e-06
PT12,PN18,GND,3HAD100,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3HAD120,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3HAD140,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3HAD241n9p,0,NaN,NaN
PT12,PN18,GND,3HAD40,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3HAD60,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3HAD80,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3HDH224n6p,0,NaN,NaN
PT12,PN18,GND,3HGLUTCOAm,0.00489654793685221,NaN,NaN
PT12,PN18,GND,3HLYTCL,0.0239855146588768,NaN,NaN
PT12,PN18,GND,3M4HDXPAC,0,NaN,NaN
PT12,PN18,GND,3M4HPORx,0.00550829845394674,NaN,NaN
PT12,PN18,GND,3M4HPORy,-0.00550829845394674,NaN,NaN
PT12,PN18,GND,3MLDAt,0,NaN,NaN
PT12,PN18,GND,3MOX4HOXMte,0,NaN,NaN
PT12,PN18,GND,3MOX4HOXPGALDOX,0,NaN,NaN
PT12,PN18,GND,3MOX4HOXPGALDOXy,0,NaN,NaN
PT12,PN18,GND,3MOXTYROX,0,NaN,NaN
PT12,PN18,GND,3OAR100,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3OAR120,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3OAR140,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3OAR40,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3OAR60,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3OAR80,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3OAS100,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3OAS120,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3OAS140,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3OAS60,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3OAS80,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,3OHGLUTACm,0.00489654793685221,NaN,NaN
PT12,PN18,GND,3OHGLUTACOAT3t,0.00489654793682348,NaN,NaN
PT12,PN18,GND,3OHGLUTACtm,0.00489654793685221,NaN,NaN
PT12,PN18,GND,41R2A1H12BOOX,0,NaN,NaN
PT12,PN18,GND,42A12BOOX,0,NaN,NaN
PT12,PN18,GND,4HOXPACDOX,0,NaN,NaN
PT12,PN18,GND,4HOXPACDOXy,0,NaN,NaN
PT12,PN18,GND,4MPTNLte,0,NaN,NaN
PT12,PN18,GND,4MPTNLtm,0,NaN,NaN
PT12,PN18,GND,5AOPtm,0,0,0
PT12,PN18,GND,7DHCHSTEROLtr,0,NaN,NaN
PT12,PN18,GND,A_MANASEly,0,0,0
PT12,PN18,GND,AACTOOR,0,NaN,NaN
PT12,PN18,GND,AACTtm,0,NaN,NaN
PT12,PN18,GND,AAPSAS,0.00489654793685221,NaN,NaN
PT12,PN18,GND,AASAD3m,0.00489654793685221,NaN,NaN
PT12,PN18,GND,AATA,0.00489654793682348,0,0.00489654793682348
PT12,PN18,GND,ABUTt2r,999.96578929251,NaN,NaN
PT12,PN18,GND,ABUTt4_2_r,-999.96578929251,0,-999.96578929251
PT12,PN18,GND,ACACLACte,0.00916338032834574,NaN,NaN
PT12,PN18,GND,ACACPYRte,-0.00916338032834574,NaN,NaN
PT12,PN18,GND,ACACT1rm,0.000255166772944904,0.000276339017659666,-2.11722447147622e-05
PT12,PN18,GND,ACACT224n6p,0,NaN,NaN
PT12,PN18,GND,ACCOAC,0.00808185769327429,0.0252304498217456,-0.0171485921284713
PT12,PN18,GND,ACGAM6PSi,0,0,0
PT12,PN18,GND,ACGAMK,0,0,0
PT12,PN18,GND,ACGAMPM,0,0,0
PT12,PN18,GND,ACGAMtly,0,0,0
PT12,PN18,GND,ACHe,0,0,0
PT12,PN18,GND,ACHVESSEC,0,NaN,NaN
PT12,PN18,GND,ACITL,0.00942883397548667,0,0.00942883397548667
PT12,PN18,GND,ACLYSHYc,0,NaN,NaN
PT12,PN18,GND,ACLYSt,0,NaN,NaN
PT12,PN18,GND,ACMAT1,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,ACNAM9PL,0,0,0
PT12,PN18,GND,ACNAMlt,0,0,0
PT12,PN18,GND,ACNAMPH,0,0,0
PT12,PN18,GND,ACOAD241n9p,0,NaN,NaN
PT12,PN18,GND,ACOATA,0.00134697628221238,0.00336923404056025,-0.00202225775834786
PT12,PN18,GND,ACONTa,-0.00942883397544847,0.535996971988197,-0.545425805963646
PT12,PN18,GND,ACONTb,0.00942883397544847,0.155167899894082,-0.145739065918633
PT12,PN18,GND,ACP1_FMN,0,0,0
PT12,PN18,GND,ADHAPtx,0,0,0
PT12,PN18,GND,ADK1,0.0160013740807647,NaN,NaN
PT12,PN18,GND,ADNCYC,0,0,0
PT12,PN18,GND,ADNK1,0.000265453647167937,NaN,NaN
PT12,PN18,GND,ADSK,0,0,0
PT12,PN18,GND,ADSL1,0.000307795913830441,0.000572146710669712,-0.000264350796839271
PT12,PN18,GND,ADSL2,0.000403718491640287,0.0494533203043264,-0.0490496018126861
PT12,PN18,GND,ADSS,0.000307795913830441,0.000572146710669712,-0.000264350796839271
PT12,PN18,GND,AGLPC,0,0,0
PT12,PN18,GND,AGLPH,0,0,0
PT12,PN18,GND,AGLPR,0,0,0
PT12,PN18,GND,AGLPT,0,0,0
