CancerModel,NormalModel,DeletedReaction,Reaction,FluxCancer,FluxNormal,FluxDifference
PT6,PN29,GND,10FTHFtm,-0.00911303457144186,NaN,NaN
PT6,PN29,GND,25HVITD3t,0,NaN,NaN
PT6,PN29,GND,2AMACHYD,0,8.26225643636698e-05,-8.26225643636698e-05
PT6,PN29,GND,2AOBUTtm,0.0926431858024443,NaN,NaN
PT6,PN29,GND,2MCITt,0.0224138685331354,0.0264968537600225,-0.0040829852268871
PT6,PN29,GND,34DHOXMANDte,0,NaN,NaN
PT6,PN29,GND,34DHXMANDACOXy,0,NaN,NaN
PT6,PN29,GND,3DSPHR,0.000411401877445333,7.08170266390437e-05,0.00034058485080629
PT6,PN29,GND,3HAD100,0.0152024760827478,0.00228978022746172,0.0129126958552861
PT6,PN29,GND,3HAD100m,0,NaN,NaN
PT6,PN29,GND,3HAD120,0.0152024760827478,0.00228978022746172,0.0129126958552861
PT6,PN29,GND,3HAD140,0.0152024760827478,0.00228978022746172,0.0129126958552861
PT6,PN29,GND,3HAD140m,0,NaN,NaN
PT6,PN29,GND,3HAD40,0.0156824606247678,0.00228978022746172,0.0133926803973061
PT6,PN29,GND,3HAD60,0.0152024760827478,0.00228978022746172,0.0129126958552861
PT6,PN29,GND,3HAD60m,0,NaN,NaN
PT6,PN29,GND,3HAD80,0.0152024760827478,0.00228978022746172,0.0129126958552861
PT6,PN29,GND,3HAD80m,0,NaN,NaN
PT6,PN29,GND,3HCO3_NAt,-1000,-0.0253579687883985,-999.974642031212
PT6,PN29,GND,3HDH100m,0,NaN,NaN
PT6,PN29,GND,3HDH140m,0,NaN,NaN
PT6,PN29,GND,3HDH60m,0,NaN,NaN
PT6,PN29,GND,3HDH80m,0,NaN,NaN
PT6,PN29,GND,3HLYTCL,0,NaN,NaN
PT6,PN29,GND,3MHISt1,-0.0189398733479038,NaN,NaN
PT6,PN29,GND,3MHISt2,-0.0128351927382937,NaN,NaN
PT6,PN29,GND,3MHISt3,-0.0061046806097238,NaN,NaN
PT6,PN29,GND,3MOBt2im,-0.0917039679740128,NaN,NaN
PT6,PN29,GND,3MOBte,-0.0917039679740128,NaN,NaN
PT6,PN29,GND,3MOPt2im,0,NaN,NaN
PT6,PN29,GND,3MOPte,0,NaN,NaN
